"","SampleID","Date","Month","Year","Campaign","Site","Zone","Depth","Rep","Sample_Name","FE_2_mean","FE_2_sd","FE_3_mean","FE_3_sd","FE_2_flag","FE_3_flag"
"162",574,202207,"July",2022,"MonMon","MSM","TR",5,"3","MSM_TR_RHZ_SF_Tree_3",256.560565824522,57.34461063434,2.09221868697125,3.62382906637925,"within range","bdl"
"163",575,202207,"July",2022,"MonMon","MSM","TR",5,"4","MSM_TR_RHZ_SF_Tree_4",36.6293405440311,10.3081503820079,7.07366719206602,6.1336981139399,"within range","bdl"
"164",576,202207,"July",2022,"MonMon","MSM","TR",5,"5","MSM_TR_RHZ_SF_Tree_5",206.898676245056,26.3338760944142,17.7140475681578,23.3200448840727,"within range","within range"
"165",577,202207,"July",2022,"MonMon","MSM","TR",5,"6","MSM_TR_RHZ_SF_Tree_6",70.5255508919204,7.22474184610921,17.9893589894198,5.1305063125023,"within range","within range"
"166",578,202207,"July",2022,"MonMon","MSM","TR",5,"7","MSM_TR_RHZ_SF_Tree_7",360.427345621011,112.532180990848,45.1401130347372,75.8786462641333,"within range","bdl"
"167",579,202207,"July",2022,"MonMon","MSM","TR",5,"8","MSM_TR_RHZ_SF_Tree_8",128.070280087174,9.55743510572334,0,0,"within range","bdl"
"168",580,20220607,"June",2022,"MonMon","Gcrew","UP",10,"A","GCrew_UP_PW_MonMon_20220607_LysA_10cm",10.7507506659133,0.516052989007799,0,0,"within range","bdl"
"169",581,20220607,"June",2022,"MonMon","Gcrew","UP",20,"A","GCrew_UP_PW_MonMon_20220607_LysA_20cm",19.4218742432804,1.01350795060134,0,0,"within range","bdl"
"170",582,20220607,"June",2022,"MonMon","Gcrew","TR",10,"A","GCrew_TR_PW_MonMon_20220607_LysA_10cm",514.765920827631,110.269886263292,237.410891557484,45.372579776748,"within range","within range"
"171",583,20220607,"June",2022,"MonMon","Gcrew","TR",20,"A","GCrew_TR_PW_MonMon_20220607_LysA_20cm",100.480341431916,6.25680997451508,28.2678638088472,15.9255282597947,"within range","within range"
"172",584,20220607,"June",2022,"MonMon","Gcrew","TR",45,"A","GCrew_TR_PW_MonMon_20220607_LysA_45cm",99.6920574703368,13.4471170437376,9.79314800020425,11.6709864954005,"within range","within range"
"173",585,20220607,"June",2022,"MonMon","Gcrew","TR",10,"B","GCrew_TR_PW_MonMon_20220607_LysB_10cm",1224.24349353867,51.5074022569975,296.82043842896,57.5736860292335,"within range","within range"
"174",586,20220607,"June",2022,"MonMon","Gcrew","TR",20,"B","GCrew_TR_PW_MonMon_20220607_LysB_20cm",955.555204863452,65.0243521327719,328.04625140777,34.6651530556858,"within range","within range"
"175",587,20220607,"June",2022,"MonMon","Gcrew","TR",45,"B","GCrew_TR_PW_MonMon_20220607_LysB_45cm",257.348849786101,30.4077409038326,0,0,"within range","bdl"
"176",588,20220607,"June",2022,"MonMon","Gcrew","TR",10,"C","GCrew_TR_PW_MonMon_20220607_LysC_10cm",421.906356174806,88.6354599733376,84.3077857202533,75.3229075034404,"within range","within range"
"177",589,20220607,"June",2022,"MonMon","Gcrew","TR",20,"C","GCrew_TR_PW_MonMon_20220607_LysC_20cm",505.193358385336,110.90449045038,242.889273384323,40.3573267538121,"within range","within range"
"178",590,20220607,"June",2022,"MonMon","Gcrew","WC",10,"A","GCrew_WC_PW_MonMon_20220607_SipA_10cm",1.62917911050126,0.19504969603517,0,0,"within range","bdl"
"179",591,20220607,"June",2022,"MonMon","Gcrew","WC",20,"A","GCrew_WC_PW_MonMon_20220607_SipA_20cm",1.29134312696748,0.195049696035169,0,0,"within range","bdl"
"180",592,20220607,"June",2022,"MonMon","Gcrew","WC",45,"A","GCrew_WC_PW_MonMon_20220607_SipA_45cm",1.06611913794496,0.19504969603517,0,0,"within range","bdl"
"181",593,20220607,"June",2022,"MonMon","Gcrew","WC",10,"B","GCrew_WC_PW_MonMon_20220607_SipB_10cm",44.6469610138026,1.27902639093441,0,0,"within range","bdl"
"182",594,20220607,"June",2022,"MonMon","Gcrew","WC",20,"B","GCrew_WC_PW_MonMon_20220607_SipB_20cm",12.777766567116,2.14554665638687,0,0,"within range","bdl"
"183",595,20220607,"June",2022,"MonMon","Gcrew","WC",45,"B","GCrew_WC_PW_MonMon_20220607_SipB_45cm",0.72828315441118,0.19504969603517,0.507743663130609,0.811953580907868,"within range","within range"
"184",596,20220607,"June",2022,"MonMon","Gcrew","WC",10,"C","GCrew_WC_PW_MonMon_20220607_SipC_10cm",20.547994188393,0.780198784140679,0,0,"within range","bdl"
"185",597,20220607,"June",2022,"MonMon","Gcrew","WC",20,"C","GCrew_WC_PW_MonMon_20220607_SipC_20cm",18.2957542981678,3.72131102544816,0,0,"within range","bdl"
"186",598,20220607,"June",2022,"MonMon","Gcrew","WC",45,"C","GCrew_WC_PW_MonMon_20220607_SipC_45cm",0.84089514892244,0.337835983533781,0.0263450573258895,0.0456309778167552,"within range","bdl"
"187",599,20220607,"June",2022,"MonMon","Gcrew","WC",10,"A","GCrew_WC_PW_MonMon_20220607_LysA_10cm",9.28679473726695,0.337835983533781,0,0,"within range","bdl"
"188",600,20220607,"June",2022,"MonMon","Gcrew","WC",20,"A","GCrew_WC_PW_MonMon_20220607_LysA_20cm",8.16067479215435,1.66650533344754,0,0,"within range","bdl"
"189",601,20220607,"June",2022,"MonMon","Gcrew","WC",45,"A","GCrew_WC_PW_MonMon_20220607_LysA_45cm",9.51201872628947,2.95163749780718,0,0,"within range","bdl"
"190",602,20220607,"June",2022,"MonMon","GWI","UP",10,"A","GWI_UP_PW_MonMon_20220607_LysA_10cm",137.52968762612,9.55743510572335,7.87096971058276,13.632919443565,"within range","bdl"
"191",603,20220607,"June",2022,"MonMon","GWI","UP",20,"A","GWI_UP_PW_MonMon_20220607_LysA_20cm",331.44754217451,39.0260274894328,330.657296670587,38.332371171729,"within range","within range"
"192",604,20220607,"June",2022,"MonMon","GWI","UP",45,"A","GWI_UP_PW_MonMon_20220607_LysA_45cm",373.32899314007,123.158174799959,18.9333083444169,22.8453360089864,"within range","within range"
"193",605,20220607,"June",2022,"MonMon","GWI","UP",10,"B","GWI_UP_PW_MonMon_20220607_LysB_10cm",6.67455000403591,2.73069574449238,0.779092279870122,1.10471302544257,"within range","within range"
"194",606,20220607,"June",2022,"MonMon","GWI","UP",20,"B","GWI_UP_PW_MonMon_20220607_LysB_20cm",7.46283396561472,4.92283176222929,0.681122751397555,1.17973921161167,"within range","within range"
"195",607,20220607,"June",2022,"MonMon","GWI","UP",45,"B","GWI_UP_PW_MonMon_20220607_LysB_45cm",295.974763903463,1.36534787224623,2.27538153888948,3.94107643196084,"within range","bdl"
"196",608,20220607,"June",2022,"MonMon","GWI","UP",10,"C","GWI_UP_PW_MonMon_20220607_LysC_10cm",25.5933650819276,3.6123709230546,0.379101908863368,0.546879112574043,"within range","bdl"
"197",609,20220607,"June",2022,"MonMon","GWI","UP",20,"C","GWI_UP_PW_MonMon_20220607_LysC_20cm",14.5573896198241,1.36534787224619,2.21500745044698,1.94277389292173,"within range","within range"
"198",610,20220607,"June",2022,"MonMon","GWI","TR",10,"A","GWI_TR_PW_MonMon_20220607_LysA_10cm",1146.09559258412,196.631965038489,200.556245165119,82.9861427811656,"within range","within range"
"199",611,20220607,"June",2022,"MonMon","GWI","TR",20,"A","GWI_TR_PW_MonMon_20220607_LysA_20cm",2399.09620676562,137.517630147765,89.1361191050934,101.393445920521,"within range","within range"
"200",612,20220607,"June",2022,"MonMon","GWI","TR",10,"B","GWI_TR_PW_MonMon_20220607_LysB_10cm",230.547195092421,34.8364436011044,3.18377604044727,5.51446186197514,"within range","bdl"
"201",613,20220607,"June",2022,"MonMon","GWI","TR",20,"B","GWI_TR_PW_MonMon_20220607_LysB_20cm",753.599955205606,101.613177237361,166.438262413179,29.9923726315717,"within range","within range"
"202",614,20220607,"June",2022,"MonMon","GWI","TR",45,"B","GWI_TR_PW_MonMon_20220607_LysB_45cm",1427.07680949938,84.308083744224,347.826320626486,94.5152623711713,"within range","within range"
"203",615,20220607,"June",2022,"MonMon","GWI","TR",10,"C","GWI_TR_PW_MonMon_20220607_LysC_10cm",77.6201065461298,11.1758539906605,1.54415580535035,2.67455630966924,"within range","bdl"
"204",616,20220607,"June",2022,"MonMon","GWI","TR",20,"C","GWI_TR_PW_MonMon_20220607_LysC_20cm",292.821628057148,62.9838392007191,3.19102267370988,4.71817482682244,"within range","within range"
"205",617,20220607,"June",2022,"MonMon","GWI","TR",45,"C","GWI_TR_PW_MonMon_20220607_LysC_45cm",2786.32344632697,177.302004001219,176.710898404043,141.337690101334,"within range","within range"
"206",618,20220607,"June",2022,"MonMon","MSM","WC",10,"A","MSM_WC_PW_MonMon_20220607_SipA_10cm",150.807823341359,11.1653951779118,0.767549156960153,1.32943413716164,"within range","bdl"
"207",619,20220607,"June",2022,"MonMon","GWI","WC",20,"A","GWI_WC_PW_MonMon_20220607_SipA_20cm",135.953119702963,21.2836669626282,45.9427720002474,4.01588017854611,"within range","within range"
"208",620,20220607,"June",2022,"MonMon","GWI","WC",45,"A","GWI_WC_PW_MonMon_20220607_SipA_45cm",2543.0990804347,571.064513709342,178.378607984452,159.634263487665,"within range","within range"
"209",621,20220607,"June",2022,"MonMon","GWI","WC",45,"B","GWI_WC_PW_MonMon_20220607_SipB_45cm",497.204594770427,51.5074022569974,115.770076689205,15.1868648445792,"within range","within range"
"210",622,20220607,"June",2022,"MonMon","GWI","WC",20,"C","GWI_WC_PW_MonMon_20220607_SipC_20cm",1412.14968235076,132.550208786697,402.876417806572,50.1878982080826,"within range","within range"
"211",623,20220607,"June",2022,"MonMon","GWI","WC",45,"C","GWI_WC_PW_MonMon_20220607_SipC_45cm",33.4762046977158,1.36534787224619,1.52344046797774,2.22997831268026,"within range","within range"
"212",624,20220607,"June",2022,"MonMon","MSM","Up",10,"A","MSM_UP_PW_MonMon_20220607_LysA_10cm",1466.58979312809,172.742669101053,286.204761674318,56.711403175821,"within range","within range"
"213",625,20220607,"June",2022,"MonMon","MSM","Up",20,"A","MSM_UP_PW_MonMon_20220607_LysA_20cm",2659.8818987151,269.749342522819,20.7729681968132,35.9798363408929,"within range","bdl"
"214",626,20220607,"June",2022,"MonMon","MSM","Up",45,"A","MSM_UP_PW_MonMon_20220607_LysA_45cm",1170.6814490642,75.6310267458381,258.672837117232,66.6179449843536,"within range","within range"
"215",627,20220607,"June",2022,"MonMon","MSM","Up",10,"B","MSM_UP_PW_MonMon_20220607_LysB_10cm",319.623282750828,15.2038704519163,0,0,"within range","bdl"
"216",628,20220607,"June",2022,"MonMon","MSM","Up",20,"B","MSM_UP_PW_MonMon_20220607_LysB_20cm",1321.70885315616,289.262548399411,308.260283182591,107.98860092997,"within range","within range"
"217",629,20220607,"June",2022,"MonMon","MSM","Up",45,"B","MSM_UP_PW_MonMon_20220607_LysB_45cm",1643.08112000299,97.3703872591246,292.313890248727,53.4695119214754,"within range","within range"
"218",630,20220607,"June",2022,"MonMon","MSM","Up",10,"C","MSM_UP_LysC_PW_MonMon_20220607_10cm",1543.85962777979,149.268688915944,321.115475886098,36.2924970170957,"within range","within range"
"219",631,20220607,"June",2022,"MonMon","MSM","Up",20,"C","MSM_UP_PW_MonMon_20220607_LysC_20cm",3881.08371222922,1433.65216313624,326.720553306884,424.318943839234,"within range","bdl"
"220",632,20220607,"June",2022,"MonMon","MSM","Up",45,"C","MSM_UP_PW_MonMon_20220607_LysC_45cm",4629.32164030938,671.576101793275,441.755014437492,595.901920882755,"within range","bdl"
"221",633,20220607,"June",2022,"MonMon","MSM","TR",10,"A","MSM_TR_PW_MonMon_20220607_LysA_10cm",1099.41779718335,697.411081230179,36.2055488826413,56.1777252123636,"within range","bdl"
"222",634,20220607,"June",2022,"MonMon","MSM","TR",20,"A","MSM_TR_PW_MonMon_20220607_LysA_20cm",3804.00203464242,967.146034387402,432.019633188449,491.360833005676,"within range","bdl"
"223",635,20220607,"June",2022,"MonMon","MSM","TR",45,"A","MSM_TR_PW_MonMon_20220607_LysA_45cm",2257.72753200513,289.006556713746,616.872511432048,359.907564740036,"within range","within range"
"224",636,20220607,"June",2022,"MonMon","MSM","TR",10,"B","MSM_TR_PW_MonMon_20220607_LysB_10cm",959.067470074893,93.6160344867727,214.809945702125,18.1740118622095,"within range","within range"
"225",637,20220607,"June",2022,"MonMon","MSM","TR",20,"B","MSM_TR_PW_MonMon_20220607_LysB_20cm",1499.07824633392,234.975858233286,231.607733145032,47.5760563728263,"within range","within range"
"226",638,20220607,"June",2022,"MonMon","MSM","TR",45,"B","MSM_TR_PW_MonMon_20220607_LysB_45cm",4068.30024850287,192.681041653353,0,0,"within range","bdl"
"227",639,20220607,"June",2022,"MonMon","MSM","TR",10,"C","MSM_TR_PW_MonMon_20220607_LysC_10cm",839.650452885906,94.8799296299495,163.909049288169,24.0865676572741,"within range","within range"
"228",640,20220607,"June",2022,"MonMon","MSM","TR",20,"C","MSM_TR_PW_MonMon_20220607_LysC_20cm",1376.14896393349,112.512470849221,289.030125698174,67.6263721828755,"within range","within range"
"229",641,20220607,"June",2022,"MonMon","MSM","TR",45,"C","MSM_TR_PW_MonMon_20220607_LysC_45cm",4394.94091316686,233.187365616322,0,0,"within range","bdl"
"230",642,20220607,"June",2022,"MonMon","MSM","WC",20,"A","MSM_WC_PW_MonMon_20220607_SipA_20cm",7.37239083057553,0.390099392070341,0,0,"within range","bdl"
"231",643,20220607,"June",2022,"MonMon","MSM","WC",45,"A","MSM_WC_PW_MonMon_20220607_SipA_45cm",5816.40430605522,396.310773086659,238.173999769885,127.630652622326,"within range","within range"
"232",644,20220607,"June",2022,"MonMon","MSM","WC",10,"B","MSM_WC_PW_MonMon_20220607_SipB_10cm",83.1967180211238,3.01051303837784,0,0,"within range","bdl"
"233",645,20220607,"June",2022,"MonMon","MSM","WC",20,"B","MSM_WC_PW_MonMon_20220607_SipB_20cm",5.00753894583907,0.19504969603517,0,0,"within range","bdl"
"234",646,20220607,"June",2022,"MonMon","MSM","WC",45,"B","MSM_WC_PW_MonMon_20220607_SipB_45cm",178.78050698962,55.7313476289952,27.2845878890787,15.9329335791683,"within range","within range"
"235",647,20220607,"June",2022,"MonMon","MSM","WC",10,"C","MSM_WC_PW_MonMon_20220607_SipC_10cm",148.173624432779,7.30992820508911,0,0,"within range","bdl"
"236",648,20220607,"June",2022,"MonMon","MSM","WC",20,"C","MSM_WC_PW_MonMon_20220607_SipC_20cm",6.24627088546293,0.337835983533781,0,0,"within range","bdl"
"237",649,20220607,"June",2022,"MonMon","MSM","WC",45,"C","MSM_WC_PW_MonMon_20220607_SipC_45cm",423.863967432868,181.371288097515,36.2071153685974,44.2619345402866,"within range","bdl"
"238",650,20220502,"May",2022,"MonMon","GWI","WC",10,"A","GWI_WC_PW_MonMon_20220502_SipA_10cm",9.03940188877237,1.36534787224618,15.4002598275614,1.80657385549987,"within range","within range"
"239",651,20220502,"May",2022,"MonMon","GWI","WC",20,"A","GWI_WC_PW_MonMon_20220502_SipA_20cm",295.974763903463,32.1074550715671,47.84772393767,20.8578984067609,"within range","within range"
"240",652,20220502,"May",2022,"MonMon","GWI","WC",10,"B","GWI_WC_PW_MonMon_20220502_SipB_10cm",10.61596981193,4.09604361673857,26.7380830074283,2.96310531177561,"within range","within range"
"241",653,20220502,"May",2022,"MonMon","GWI","WC",10,"C","GWI_WC_PW_MonMon_20220502_SipC_10cm",154.083650819275,66.3143150616151,0,0,"within range","bdl"
"242",654,20220502,"May",2022,"MonMon","MSM","WC",10,"A","MSM_WC_PW_MonMon_20220502_SipA_10cm",143.657854875212,5.32631851893071,34.2158820513512,14.973647916167,"within range","within range"
"243",655,20220502,"May",2022,"MonMon","MSM","WC",20,"A","MSM_WC_PW_MonMon_20220502_SipA_20cm",33.9488215352329,7.11864589553274,10.9111851553604,4.25964718793219,"within range","within range"
"244",656,20220502,"May",2022,"MonMon","MSM","WC",10,"B","MSM_WC_PW_MonMon_20220502_SipB_10cm",38.3406893211721,4.64447690107021,85.3728868923671,5.47581346503302,"within range","within range"
"245",657,20220502,"May",2022,"MonMon","MSM","WC",20,"B","MSM_WC_PW_MonMon_20220502_SipB_20cm",32.9353135846316,2.34059635242204,51.9470651498023,54.5589257683227,"within range","within range"
"246",658,20220502,"May",2022,"MonMon","MSM","WC",10,"C","MSM_WC_PW_MonMon_20220502_SipC_10cm",32.9353135846316,10.4073224717001,6.20681594200027,5.68213716298667,"within range","bdl"
"247",659,20220502,"May",2022,"MonMon","MSM","WC",20,"C","MSM_WC_PW_MonMon_20220502_SipC_20cm",175.644555907976,8.46776476978006,0,0,"within range","bdl"
