"","Date","Plate","Well_ID","SampleID","Dil_Factor","Abs1","Abs2","Notes","FE_2_Curve","FE_Tot_Curve","FE_2_Conc","FE_Tot_Conc","FE_2_Conc_DilCorr","FE_Tot_Conc_DilCorr","FE_3_Conc","FE_2_Conc_Final","FE_3_Conc_Final","FE_2_Info","FE_3_Info"
"140",20221220,"Samples1",1,"stds",1,1.254,1.378,"","High","High",440.096304933139,425.024150563989,440.096304933139,425.024150563989,-15.0721543691502,440.096304933139,0,"within range","bdl"
"141",20221220,"Samples1",2,"stds",1,1.175,1.368,"","High","High",411.353763803508,421.731166705877,411.353763803508,421.731166705877,10.3774029023691,411.353763803508,10.3774029023691,"within range","within range"
"142",20221220,"Samples1",3,"stds",1,1.354,1.399,"","High","High",476.479268388369,431.939416666025,476.479268388369,431.939416666025,-44.5398517223439,476.479268388369,0,"within range","bdl"
"143",20221220,"Samples1",4,"89",7,0.094,0.137,"","Low","Low",18.0776443260509,20.2922673096856,126.543510282356,142.045871167799,15.5023608854427,126.543510282356,15.5023608854427,"within range","within range"
"144",20221220,"Samples1",5,"89",7,0.086,0.12,"","Low","Low",15.5444962167517,16.8197321759007,108.811473517262,117.738125231305,8.9266517140432,108.811473517262,8.9266517140432,"within range","within range"
"145",20221220,"Samples1",6,"89",7,0.091,0.119,"","Low","Low",17.1277137850637,16.6154654033251,119.893996495446,116.308257823276,-3.58573867217004,119.893996495446,0,"within range","bdl"
"146",20221220,"Samples1",7,"97",7,0.043,0.049,"","Low","Low",1.92882512926825,2.31679132303445,13.5017759048777,16.2175392612412,2.71576335636342,13.5017759048777,2.71576335636342,"within range","within range"
"147",20221220,"Samples1",8,"97",7,0.042,0.048,"","Low","Low",1.61218161560585,2.11252455045887,11.2852713092409,14.7876718532121,3.50240054397118,11.2852713092409,3.50240054397118,"within range","within range"
"148",20221220,"Samples1",9,"97",7,0.042,0.048,"","Low","Low",1.61218161560585,2.11252455045887,11.2852713092409,14.7876718532121,3.50240054397118,11.2852713092409,3.50240054397118,"within range","within range"
"149",20221220,"Samples1",10,"103",1,0.069,0.07,"","Low","Low",10.1615564844908,6.60639354712165,10.1615564844908,6.60639354712165,-3.55516293736913,10.1615564844908,0,"within range","bdl"
"150",20221220,"Samples1",11,"103",1,0.066,0.068,"","Low","Low",9.21162594350357,6.19786000197049,9.21162594350357,6.19786000197049,-3.01376594153308,9.21162594350357,0,"within range","bdl"
"151",20221220,"Samples1",12,"103",1,0.065,0.067,"","Low","Low",8.89498242984117,5.99359322939491,8.89498242984117,5.99359322939491,-2.90138920044626,8.89498242984117,0,"within range","bdl"
"152",20221220,"Samples1",13,"stds",1,0.066,0.084,"","Low","Low",9.21162594350357,9.46612836317979,9.21162594350357,9.46612836317979,0.254502419676218,9.21162594350357,0.254502419676218,"within range","within range"
"153",20221220,"Samples1",14,"stds",1,0.062,0.076,"","Low","Low",7.94505188885395,7.83199418257514,7.94505188885395,7.83199418257514,-0.11305770627881,7.94505188885395,0,"within range","bdl"
"154",20221220,"Samples1",15,"stds",1,0.067,0.079,"","Low","Low",9.52826945716598,8.44479450030188,9.52826945716598,8.44479450030188,-1.08347495686409,9.52826945716598,0,"within range","bdl"
"155",20221220,"Samples1",16,"90",7,0.05,0.057,"","Low","Low",4.14532972490509,3.9509255036391,29.0173080743356,27.6564785254737,-1.3608295488619,29.0173080743356,0,"within range","bdl"
"156",20221220,"Samples1",17,"90",7,0.05,0.055,"","Low","Low",4.14532972490509,3.54239195848794,29.0173080743356,24.7967437094156,-4.22056436492004,29.0173080743356,0,"within range","bdl"
"157",20221220,"Samples1",18,"90",7,0.048,0.054,"","Low","Low",3.51204269758028,3.33812518591236,24.5842988830619,23.3668763013865,-1.21742258167544,24.5842988830619,0,"within range","bdl"
"158",20221220,"Samples1",19,"98",7,0.061,0.081,"","Low","Low",7.62840837519154,8.85332804545305,53.3988586263408,61.9732963181713,8.57443769183051,53.3988586263408,8.57443769183051,"within range","within range"
"159",20221220,"Samples1",20,"98",7,0.065,0.078,"","Low","Low",8.89498242984117,8.2405277277263,62.2648770088882,57.6836940940841,-4.58118291480406,62.2648770088882,0,"within range","bdl"
"160",20221220,"Samples1",21,"98",7,0.063,0.085,"","Low","Low",8.26169540251635,9.67039513575537,57.8318678176145,67.6927659502876,9.8608981326731,57.8318678176145,9.8608981326731,"within range","within range"
"161",20221220,"Samples1",22,"104",1,0.082,0.081,"","Low","Low",14.2779221621021,8.85332804545305,14.2779221621021,8.85332804545305,-5.42459411664901,14.2779221621021,0,"within range","bdl"
"162",20221220,"Samples1",23,"104",1,0.079,0.078,"","Low","Low",13.3279916211148,8.2405277277263,13.3279916211148,8.2405277277263,-5.08746389338854,13.3279916211148,0,"within range","bdl"
"163",20221220,"Samples1",24,"104",1,0.08,0.078,"","Low","Low",13.6446351347772,8.2405277277263,13.6446351347772,8.2405277277263,-5.40410740705094,13.6446351347772,0,"within range","bdl"
"164",20221220,"Samples1",25,"stds",1,0.038,0.04,"","Low","Low",0.345607560956224,0.478390369854224,0.345607560956224,0.478390369854224,0.132782808897999,0.345607560956224,0.132782808897999,"within range","within range"
"165",20221220,"Samples1",26,"stds",1,0.039,0.041,"","Low","Low",0.66225107461863,0.682657142429805,0.66225107461863,0.682657142429805,0.020406067811175,0.66225107461863,0.020406067811175,"within range","within range"
"166",20221220,"Samples1",27,"stds",1,0.039,0.04,"","Low","Low",0.66225107461863,0.478390369854224,0.66225107461863,0.478390369854224,-0.183860704764406,0.66225107461863,0,"within range","bdl"
"167",20221220,"Samples1",28,"91",7,0.052,0.067,"","Low","Low",4.7786167522299,5.99359322939491,33.4503172656093,41.9551526057644,8.5048353401551,33.4503172656093,8.5048353401551,"within range","within range"
"168",20221220,"Samples1",29,"91",7,0.055,0.066,"","Low","Low",5.72854729321711,5.78932645681933,40.0998310525198,40.5252851977353,0.425454145215518,40.0998310525198,0.425454145215518,"within range","within range"
"169",20221220,"Samples1",30,"91",7,0.055,0.065,"","Low","Low",5.72854729321711,5.58505968424375,40.0998310525198,39.0954177897062,-1.00441326281354,40.0998310525198,0,"within range","bdl"
"170",20221220,"Samples1",31,"99",7,0.094,0.132,"","Low","Low",18.0776443260509,19.2709334468077,126.543510282356,134.896534127654,8.35302384529732,126.543510282356,8.35302384529732,"within range","within range"
"171",20221220,"Samples1",32,"99",7,0.088,0.119,"","Low","Low",16.1777832440765,16.6154654033251,113.244482708535,116.308257823276,3.06377511474047,113.244482708535,3.06377511474047,"within range","within range"
"172",20221220,"Samples1",33,"99",7,0.087,0.14,"","Low","Low",15.8611397304141,20.9050676274123,111.027978112899,146.335473391886,35.3074952789877,111.027978112899,35.3074952789877,"within range","within range"
"173",20221220,"Samples1",34,"105",1,0.04,0.048,"","Low","Low",0.978894588281035,2.11252455045887,0.978894588281035,2.11252455045887,1.13362996217784,0.978894588281035,1.13362996217784,"within range","within range"
"174",20221220,"Samples1",35,"105",1,0.04,0.047,"","Low","Low",0.978894588281035,1.90825777788329,0.978894588281035,1.90825777788329,0.929363189602255,0.978894588281035,0.929363189602255,"within range","within range"
"175",20221220,"Samples1",36,"105",1,0.04,0.046,"","Low","Low",0.978894588281035,1.70399100530771,0.978894588281035,1.70399100530771,0.725096417026674,0.978894588281035,0.725096417026674,"within range","within range"
"176",20221220,"Samples1",37,"stds",1,0.037,0.038,"","Low","Low",0.0289640472938189,0.0698568247030614,0.0289640472938189,0.0698568247030614,0.0408927774092425,0.0289640472938189,0.0408927774092425,"within range","within range"
"177",20221220,"Samples1",38,"stds",1,0.037,0.038,"","Low","Low",0.0289640472938189,0.0698568247030614,0.0289640472938189,0.0698568247030614,0.0408927774092425,0.0289640472938189,0.0408927774092425,"within range","within range"
"178",20221220,"Samples1",39,"stds",1,0.037,0.038,"","Low","Low",0.0289640472938189,0.0698568247030614,0.0289640472938189,0.0698568247030614,0.0408927774092425,0.0289640472938189,0.0408927774092425,"within range","within range"
"179",20221220,"Samples1",40,"92",7,0.173,0.288,"","Low","Low",43.0924819053809,51.1365499685983,301.647373337666,357.955849780188,56.3084764425216,301.647373337666,56.3084764425216,"within range","within range"
"180",20221220,"Samples1",41,"92",7,0.166,0.239,"","Low","Low",40.8759773097441,41.1274781123948,286.131841168209,287.892346786764,1.76050561855527,286.131841168209,1.76050561855527,"within range","within range"
"181",20221220,"Samples1",42,"92",7,0.17,0.223,"","Low","Low",42.1425513643937,37.8592097511855,294.997859550756,265.014468258299,-29.9833912924571,294.997859550756,0,"within range","bdl"
"182",20221220,"Samples1",43,"99d",7,0.086,0.121,"","Low","Low",15.5444962167517,17.0239989484763,108.811473517262,119.167992639334,10.3565191220723,108.811473517262,10.3565191220723,"within range","within range"
"183",20221220,"Samples1",44,"99d",7,0.086,0.113,"","Low","Low",15.5444962167517,15.3898647678716,108.811473517262,107.729053375101,-1.08242014216026,108.811473517262,0,"within range","bdl"
"184",20221220,"Samples1",45,"99d",7,0.092,0.142,"","Low","Low",17.4443572987261,21.3136011725635,122.110501091083,149.195208207944,27.0847071168616,122.110501091083,27.0847071168616,"within range","within range"
"185",20221220,"Samples1",46,"106",1,0.078,0.079,"","Low","Low",13.0113481074524,8.44479450030188,13.0113481074524,8.44479450030188,-4.56655360715055,13.0113481074524,0,"within range","bdl"
"186",20221220,"Samples1",47,"106",1,0.075,0.076,"","Low","Low",12.0614175664652,7.83199418257514,12.0614175664652,7.83199418257514,-4.22942338389008,12.0614175664652,0,"within range","bdl"
"187",20221220,"Samples1",48,"106",1,0.073,0.074,"","Low","Low",11.4281305391404,7.42346063742398,11.4281305391404,7.42346063742398,-4.00466990171643,11.4281305391404,0,"within range","bdl"
"188",20221220,"Samples1",49,"stds",1,0.044,0.189,"","Low","Low",2.24546864293065,30.9141394836158,2.24546864293065,30.9141394836158,28.6686708406851,2.24546864293065,28.6686708406851,"within range","within range"
"189",20221220,"Samples1",50,"stds",1,0.044,0.181,"","Low","Low",2.24546864293065,29.2800053030111,2.24546864293065,29.2800053030111,27.0345366600805,2.24546864293065,27.0345366600805,"within range","within range"
"190",20221220,"Samples1",51,"stds",1,0.044,0.174,"","Low","Low",2.24546864293065,27.8501378949821,2.24546864293065,27.8501378949821,25.6046692520514,2.24546864293065,25.6046692520514,"within range","within range"
"191",20221220,"Samples1",52,"93",7,0.045,0.055,"","Low","Low",2.56211215659306,3.54239195848794,17.9347850961514,24.7967437094156,6.86195861326415,17.9347850961514,6.86195861326415,"within range","within range"
"192",20221220,"Samples1",53,"93",7,0.047,0.053,"","Low","Low",3.19539918391787,3.13385841333678,22.3677942874251,21.9370088933574,-0.430785394067666,22.3677942874251,0,"within range","bdl"
"193",20221220,"Samples1",54,"93",7,0.046,0.051,"","Low","Low",2.87875567025547,2.72532486818561,20.1512896917883,19.0772740772993,-1.07401561448896,20.1512896917883,0,"within range","bdl"
"194",20221220,"Samples1",55,"100",1,0.085,0.085,"","Low","Low",15.2278527030893,9.67039513575537,15.2278527030893,9.67039513575537,-5.5574575673339,15.2278527030893,0,"within range","bdl"
"195",20221220,"Samples1",56,"100",1,0.082,0.083,"","Low","Low",14.2779221621021,9.26186159060421,14.2779221621021,9.26186159060421,-5.01606057149785,14.2779221621021,0,"within range","bdl"
"196",20221220,"Samples1",57,"100",1,0.081,0.083,"","Low","Low",13.9612786484396,9.26186159060421,13.9612786484396,9.26186159060421,-4.69941705783544,13.9612786484396,0,"within range","bdl"
"197",20221220,"Samples1",58,"107",1,0.073,0.074,"","Low","Low",11.4281305391404,7.42346063742398,11.4281305391404,7.42346063742398,-4.00466990171643,11.4281305391404,0,"within range","bdl"
"198",20221220,"Samples1",59,"107",1,0.071,0.073,"","Low","Low",10.7948435118156,7.2191938648484,10.7948435118156,7.2191938648484,-3.5756496469672,10.7948435118156,0,"within range","bdl"
"199",20221220,"Samples1",60,"107",1,0.07,0.07,"","Low","Low",10.4781999981532,6.60639354712165,10.4781999981532,6.60639354712165,-3.87180645103154,10.4781999981532,0,"within range","bdl"
"200",20221220,"Samples1",61,"stds",1,0.04,0.075,"","Low","Low",0.978894588281035,7.62772740999956,0.978894588281035,7.62772740999956,6.64883282171852,0.978894588281035,6.64883282171852,"within range","within range"
"201",20221220,"Samples1",62,"stds",1,0.04,0.063,"","Low","Low",0.978894588281035,5.17652613909259,0.978894588281035,5.17652613909259,4.19763155081155,0.978894588281035,4.19763155081155,"within range","within range"
"202",20221220,"Samples1",63,"stds",1,0.04,0.064,"","Low","Low",0.978894588281035,5.38079291166817,0.978894588281035,5.38079291166817,4.40189832338713,0.978894588281035,4.40189832338713,"within range","within range"
"203",20221220,"Samples1",64,"94",7,0.061,0.08,"","Low","Low",7.62840837519154,8.64906127287746,53.3988586263408,60.5434289101422,7.14457028380144,53.3988586263408,7.14457028380144,"within range","within range"
"204",20221220,"Samples1",65,"94",7,0.061,0.078,"","Low","Low",7.62840837519154,8.2405277277263,53.3988586263408,57.6836940940841,4.2848354677433,53.3988586263408,4.2848354677433,"within range","within range"
"205",20221220,"Samples1",66,"94",7,0.06,0.076,"","Low","Low",7.31176486152914,7.83199418257514,51.182354030704,54.823959278026,3.64160524732201,51.182354030704,3.64160524732201,"within range","within range"
"206",20221220,"Samples1",67,"100spk",1,0.164,0.277,"","Low","Low",40.2426902824193,48.8896154702669,40.2426902824193,48.8896154702669,8.64692518784765,40.2426902824193,8.64692518784765,"within range","within range"
"207",20221220,"Samples1",68,"100spk",1,0.169,0.251,"","Low","Low",41.8259078507313,43.5786793833018,41.8259078507313,43.5786793833018,1.75277153257051,41.8259078507313,1.75277153257051,"within range","within range"
"208",20221220,"Samples1",70,"108",7,0.054,0.087,"","Low","Low",5.41190377955471,10.0789286809065,37.883326456883,70.5525007663457,32.6691743094627,37.883326456883,32.6691743094627,"within range","within range"
"209",20221220,"Samples1",71,"108",7,0.055,0.087,"","Low","Low",5.72854729321711,10.0789286809065,40.0998310525198,70.5525007663457,30.4526697138259,40.0998310525198,30.4526697138259,"within range","within range"
"210",20221220,"Samples1",72,"108",7,0.054,0.071,"","Low","Low",5.41190377955471,6.81066031969723,37.883326456883,47.6746222378806,9.79129578099767,37.883326456883,9.79129578099767,"within range","within range"
"211",20221220,"Samples1",73,"stds",1,0.037,0.04,"","Low","Low",0.0289640472938189,0.478390369854224,0.0289640472938189,0.478390369854224,0.449426322560405,0.0289640472938189,0.449426322560405,"within range","within range"
"212",20221220,"Samples1",74,"stds",1,0.037,0.04,"","Low","Low",0.0289640472938189,0.478390369854224,0.0289640472938189,0.478390369854224,0.449426322560405,0.0289640472938189,0.449426322560405,"within range","within range"
"213",20221220,"Samples1",75,"stds",1,0.038,0.04,"","Low","Low",0.345607560956224,0.478390369854224,0.345607560956224,0.478390369854224,0.132782808897999,0.345607560956224,0.132782808897999,"within range","within range"
"214",20221220,"Samples1",77,"95",7,0.087,0.12,"","Low","Low",15.8611397304141,16.8197321759007,111.027978112899,117.738125231305,6.71014711840638,111.027978112899,6.71014711840638,"within range","within range"
"215",20221220,"Samples1",78,"95",7,0.102,0.129,"","Low","Low",20.6107924353502,18.6581331290809,144.275547047451,130.606931903567,-13.6686151438846,144.275547047451,0,"within range","bdl"
"216",20221220,"Samples1",79,"101",1,0.064,0.065,"","Low","Low",8.57833891617876,5.58505968424375,8.57833891617876,5.58505968424375,-2.99327923193501,8.57833891617876,0,"within range","bdl"
"217",20221220,"Samples1",80,"101",1,0.063,0.065,"","Low","Low",8.26169540251635,5.58505968424375,8.26169540251635,5.58505968424375,-2.67663571827261,8.26169540251635,0,"within range","bdl"
"218",20221220,"Samples1",81,"101",1,0.062,0.064,"","Low","Low",7.94505188885395,5.38079291166817,7.94505188885395,5.38079291166817,-2.56425897718578,7.94505188885395,0,"within range","bdl"
"219",20221220,"Samples1",82,"109",7,0.044,0.089,"","Low","Low",2.24546864293065,10.4874622260577,15.7182805005146,73.4122355824038,57.6939550818893,15.7182805005146,57.6939550818893,"within range","within range"
"220",20221220,"Samples1",83,"109",7,0.043,0.1,"","Low","Low",1.92882512926825,12.7343967243891,13.5017759048777,89.1407770707236,75.6390011658458,13.5017759048777,75.6390011658458,"within range","within range"
"221",20221220,"Samples1",84,"109",7,0.044,0.085,"","Low","Low",2.24546864293065,9.67039513575537,15.7182805005146,67.6927659502876,51.974485449773,15.7182805005146,51.974485449773,"within range","within range"
"222",20221220,"Samples1",85,"stds",1,0.037,0.038,"","Low","Low",0.0289640472938189,0.0698568247030614,0.0289640472938189,0.0698568247030614,0.0408927774092425,0.0289640472938189,0.0408927774092425,"within range","within range"
"223",20221220,"Samples1",86,"stds",1,0.037,0.038,"","Low","Low",0.0289640472938189,0.0698568247030614,0.0289640472938189,0.0698568247030614,0.0408927774092425,0.0289640472938189,0.0408927774092425,"within range","within range"
"224",20221220,"Samples1",87,"stds",1,0.037,0.038,"","Low","Low",0.0289640472938189,0.0698568247030614,0.0289640472938189,0.0698568247030614,0.0408927774092425,0.0289640472938189,0.0408927774092425,"within range","within range"
"225",20221220,"Samples1",88,"96",7,0.061,0.095,"","Low","Low",7.62840837519154,11.7130628615112,53.3988586263408,81.9914400305782,28.5925814042374,53.3988586263408,28.5925814042374,"within range","within range"
"226",20221220,"Samples1",89,"96",7,0.06,0.085,"","Low","Low",7.31176486152914,9.67039513575537,51.182354030704,67.6927659502876,16.5104119195836,51.182354030704,16.5104119195836,"within range","within range"
"227",20221220,"Samples1",90,"96",7,0.063,0.087,"","Low","Low",8.26169540251635,10.0789286809065,57.8318678176145,70.5525007663457,12.7206329487312,57.8318678176145,12.7206329487312,"within range","within range"
"228",20221220,"Samples1",91,"102",1,0.068,0.07,"","Low","Low",9.84491297082838,6.60639354712165,9.84491297082838,6.60639354712165,-3.23851942370673,9.84491297082838,0,"within range","bdl"
"229",20221220,"Samples1",92,"102",1,0.067,0.066,"","Low","Low",9.52826945716598,5.78932645681933,9.52826945716598,5.78932645681933,-3.73894300034665,9.52826945716598,0,"within range","bdl"
"230",20221220,"Samples1",93,"102",1,0.067,0.068,"","Low","Low",9.52826945716598,6.19786000197049,9.52826945716598,6.19786000197049,-3.33040945519548,9.52826945716598,0,"within range","bdl"
"231",20221220,"Samples1",95,"110",7,0.055,0.256,"","Low","Low",5.72854729321711,44.6000132461797,40.0998310525198,312.200092723258,272.100261670738,40.0998310525198,272.100261670738,"within range","within range"
"232",20221220,"Samples1",96,"110",7,0.057,0.216,"","Low","Low",6.36183432054192,36.4293423431565,44.5328402437935,255.005396402095,210.472556158302,44.5328402437935,210.472556158302,"within range","within range"
"233",20221220,"Samples2",1,"stds",1,1.13,1.234,"","High","High",394.981430248654,377.60518300717,394.981430248654,377.60518300717,-17.3762472414845,394.981430248654,0,"within range","bdl"
"234",20221220,"Samples2",2,"stds",1,1.202,1.295,"","High","High",421.17716393642,397.692384541656,421.17716393642,397.692384541656,-23.484779394764,421.17716393642,0,"within range","bdl"
"235",20221220,"Samples2",3,"stds",1,1.189,1.356,"","High","High",416.44737868724,417.779586076142,416.44737868724,417.779586076142,1.33220738890196,416.44737868724,1.33220738890196,"within range","within range"
"236",20221220,"Samples2",4,"111",7,0.06,0.11,"","Low","Low",7.31176486152914,14.7770644501449,51.182354030704,103.439451151014,52.2570971203103,51.182354030704,52.2570971203103,"within range","within range"
"237",20221220,"Samples2",5,"111",7,0.058,0.105,"","Low","Low",6.67847783420433,13.755730587267,46.7493448394303,96.2901141108689,49.5407692714386,46.7493448394303,49.5407692714386,"within range","within range"
"238",20221220,"Samples2",6,"111",7,0.056,0.099,"","Low","Low",6.04519080687952,12.5301299518135,42.3163356481566,87.7109096626945,45.3945740145379,42.3163356481566,45.3945740145379,"within range","within range"
"239",20221220,"Samples2",7,"119",7,0.499,0.694,"","High","High",165.404930846153,199.784054669096,1157.83451592307,1398.48838268367,240.653866760602,1157.83451592307,240.653866760602,"within range","within range"
"240",20221220,"Samples2",8,"119",7,0.527,0.704,"","High","High",175.592160613617,203.077038527209,1229.14512429532,1421.53926969046,192.394145395139,1229.14512429532,192.394145395139,"within range","within range"
"241",20221220,"Samples2",11,"125",7,0.978,1.082,"","High","High",339.679325796705,327.55182836386,2377.75528057693,2292.86279854702,-84.8924820299112,2377.75528057693,0,"within range","bdl"
"242",20221220,"Samples2",12,"125",7,0.788,0.899,"","High","High",270.551695231768,267.290223760402,1893.86186662237,1871.03156632281,-22.8303002995606,1893.86186662237,0,"within range","bdl"
"243",20221220,"Samples2",13,"stds",1,0.063,0.079,"","Low","Low",8.26169540251635,8.44479450030188,8.26169540251635,8.44479450030188,0.183099097785528,8.26169540251635,0.183099097785528,"within range","within range"
"244",20221220,"Samples2",14,"stds",1,0.062,0.077,"","Low","Low",7.94505188885395,8.03626095515072,7.94505188885395,8.03626095515072,0.0912090662967708,7.94505188885395,0.0912090662967708,"within range","within range"
"245",20221220,"Samples2",15,"stds",1,0.064,0.08,"","Low","Low",8.57833891617876,8.64906127287746,8.57833891617876,8.64906127287746,0.0707223566987025,8.57833891617876,0.0707223566987025,"within range","within range"
"246",20221220,"Samples2",16,"112",7,1.451,1.532,"","High","High",511.770742939942,475.736101978921,3582.3952005796,3330.15271385245,-252.242486727147,3582.3952005796,0,"within range","bdl"
"247",20221220,"Samples2",18,"112",7,1.364,1.535,"","High","High",480.117564733892,476.723997136355,3360.82295313725,3337.06797995448,-23.7549731827617,3360.82295313725,0,"within range","bdl"
"248",20221220,"Samples2",19,"120",7,0.146,0.233,"","Low","Low",34.543107036496,39.9018774769414,241.801749255472,279.31314233859,37.5113930831176,241.801749255472,37.5113930831176,"within range","within range"
"249",20221220,"Samples2",20,"120",7,0.132,0.201,"","Low","Low",30.1100978452223,33.3653407545228,210.770684916556,233.557385281659,22.7867003651031,210.770684916556,22.7867003651031,"within range","within range"
"250",20221220,"Samples2",21,"120",7,0.133,0.213,"","Low","Low",30.4267413588847,35.8165420254297,212.987189512193,250.715794178008,37.7286046658151,212.987189512193,37.7286046658151,"within range","within range"
"251",20221220,"Samples2",22,"126",7,1.08,1.234,"","High","High",376.789948521039,377.60518300717,2637.52963964727,2643.23628105019,5.70664140291319,2637.52963964727,5.70664140291319,"within range","within range"
"252",20221220,"Samples2",23,"126",7,1.075,1.117,"","High","High",374.970800348278,339.077271867254,2624.79560243794,2373.54090307078,-251.254699367168,2624.79560243794,0,"within range","bdl"
"253",20221220,"Samples2",24,"126",7,1.051,1.175,"","High","High",366.238889119022,358.176578244306,2563.67222383316,2507.23604771014,-56.4361761230148,2563.67222383316,0,"within range","bdl"
"254",20221220,"Samples2",25,"stds",1,0.038,0.039,"","Low","Low",0.345607560956224,0.274123597278643,0.345607560956224,0.274123597278643,-0.0714839636775818,0.345607560956224,0,"within range","bdl"
"255",20221220,"Samples2",26,"stds",1,0.039,0.04,"","Low","Low",0.66225107461863,0.478390369854224,0.66225107461863,0.478390369854224,-0.183860704764406,0.66225107461863,0,"within range","bdl"
"256",20221220,"Samples2",27,"stds",1,0.039,0.04,"","Low","Low",0.66225107461863,0.478390369854224,0.66225107461863,0.478390369854224,-0.183860704764406,0.66225107461863,0,"within range","bdl"
"257",20221220,"Samples2",29,"113",7,1.159,1.229,"","High","High",405.532489650671,375.958691078113,2838.7274275547,2631.71083754679,-207.016590007902,2838.7274275547,0,"within range","bdl"
"258",20221220,"Samples2",30,"113",7,1.197,1.308,"","High","High",419.358015763658,401.973263557202,2935.50611034561,2813.81284490041,-121.693265445194,2935.50611034561,0,"within range","bdl"
"259",20221220,"Samples2",31,"121",7,0.364,0.505,"","High","High",116.287930181593,137.546659750771,814.015511271149,962.826618255394,148.811106984246,814.015511271149,148.811106984246,"within range","within range"
"260",20221220,"Samples2",32,"121",7,0.325,0.456,"","High","High",102.098574434053,121.41103884602,714.690021038371,849.877271922137,135.187250883766,714.690021038371,135.187250883766,"within range","within range"
"261",20221220,"Samples2",34,"127",7,1.138,1.196,"","High","High",397.892067325072,365.091844346342,2785.24447127551,2555.6429104244,-229.601560851112,2785.24447127551,0,"within range","bdl"
"262",20221220,"Samples2",35,"127",7,1.065,1.124,"","High","High",371.332504002755,341.382360567932,2599.32752801928,2389.67652397553,-209.651004043755,2599.32752801928,0,"within range","bdl"
"263",20221220,"Samples2",37,"stds",1,0.038,0.038,"","Low","Low",0.345607560956224,0.0698568247030614,0.345607560956224,0.0698568247030614,-0.275750736253163,0.345607560956224,0,"within range","bdl"
"264",20221220,"Samples2",38,"stds",1,0.037,0.038,"","Low","Low",0.0289640472938189,0.0698568247030614,0.0289640472938189,0.0698568247030614,0.0408927774092425,0.0289640472938189,0.0408927774092425,"within range","within range"
"265",20221220,"Samples2",39,"stds",1,0.038,0.038,"","Low","Low",0.345607560956224,0.0698568247030614,0.345607560956224,0.0698568247030614,-0.275750736253163,0.345607560956224,0,"within range","bdl"
"266",20221220,"Samples2",40,"114",7,0.927,1.077,"","High","High",321.124014434537,325.905336434804,2247.86810104176,2281.33735504363,33.4692540018655,2247.86810104176,33.4692540018655,"within range","within range"
"267",20221220,"Samples2",41,"114",7,1.005,1.111,"","High","High",349.502725929617,337.101481552386,2446.51908150732,2359.7103708667,-86.8087106406128,2446.51908150732,0,"within range","bdl"
"268",20221220,"Samples2",43,"121d",7,0.322,0.472,"","High","High",101.007085530396,126.679813018999,707.049598712773,886.758691132996,179.709092420224,707.049598712773,179.709092420224,"within range","within range"
"269",20221220,"Samples2",44,"121d",7,0.334,0.503,"","High","High",105.373041145024,136.888062979148,737.611288015166,958.216440854037,220.605152838871,737.611288015166,220.605152838871,"within range","within range"
"270",20221220,"Samples2",46,"128",7,1.103,1.269,"","High","High",385.158030115742,389.130626510563,2696.10621081019,2723.91438557394,27.8081747637484,2696.10621081019,27.8081747637484,"within range","within range"
"271",20221220,"Samples2",47,"128",7,1.246,1.299,"","High","High",437.185667856721,399.009578084901,3060.29967499705,2793.0670465943,-267.232628402741,3060.29967499705,0,"within range","bdl"
"272",20221220,"Samples2",49,"stds",1,0.044,0.155,"","Low","Low",2.24546864293065,23.969069216046,2.24546864293065,23.969069216046,21.7236005731154,2.24546864293065,21.7236005731154,"within range","within range"
"273",20221220,"Samples2",50,"stds",1,0.043,0.159,"","Low","Low",1.92882512926825,24.7861363063484,1.92882512926825,24.7861363063484,22.8573111770801,1.92882512926825,22.8573111770801,"within range","within range"
"274",20221220,"Samples2",51,"stds",1,0.042,0.155,"","Low","Low",1.61218161560585,23.969069216046,1.61218161560585,23.969069216046,22.3568876004402,1.61218161560585,22.3568876004402,"within range","within range"
"275",20221220,"Samples2",52,"115",7,0.62,0.757,"","High","High",209.428316626981,220.529852975205,1465.99821638887,1543.70897082643,77.7107544375644,1465.99821638887,77.7107544375644,"within range","within range"
"276",20221220,"Samples2",53,"115",7,0.604,0.783,"","High","High",203.607042474145,229.091611006297,1425.24929731901,1603.64127704408,178.391979725069,1425.24929731901,178.391979725069,"within range","within range"
"277",20221220,"Samples2",55,"122",7,0.811,0.937,"","High","High",278.919776826471,279.803562421229,1952.43843778529,1958.6249369486,6.18649916331083,1952.43843778529,6.18649916331083,"within range","within range"
"278",20221220,"Samples2",57,"122",7,0.81,0.932,"","High","High",278.555947191918,278.157070492173,1949.89163034343,1947.09949344521,-2.79213689821631,1949.89163034343,0,"within range","bdl"
"279",20221220,"Samples2",58,"129",7,1.053,1.131,"","High","High",366.966548388127,343.687449268611,2568.76583871689,2405.81214488028,-162.95369383661,2568.76583871689,0,"within range","bdl"
"280",20221220,"Samples2",59,"129",7,1.009,1.032,"","High","High",350.958044467826,311.086909073298,2456.70631127478,2177.60836351308,-279.097947761697,2456.70631127478,0,"within range","bdl"
"281",20221220,"Samples2",61,"stds",1,0.04,0.061,"","Low","Low",0.978894588281035,4.76799259394142,0.978894588281035,4.76799259394142,3.78909800566039,0.978894588281035,3.78909800566039,"within range","within range"
