"","ID_full","IDs","FE_2_mean","FE_2_sd","FE_2_cv","FE_3_mean","FE_3_sd","FE_3_cv","FE_tot_mean","FE_tot_sd","FE_2_flag","FE_3_flag","Dilution","Plate","QAQC_flag","FE_2_cv_flag","FE_3_cv_flag"
"11","Plate16_1_20260309_TMP_FW_H3 spk","20260309_TMP_FW_H3 spk",31.2942395959658,2.38942397683993,7.6353476156933,63.2389549980676,28.1629748137737,44.5342191606965,94.5331945940335,28.2053642830241,"Within range","Within range",1,"Plate16","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"12","Plate16_1_20260309_TMP_SW_D5","20260309_TMP_SW_D5",19.9983436439832,0.964068758858294,4.82074303762825,5.85237376081918,1.68956607836626,28.8697569126167,25.8507174048024,1.95415001778887,"Within range","Within range",1,"Plate16","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"13","Plate16_1_20260309_TMP_SW_F4","20260309_TMP_SW_F4",29.7152433876242,2.42618650453236,8.16478759027368,19.8617155896234,2.67600141249011,13.4731634858781,49.5769589772476,3.09631556275865,"Within range","Within range",1,"Plate16","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"14","Plate16_1_20260309_TMP_SW_F6","20260309_TMP_SW_F6",27.4682103219072,1.80360749647006,6.56616312214415,5.51649277289083,4.64103645056753,84.1302008655668,32.984703094798,4.83144148593011,"Within range","Within range",1,"Plate16","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"15","Plate16_1_20260309_TMP_SW_H6","20260309_TMP_SW_H6",11.860440108684,1.17132984509069,9.87593912499979,2.4766547150318,1.29176230157032,52.1575451648591,14.3370948237158,1.68522392839911,"Within range","Within range",1,"Plate16","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"16","Plate16_8_GCW_TR_B_20_NoAcid","GCW_TR_B_20_NoAcid",63.7894416898207,4.122531420503,6.46271751452067,16.7618182536054,4.51879694158203,26.9588708886642,80.5512599434261,4.9539940673919,"Within range","Within range",8,"Plate16","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"17","Plate17_1_20260309_TMP_C_H3_Reacidified","20260309_TMP_C_H3_Reacidified",9.18829267918271,0.556605357444145,6.05776695277903,6.78756000195483,0.76742845041628,11.3063965577506,15.9758526811375,1.07030452860505,"Within range","Within range",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"18","Plate17_1_20260309_TMP_C_I5_Reacidified","20260309_TMP_C_I5_Reacidified",10.2814439003423,0.556605357444145,5.41368861065918,12.2034312040288,3.47250035318806,28.4551147552802,22.4848751043711,3.55174099004071,"Within range","Within range",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"19","Plate17_1_20260309_TMP_FW_D5_Reacidified","20260309_TMP_FW_D5_Reacidified",2.50792410542957,0,0,1.0655408747794,1.37279383465775,128.83539873043,3.57346498020897,1.37279383465775,"Within range","Within range",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"20","Plate17_1_20260309_TMP_SW_C6_Reacidified","20260309_TMP_SW_C6_Reacidified",26.8001734645319,1.11321071488829,4.15374443886173,9.33234136702763,1.58979683398607,17.0353480596309,36.1325148315595,1.90805259053319,"Within range","Within range",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"21","Plate17_1_GCW_TR_B_10_Reacidified","GCW_TR_B_10_Reacidified",7.06272086026125,0.77297464134431,10.9444314257624,8.61438776819789,4.88580995438951,56.7168565643942,15.6771086284591,4.96428379041287,"Within range","Within range",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","High cv rerun","High cv rerun"
"22","Plate17_1_GCW_TR_B_20_NoAcid","GCW_TR_B_20_NoAcid",268.759427290273,0.998520362593625,0.371529427883166,202.527689335297,220.705681473572,108.975558946007,471.28711662557,220.707943570404,"Within range","High",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"23","Plate17_1_GCW_TR_B_20_Reacidified","GCW_TR_B_20_Reacidified",53.1572640191579,0.515316427562876,0.96941864309863,310.967310584256,32.6517731779574,10.500066105537,364.124574603414,32.659663318723,"Within range","High",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","High cv rerun"
"24","Plate17_1_GCW_TR_C_20_Reacidified","GCW_TR_C_20_Reacidified",6.69833711987472,1.28829106890718,19.2329983673811,8.96716622826099,2.1529371692839,24.0091140777416,15.6655033481357,2.43380967287735,"Within range","Within range",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","High cv rerun","High cv rerun"
"25","Plate17_1_GCW_TR_B_10 dup","GCW_TR_B_10 dup",5.05861028813531,0.515316427562875,10.1869169240319,18.3316145994389,0.699793631251081,3.81741404967406,23.3902248875742,1.00251062533145,"Within range","Within range",1,"Plate17","FE_2_high Std curve r2 low; FE_2_diff Std curve r2 low; Fe3 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","High cv rerun","ok"
