"","Site","Zone","Replicate","Date","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","qaqc_flag","Notes"
"11","GCW","TR","3","202509","GCW_TR_3_202509",2025-09-09 11:49:34.5,3124.87786680259,2.32026121873425,1.3202657244361e-138,0.887397271940875,52.55694879448,2297.70067870454,1.85837117816269,0.00885624552969064,6878.90362372695,1.55624420048203,5.1978690099e-317,0.993501763633088,12.6256411111031,2247.50034458246,0.994609527151601,11.5393765867235,2298.04082510255,TRUE,1.85324716798147,0.00873529124911816,11.5718561507977,2025-09-09 11:47:10,2025-09-09 11:51:59,NA,""
"12","GCW","TR","3","202511","GCW_TR_3_202511",2025-11-12 12:38:34.5,3028.73588417485,1.74935150710396,9.61156962849181e-142,0.892905435733321,44.5287604039791,1939.72920410138,1.61772457412224,0.00477756366046617,7723.62102085613,0.839526830428095,0,0.997494428696448,6.81099049933419,1587.06678160565,0.999267545201535,3.69539215791693,1939.8356890245,TRUE,1.61668633625547,0.00505592092798051,7.8050438185976,2025-11-12 12:36:10,2025-11-12 12:40:59,NA,""
"13","GCW","TR","4","202506","GCW_TR_4_202506",2025-06-17 13:08:34.5,3286.26092949679,2.86848095169547,5.47540055594399e-141,0.891604159315271,69.4178459321959,2738.13313605088,2.48927157087333,0.0189251026899693,9204.25455821844,3.32557190358524,3.26335292103427e-259,0.983626013626774,26.9800056641689,2638.2717002903,0.98855502239331,22.6352619682032,2738.53729539442,TRUE,2.49834149240359,0.0186825978292654,22.8331326847056,2025-06-17 13:06:10,2025-06-17 13:10:59,NA,""
"14","GCW","TR","4","202507","GCW_TR_4_202507",2025-07-16 14:01:34.5,NA,NA,NA,NA,NA,2247.7767076246,5.13643449810524,0.00812582374833091,7795.2830892574,1.42789244495131,0,0.999279737412554,11.584337181547,2211.0252225883,0.999374160788097,10.8360343727233,2248.13603697306,TRUE,5.13166645197716,0.00768007565310392,10.4848384855213,2025-07-16 13:59:10,2025-07-16 14:03:59,NA,"Veg scores in survey"
"15","GCW","TR","4","202509","GCW_TR_4_202509",2025-09-09 11:57:39.5,3298.7491850445,3.42932795443106,1.81048882477699e-149,0.905345272500681,70.9287218757355,2606.09056897665,2.7324294967646,0.0150718629844649,6899.07331526111,2.64846986021317,7.35590571560041e-299,0.991313606489045,21.4867499189829,2308.85997112254,0.996925840170837,12.8270689184651,2606.21967781752,TRUE,2.7378267686752,0.0159102819850629,21.7898932336068,2025-09-09 11:55:15,2025-09-09 12:00:04,NA,"added 5 sec to start time to avoid chamber closure"
"16","GCW","TR","4","202511","GCW_TR_4_202511",2025-11-12 12:46:34.5,2956.57084823746,1.62048778174698,6.14534274424199e-140,0.889769416428892,39.3191943646305,1842.73525662606,1.40809300570627,0.00404183896668397,7804.00169544207,0.710243232315164,0,0.99763267174373,5.76212663155536,1615.63072746938,0.998933001217029,3.88193935817278,1843.05472915366,TRUE,1.40819555842433,0.00416327177500202,5.38753761398663,2025-11-12 12:44:10,2025-11-12 12:48:59,NA,""
"17","GCW","TR","5","202506","GCW_TR_5_202506",2025-06-17 13:17:34.5,3077.5709029,1.65656535743759,6.38062213288698e-134,0.878643439855398,48.440371588756,2077.6816786425,1.65206957896822,0.00606042431215973,9087.08413936248,1.06495468724751,0,0.996139336292433,8.63986235361356,2052.68729355932,0.996506659382295,8.24725705550975,2077.8789464033,TRUE,1.65030884538372,0.00619564085876524,8.06809772461717,2025-06-17 13:15:10,2025-06-17 13:19:59,NA,""
"18","GCW","TR","5","202507","GCW_TR_5_202507",2025-07-16 14:13:34.5,NA,NA,NA,NA,NA,2413.61994049624,1.38159995324259,0.0108155370481765,7356.45283906008,1.90053637852462,1.2875937037203e-255,0.982656930355541,15.4188463651239,2402.3454122841,0.983546763665313,15.0705045474134,2414.03411234291,TRUE,1.37943584400011,0.0114847280393286,14.3862772616459,2025-07-16 14:11:10,2025-07-16 14:15:59,NA,"Veg scores in survey"
"19","GCW","TR","5","202509","GCW_TR_5_202509",2025-09-09 12:05:34.5,NA,NA,NA,NA,NA,2222.60091637538,0.390994326696171,0.00778065535769421,6670.12683140031,1.3672384912734,1.44919709883005e-144,0.897628182644696,11.0922582064931,2191.52306958302,0.909291292012226,10.4777367287258,2222.60986484422,TRUE,0.390260857662692,0.00808881834566923,11.5444881611118,2025-09-09 12:03:10,2025-09-09 12:07:59,"low r squared, but checked and flux is okay","low r squared but okay flux"
"20","GCW","TR","5","202511","GCW_TR_5_202511",2025-11-12 12:53:34.5,2173.02086619782,0.497038987968687,2.0878350046286e-150,0.90675403339289,10.1834572043874,1674.35813167372,0.393653901525438,0.00302343738275063,8005.72522773421,0.53128686153201,5.83138124403455e-258,0.983294898809759,4.31027292417848,1530.20941800237,0.989977260114719,3.35032294796908,1674.37338508863,TRUE,0.393588422858653,0.00310646422949521,4.57963611864163,2025-11-12 12:51:10,2025-11-12 12:55:59,NA,""
"21","GCW","W","1","202504","GCW_W_1_202504",2025-04-16 09:41:34.5,2478.86998546073,0.498216103048532,2.20365327461689e-118,0.844436187362629,17.254804538489,2331.90021529783,0.495770270910017,0.00939415453588703,14977.9777541056,1.65076707346175,4.30459352480914e-150,0.906284489684724,13.3924949703256,2285.6111836021,0.921204707670419,12.3230757355956,2331.91981444285,TRUE,0.496047391751864,0.00952739840019393,12.4902736686299,2025-04-16 09:39:10,2025-04-16 09:43:59,NA,""
"22","GCW","W","1","202505","GCW_W_1_202505",2025-05-14 10:44:34.5,3613.7536395026,4.32619343545426,1.20529265952455e-135,0.881941235390875,122.093431537964,2463.26517775514,4.22522552146239,0.0117820708034331,14616.5943105082,2.07037838958287,0,0.997765581727487,16.7967562564798,2339.71181153965,0.998560721826389,13.5278500285298,2463.34038643772,TRUE,4.22476195435438,0.0118733564172916,19.4902970873862,2025-05-14 10:42:10,2025-05-14 10:46:59,NA,""
"23","GCW","W","1","202506","GCW_W_1_202506",2025-06-17 11:27:34.5,3705.77386008558,6.11096141634723,1.2051134027626e-147,0.902546148113193,143.085468944076,2903.55613171695,5.43942986792049,0.02517122021603,14390.9715299761,4.42315712103129,1.15413734868515e-320,0.99387051383694,35.8845959849127,2690.84634783686,0.99709673546297,24.7829247640806,2909.40785815571,TRUE,5.38486110050357,0.0240646480399499,31.2628907882194,2025-06-17 11:25:10,2025-06-17 11:29:59,NA,""
"24","GCW","W","1","202507","GCW_W_1_202507",2025-07-16 10:57:34.5,3927.42261453459,9.39066694694736,2.20229208579428e-148,0.903689233113579,209.682642516812,3213.90335538176,8.00984492595878,0.0429820551745241,19275.8087137887,7.55292678662763,2.83549868050939e-302,0.991775077453482,61.2760792405593,2989.6100542585,0.996256763543057,41.4822131727196,3219.86449231375,TRUE,8.09558673749054,0.0380855028640084,49.6859313329499,2025-07-16 10:55:10,2025-07-16 10:59:59,NA,"Veg scores in survey"
"25","GCW","W","1","202509","GCW_W_1_202509",2025-09-09 09:42:34.5,NA,NA,NA,NA,NA,3532.52923095159,1.58098093944062,0.074450737491729,20444.9005046442,13.0826915372524,7.10012370726411e-61,0.610250606713453,106.138463401472,3533.71475883866,0.614014858572882,105.993343687076,3539.78722433815,TRUE,1.62329223459692,0.0500820060470928,71.4532004801331,2025-09-09 09:40:10,2025-09-09 09:44:59,"low r squared, but checked and flux is okay","wobbly but okay flux"
"26","GCW","W","1","202511","GCW_W_1_202511",2025-11-12 10:49:34.5,NA,NA,NA,NA,NA,2351.51406705772,1.37230595301416,0.0097172691150057,22942.9436850047,1.70754566978215,5.7242861430718e-268,0.985765162298951,13.8531335897091,2284.71088544005,0.988848841240407,12.3039622247675,2352.59104890055,TRUE,1.38217340188851,0.00967766354357868,12.5386878691476,2025-11-12 10:47:10,2025-11-12 10:51:59,NA,"mostly dead stems"
"27","GCW","W","2","202504","GCW_W_2_202504",2025-04-16 09:49:34.5,2858.79458626303,1.5185140526742,2.14620598514869e-142,0.894014220513714,33.2193668214855,2445.14930962917,1.19911485595464,0.0114197543918091,14791.5126201335,2.00671113776165,1.29006656626826e-231,0.974544243489248,16.2802307190506,2304.92399985574,0.984519003305227,12.7403170990339,2445.56001004923,TRUE,1.19539946241877,0.0115286132376441,16.7359296038389,2025-04-16 09:47:10,2025-04-16 09:51:59,NA,""
"28","GCW","W","2","202505","GCW_W_2_202505",2025-05-14 10:56:34.5,3235.45916987251,2.48769388171637,3.93085552180723e-148,0.903301106448114,63.5962648419903,2746.34957486716,2.41262768881251,0.0191951088519183,15729.4265080059,3.37301814050571,1.25931571837336e-253,0.98209612535636,27.3649318597138,2640.64472879122,0.987735307852849,22.7280622363641,2746.51371176452,TRUE,2.41782220133325,0.0200285140129526,29.6070666365969,2025-05-14 10:54:10,2025-05-14 10:58:59,NA,""
"29","GCW","W","2","202506","GCW_W_2_202506",2025-06-17 11:34:34.5,NA,NA,NA,NA,NA,2606.12103762006,8.33623095731701,0.0150726547625353,15218.5879776496,2.64860899366718,0,0.999059359210671,21.4878786936677,2539.03743896504,0.999263841479713,19.0757024160652,2606.75125486473,TRUE,8.3472555574293,0.0158467833831939,22.0282179851269,2025-06-17 11:32:10,2025-06-17 11:36:59,NA,""
"30","GCW","W","2","202507","GCW_W_2_202507",2025-07-16 11:06:34.5,NA,NA,NA,NA,NA,3086.38544266791,10.8779840536343,0.0344987895140233,19621.429503639,6.06222365051394,0,0.997111667652669,49.1821657056926,2969.59249348586,0.998095628787046,40.0749600373881,3086.83915507264,TRUE,10.8861942712611,0.0362243853551323,50.4689897607242,2025-07-16 11:04:10,2025-07-16 11:08:59,NA,"Veg scores in survey"
"31","GCW","W","2","202509","GCW_W_2_202509",2025-09-09 09:57:34.5,NA,NA,NA,NA,NA,3072.30883449701,2.08903665075674,0.0336715821773742,20410.0725001231,5.91686446688014,1.08374526398015e-168,0.930386895677809,48.0028823488808,3064.27834475817,0.933215675973999,47.1815614493962,3072.43263188979,TRUE,2.08990536431733,0.0327444509202084,45.209413345439,2025-09-09 09:55:10,2025-09-09 09:59:59,NA,""
"32","GCW","W","2","202511","GCW_W_2_202511",2025-11-12 11:00:34.5,NA,NA,NA,NA,NA,2405.63236111955,1.75366985883705,0.0106676097822137,15785.3186639408,1.87454218618025,9.77428499227441e-287,0.989455468043634,15.2079582902245,2227.29091534819,0.994377120937249,11.1442246395408,2405.66026149854,TRUE,1.75438993918201,0.0113009367778957,16.7240743981619,2025-11-12 10:58:10,2025-11-12 11:02:59,NA,"mostly dead stems"
"33","GCW","W","3","202504","GCW_W_3_202504",2025-04-16 10:02:34.5,NA,NA,NA,NA,NA,1983.01314917138,1.21275835785873,0.00514774221452675,7350.27788668947,0.904575639877681,0,0.994837859503263,7.33872446458246,1907.35125685944,0.996077790519341,6.41925003129568,1983.12268353154,TRUE,1.2111668172393,0.00555709952702209,7.311479747972,2025-04-16 10:00:10,2025-04-16 10:04:59,NA,""
"34","GCW","W","3","202505","GCW_W_3_202505",2025-05-14 11:03:34.5,3640.82681236019,4.1897261307441,2.96155514403246e-129,0.869246142749718,127.927598625484,2029.4729736146,4.21036497953154,0.0055770577879809,7095.41771954359,0.980016171548214,0,0.999494938938892,7.95076534981624,2032.24594275931,0.999497071408823,7.96165552427223,2029.47527323699,TRUE,4.21058239398166,0.00584091253334078,7.95764712086298,2025-05-14 11:01:10,2025-05-14 11:05:59,NA,""
"35","GCW","W","3","202506","GCW_W_3_202506",2025-06-17 11:42:34.5,NA,NA,NA,NA,NA,2532.19108911773,7.30261456210532,0.0132688174622289,15507.7453368426,2.33163366503567,0,0.999050079133348,18.9162920884705,2480.89587923563,0.999214982865181,17.2561971132343,2532.29003341097,TRUE,7.30183119133838,0.0135940026991149,19.3664156330881,2025-06-17 11:40:10,2025-06-17 11:44:59,NA,""
"36","GCW","W","3","202507","GCW_W_3_202507",2025-07-16 11:17:34.5,3962.74358125244,9.45872091922728,1.39927761574744e-142,0.894328451420555,222.84877001393,3277.66485450989,8.11991155768734,0.0479767407737851,19927.6952297009,8.43060689057485,2.43771288565707e-290,0.990045793275873,68.3966031270811,3086.9953284083,0.994912833375695,49.0661987973114,3277.68373502482,TRUE,8.11641455917867,0.0523162593856119,76.1618352331094,2025-07-16 11:15:10,2025-07-16 11:19:59,NA,"Veg scores in survey"
"37","GCW","W","3","202509","GCW_W_3_202509",2025-09-09 10:07:34.5,3371.80150731419,2.29463553320848,4.21633969886388e-86,0.739451106416951,80.4493452903189,3287.50184477988,1.68350912034248,0.0487973815328683,19887.086078369,8.57481217685795,2.67556161456096e-104,0.805174936944478,69.5665250393171,3285.01611395813,0.809483757320564,69.0330606498988,3287.61957497975,TRUE,1.6962532510724,0.0487558045545923,69.8281900066225,2025-09-09 10:05:10,2025-09-09 10:09:59,"low r squared, but checked and flux is okay","wobbly but okay flux"
"38","GCW","W","3","202511","GCW_W_3_202511",2025-11-12 11:07:34.5,NA,NA,NA,NA,NA,2003.52173800378,1.16208721689142,0.00533302089420864,15130.367840739,0.937133326965426,1.06718179501709e-321,0.993971137430746,7.60286146342245,1996.94317288452,0.994187094374316,7.49150801257412,2003.53477312877,TRUE,1.1620818062827,0.00549574104788309,7.79407282641115,2025-11-12 11:05:10,2025-11-12 11:09:59,NA,"mostly dead stems"
"39","GCW","W","4","202504","GCW_W_4_202504",2025-04-16 10:10:34.5,NA,NA,NA,NA,NA,2316.67625455866,1.29799378098003,0.00915078282055414,14776.5217009662,1.60800111589221,1.64467138375187e-268,0.985887911148187,13.0455393756456,2297.26620959716,0.986982332119932,12.5732111729094,2316.68092960117,TRUE,1.29849763952507,0.00945201398659618,12.9396271942389,2025-04-16 10:08:10,2025-04-16 10:12:59,NA,""
"40","GCW","W","4","202505","GCW_W_4_202505",2025-05-14 11:13:34.5,3777.51167453169,5.24748334881563,1.68903580780581e-131,0.873852133680063,161.924151280125,2029.8022904617,5.42622750519654,0.00558022527175737,7217.22185539448,0.98057277064438,0,0.999695513741792,7.95528097816607,1962.97357860535,0.999761495299279,7.06534500594407,2029.91341962862,TRUE,5.42692651714948,0.00578921550284221,8.11166704023516,2025-05-14 11:11:10,2025-05-14 11:15:59,NA,""
"41","GCW","W","4","202506","GCW_W_4_202506",2025-06-17 11:50:34.5,NA,NA,NA,NA,NA,2679.14320395243,8.51204598863874,0.0170949388494429,15148.428288436,3.00397040177473,0,0.998839739570284,24.3708874156359,2532.50342143585,0.999309820132361,18.8620101254218,2679.30818757953,TRUE,8.51594219920898,0.0176262033748842,24.4112788739072,2025-06-17 11:48:10,2025-06-17 11:52:59,NA,""
"42","GCW","W","4","202507","GCW_W_4_202507",2025-07-16 12:45:34.5,4132.06043353095,17.4537301083637,1.69915127120915e-146,0.900739468790422,298.395261170892,3530.20571828889,11.2040180118088,0.074153080258543,18141.0990893586,13.0303863768631,2.63406752190258e-276,0.98754170165262,105.714117284629,3177.59128288871,0.996357457287581,57.3613254573213,3530.29139743241,TRUE,11.2059269984867,0.0757379267894525,125.023067515501,2025-07-16 12:43:10,2025-07-16 12:47:59,NA,"Veg scores in survey"
"43","GCW","W","4","202509","GCW_W_4_202509",2025-09-09 10:23:34.5,NA,NA,NA,NA,NA,3413.9060159455,1.69135075557102,0.0606800440520847,13419.5737883371,10.6628668236967,9.09350620742144e-84,0.729556826014949,86.5066868617303,3397.27318626957,0.748129690551604,83.7747966343978,3414.28525418166,TRUE,1.65687541443986,0.0551834325891372,71.256319127473,2025-09-09 10:21:10,2025-09-09 10:25:59,"low r squared, but checked and flux is okay","wobbly but okay flux"
"44","GCW","W","4","202511","GCW_W_4_202511",2025-11-12 11:15:34.5,NA,NA,NA,NA,NA,2142.34815231344,1.3409293241491,0.00677523285732884,15157.8395668837,1.19056284130614,9.57460215301503e-310,0.992701262616359,9.65890774075857,2063.15532405012,0.994521509808759,8.39745761684588,2142.43852455839,TRUE,1.34198875851888,0.00675255026018578,8.76034546527196,2025-11-12 11:13:10,2025-11-12 11:17:59,NA,"mostly dead stems"
"45","GCW","W","5","202504","GCW_W_5_202504",2025-04-16 10:17:34.5,2887.2524758361,1.30010949964908,8.00419968319905e-134,0.878452327530208,34.8899342496814,1886.27113279354,1.18899811955009,0.00435690365256645,7379.90504710216,0.765607278912281,0,0.996147791006764,6.21128916181705,1851.15556766112,0.996633864033101,5.82647492853324,1886.27207696461,TRUE,1.18908483429191,0.00436630543818068,5.76491949855733,2025-04-16 10:15:10,2025-04-16 10:19:59,NA,""
"46","GCW","W","5","202505","GCW_W_5_202505",2025-05-14 11:22:34.5,3694.38536723999,4.62532092479091,1.2553985506931e-130,0.872083525678685,140.303341570535,2072.22705695081,4.66867704674601,0.006003696098474,7887.70341278466,1.05498624709348,0,0.999523968780287,8.55898947531893,2049.00709219577,0.999566617160922,8.19509243998144,2072.57098162202,TRUE,4.67074822984516,0.00631337450123527,8.34258187546822,2025-05-14 11:20:10,2025-05-14 11:24:59,NA,""
"47","GCW","W","5","202506","GCW_W_5_202506",2025-06-17 11:58:34.5,NA,NA,NA,NA,NA,2703.54476906087,6.06408544138808,0.0178294950274597,14921.4546083398,3.13304866503364,0,0.997516523534163,25.418085423922,2526.80792053821,0.99866833656047,18.6776948621747,2703.55522979012,TRUE,6.06249172167153,0.0187122122243893,27.600732606496,2025-06-17 11:56:10,2025-06-17 12:00:59,NA,""
"48","GCW","W","5","202507","GCW_W_5_202507",2025-07-16 12:54:34.5,3812.77819965032,7.45170344038116,2.11007027501996e-146,0.900590114125541,172.075335372,3341.27184416436,6.43290763329331,0.0535375646120462,18557.6080227359,9.40777038713596,4.22467223667061e-248,0.980442329160909,76.3242250328397,3153.52618847679,0.989903632925005,55.0300148887579,3341.76836028559,TRUE,6.46952214410107,0.0562171973131323,82.7654471827877,2025-07-16 12:52:10,2025-07-16 12:56:59,NA,"Veg scores in survey"
"49","GCW","W","5","202509","GCW_W_5_202509",2025-09-09 10:32:34.5,NA,NA,NA,NA,NA,3327.86611198588,2.05652929396978,0.0523143241793898,13330.0133145548,9.19281916172846,8.98821443056984e-118,0.842911038910116,74.5803489576412,3326.67879269369,0.845695955937493,74.174300402473,3328.70190707136,TRUE,2.03715972184471,0.0498654982868476,67.0613408546959,2025-09-09 10:30:10,2025-09-09 10:34:59,"low r squared, but checked and flux is okay","wobbly but okay flux"
"50","GCW","W","5","202511","GCW_W_5_202511",2025-11-12 11:24:34.5,2778.05101953499,0.86142875409689,1.17445163962785e-124,0.859275408720877,28.9022659251892,1917.21506261269,0.913825782294678,0.004595663938014,15145.5250826287,0.807562903142379,2.5102558991462e-310,0.992768800882254,6.55167060963703,1919.14484235458,0.992820238358473,6.55111367176525,1917.2332405925,TRUE,0.914252068083951,0.00465666964458086,5.91878501641448,2025-11-12 11:22:10,2025-11-12 11:26:59,NA,"mostly dead stems"
"51","GWI","TR","1","202505","GWI_TR_1_202505",2025-05-20 12:39:34.522337,NA,NA,NA,NA,NA,2966.35186738317,11.6195941382464,0.0275611672637306,33751.7325937853,4.84178909860855,0,0.998376674672859,39.2921593909063,2934.24096065733,0.998566119717776,37.0567676273109,2966.41750391522,TRUE,11.6220356506837,0.0273792399652286,38.01259592151,2025-05-20 12:37:10,2025-05-20 12:41:59,NA,""
"52","GWI","TR","1","202507","GWI_TR_1_202507",2025-07-23 10:35:34.5,NA,NA,NA,NA,NA,2849.83849116055,10.6095372077351,0.0229446470503459,39369.8391343495,4.03189746540995,0,0.998654828131729,32.7103486581765,2809.7800106548,0.998844427383312,30.4234270354293,2849.86076443369,TRUE,10.6129274917937,0.0243432780106432,33.3305850653414,2025-07-23 10:33:10,2025-07-23 10:37:59,NA,"Veg scores in survey"
"53","GWI","TR","1","202509","GWI_TR_1_202509",2025-09-17 10:37:34.5,NA,NA,NA,NA,NA,2986.96539903998,4.06236239113176,0.0290642927814223,28693.8684493324,5.10725870579833,1.07569389288784e-266,0.985472226157715,41.434638253427,2724.7710030662,0.994198302515583,26.275729576798,2987.02163872964,TRUE,4.06211638014033,0.0312173360390632,47.0633551550216,2025-09-17 10:35:10,2025-09-17 10:39:59,NA,""
"54","GWI","TR","1","202511","GWI_TR_1_202511",2025-11-06 14:52:34.5,2786.69381004015,1.13679384824867,1.05392162387437e-128,0.868089031500577,29.3361739609895,2194.91780215961,0.953237021913116,0.00741801175393525,7375.07134115068,1.30351374433637,2.39741449297495e-256,0.982858193742006,10.5752662173993,2154.50850711971,0.985292099622034,9.82995624939998,2195.89616951489,TRUE,0.953915919955595,0.00628686450593597,8.73380423580874,2025-11-06 14:50:10,2025-11-06 14:54:59,NA,""
"55","GWI","TR","2","202505","GWI_TR_2_202505",2025-05-20 12:55:34.5,NA,NA,NA,NA,NA,3393.86019539626,8.46796252537488,0.0586186626353256,33579.7564594607,10.3006351235866,9.20804868537139e-271,0.986387001849081,83.567940202794,3359.03954000377,0.988092591686613,78.4304407077111,3400.07223947739,TRUE,8.39132845815058,0.038964570493479,49.6774364771679,2025-05-20 12:53:10,2025-05-20 12:57:59,NA,""
"56","GWI","TR","2","202507","GWI_TR_2_202507",2025-07-23 11:08:34.5,NA,NA,NA,NA,NA,2945.14619109211,9.79677464355004,0.0270424616904493,30956.979106108,4.75197689940165,0,0.99781039024157,38.5522753315414,2920.81867716775,0.998014159494555,36.8427521671036,2945.58024826202,TRUE,9.80233208010803,0.0267578574448021,36.9018860780959,2025-07-23 11:06:10,2025-07-23 11:10:59,NA,"Veg scores in survey"
"57","GWI","TR","2","202509","GWI_TR_2_202509",2025-09-17 10:50:34.5,3599.97482923296,4.05031879591656,1.18192073267218e-128,0.867984044699207,119.227092452528,2792.14767676043,3.89025842508212,0.0207722454838189,30421.4986121769,3.6501569944969,6.85761737112628e-303,0.991855751943261,29.6133294488269,2786.73961158859,0.992115724647703,29.238551981579,2792.27305775184,TRUE,3.89015454714555,0.0199700947067116,31.1587305812522,2025-09-17 10:48:10,2025-09-17 10:52:59,NA,""
