"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","qaqc_flag"
"1","Apr","MSM","UP","4","1-Apr-MSM-UP-4",2024-04-11 13:11:59.5,418.527514171676,3.33114679530976,2.32838617194397e-31,0.927879204975616,11.2417085155837,341.704224973823,2.61257992813887,0.0481927268985429,3664.76194846805,1.69373039865533,1.95422879481863e-47,0.982613589101616,5.5195927712761,332.309662250715,0.986432985253958,4.97234078389993,341.778620987252,TRUE,2.60245815538996,0.0501381268026909,5.40671172719934,2024-04-11 13:11:33,2024-04-11 13:12:26,NA
"1","Apr","MSM","UP","5","1-Apr-MSM-UP-5",2024-04-11 13:08:12.5,406.441978469785,2.48081846999479,2.27191541033108e-31,0.92794717992689,10.0515588077795,348.854364644396,2.3282534405759,0.0514913129263415,3643.28031044158,1.80965900007322,2.01456829264827e-43,0.975197060630336,5.89738528824238,342.645072311925,0.979469713215098,5.47169780562235,349.051411131253,TRUE,2.31505091762061,0.0523329618070627,5.69283756741219,2024-04-11 13:07:46,2024-04-11 13:08:39,NA
"1","Aug","GCW","TR","1","1-Aug-GCW-TR-1",2024-08-13 11:39:25.5,525.031001229919,7.29895185014167,1.087882024e-30,0.923480270902007,30.1376202868441,341.419421717102,6.85083106427478,0.0480658068614369,3989.1149514261,1.68926980182093,4.23097627578259e-69,0.997446833971462,5.50505640937204,327.48911439397,0.998168214011983,4.75528204421111,341.944884611528,TRUE,6.82315430655237,0.0477479704187454,3.93725143587677,2024-08-13 11:38:59,2024-08-13 11:39:52,NA
"1","Aug","GCW","TR","2b","1-Aug-GCW-TR-2b",2024-08-13 11:48:31.5,NA,NA,NA,NA,NA,339.306386244787,9.9886295650885,0.0471345324300776,3503.5841344197,1.65654021967455,4.83552744988479e-78,0.998843442156701,5.39839600747724,337.803194256582,0.998955501094111,5.23180712505648,339.306387209281,TRUE,9.988606699092,0.0477484724621553,5.88359016782983,2024-08-13 11:48:05,2024-08-13 11:48:58,NA
"1","Aug","GCW","TR","3","1-Aug-GCW-TR-3",2024-08-13 11:58:13.5,516.160195188929,11.2143408623243,8.95418515497376e-35,0.946681956163943,27.7611383542509,430.259783453366,7.52842511834715,0.10941707870277,3677.40559810886,3.84545644659397,9.56488292658013e-53,0.989135219164288,12.5317191105079,397.939804454215,0.994454791407438,9.1301051707596,434.910117431277,TRUE,7.32673642517346,0.0543796298100302,6.32577387028875,2024-08-13 11:57:47,2024-08-13 11:58:40,NA
"1","Aug","GCW","TR","4","1-Aug-GCW-TR-4",2024-08-13 11:53:06.5,550.420494066099,8.66386829264438,3.04794745381602e-29,0.913033413015659,38.1246910542165,391.240686689084,8.12107224997642,0.0762394509147732,3607.38583988882,2.67943077516634,1.51605783571954e-62,0.99543805176615,8.73183049054575,392.593493857721,0.995656294928268,8.68914319625428,391.312047648519,TRUE,8.1036063799019,0.0692840634297719,8.79658025532799,2024-08-13 11:52:40,2024-08-13 11:53:33,NA
"1","Aug","GCW","TR","5","1-Aug-GCW-TR-5",2024-08-13 12:02:57.5,545.129601056226,11.148088728217,3.07539264742438e-35,0.948826939252689,36.3019834875155,471.450137971531,10.0375482954997,0.160221809044281,3483.06341137307,5.63098554429493,1.18291271776977e-50,0.986923996785047,18.3504689590066,414.981558641169,0.995732661936073,10.6906682421373,475.789094642001,TRUE,9.74407030969201,0.123223208718119,13.7374569650721,2024-08-13 12:02:31,2024-08-13 12:03:24,NA
"1","Aug","GCW","UP","1","1-Aug-GCW-UP-1",2024-08-13 12:29:28.5,530.43816808949,8.20941968443856,1.1113516447091e-31,0.929899039968267,31.6849116560963,377.244676365741,7.5192184114354,0.066972786757143,3479.0624903634,2.35375443792669,9.95514478637434e-64,0.995891656213172,7.6705041081234,362.029871884914,0.997121727571037,6.54746425565755,377.519072625536,TRUE,7.5536133913353,0.0620136304419818,6.56472676030229,2024-08-13 12:29:02,2024-08-13 12:29:55,NA
"1","Aug","GCW","UP","2","1-Aug-GCW-UP-2",2024-08-13 12:13:27.5,563.996511339382,10.5892220435374,1.20703006769054e-31,0.9296763297822,43.2313529628462,384.773809773571,10.2511085595123,0.0718083358352492,3526.17220907886,2.52369951044812,3.89677071304288e-69,0.99745490105557,8.22432754693513,356.041067542673,0.998611800430165,6.19427789719974,384.774755893696,TRUE,10.249381597268,0.0741649927559117,10.3592385056971,2024-08-13 12:13:01,2024-08-13 12:13:54,NA
"1","Aug","GCW","UP","3","1-Aug-GCW-UP-3",2024-08-13 12:19:35.5,491.218512090042,8.86130003737031,7.99329003552311e-37,0.955523603993366,22.0364000013229,421.542862374844,6.53849528110744,0.100932780740657,3535.22291916618,3.54727632078508,2.11975214132997e-51,0.98776049528153,11.5599984232842,371.466718126755,0.995503682477543,7.14530890439582,428.301913538791,TRUE,6.30986177564336,0.0703549459673919,7.20389197077748,2024-08-13 12:19:09,2024-08-13 12:20:02,NA
"1","Aug","GCW","UP","4","1-Aug-GCW-UP-4",2024-08-13 12:25:02.5,NA,NA,NA,NA,NA,342.992626324481,7.91450362403378,0.0487710918683269,3508.97485732535,1.71405699965682,5.04072224827171e-72,0.998029283194036,5.58583386846696,342.3850383967,0.998190461871487,5.45853932884756,343.003118830903,TRUE,7.91265466241456,0.0511355423551331,6.36668118067142,2024-08-13 12:24:36,2024-08-13 12:25:29,NA
"1","Aug","GCW","UP","5","1-Aug-GCW-UP-5",2024-08-13 12:09:05.5,558.972515777215,14.4214143223627,1.58526102231834e-35,0.950113498475098,41.2663549406999,448.041623747651,11.5954514793485,0.129000161932539,3562.54570163923,4.53370269245354,9.87585332315381e-59,0.99360526703502,14.7746020430692,341.453434176042,0.999175068362071,5.4116566544675,449.049566208825,TRUE,11.4918749326889,0.124656751537894,14.6172255292294,2024-08-13 12:08:39,2024-08-13 12:09:32,NA
"1","Aug","GWI","TR","1","1-Aug-GWI-TR-1",2024-08-22 11:07:46.5,479.45268095256,5.84228317281804,2.34230471085154e-32,0.933968526066032,19.7618389195094,360.333371087209,4.82439471240925,0.0572656065679828,3557.34175916482,2.01259619207315,2.80859440670174e-57,0.992726639982559,6.55872469555018,345.979040515062,0.994822494638146,5.6432437274632,360.791208122137,TRUE,4.79011217546961,0.0501759454557553,5.02021401259754,2024-08-22 11:07:20,2024-08-22 11:08:13,NA
"1","Aug","GWI","TR","2","1-Aug-GWI-TR-2",2024-08-22 11:11:43.5,667.27587135425,21.5923702442331,2.65340580188364e-22,0.83945555661542,112.489104216853,584.561161613594,17.3667880694394,0.456634575340101,3747.17288912109,16.0483938366638,1.25507547901149e-39,0.965297319702405,52.2991136498266,572.428855977128,0.974259373914964,45.9345050999304,584.846655556103,TRUE,17.585159315733,0.395148604876558,47.5018317194049,2024-08-22 11:11:17,2024-08-22 11:12:10,NA
"1","Aug","GWI","TR","3","1-Aug-GWI-TR-3",2024-08-22 11:15:27.5,NA,NA,NA,NA,NA,435.286534988662,10.2707722553776,0.114630164589383,3554.07170089925,4.02867002684116,1.16564453390676e-58,0.993564371199198,13.1287824648262,403.909591886182,0.996657493495319,9.64898784524252,435.658047159632,TRUE,10.2989627016024,0.114753591890378,12.2468454940704,2024-08-22 11:15:01,2024-08-22 11:15:54,NA
"1","Aug","GWI","TR","4","1-Aug-GWI-TR-4",2024-08-22 11:19:30.5,616.353163509201,20.7371897027621,4.11123490211422e-29,0.912028449675367,70.2001053278598,522.314274656037,14.7866115765182,0.256601267120502,3801.44126172231,9.01823562236755,8.59050729073822e-49,0.98458173931461,29.3889678017251,525.934124207432,0.984689899980018,29.8656742970316,522.579050043872,TRUE,14.6664853802756,0.152523649153573,15.6913697285597,2024-08-22 11:19:04,2024-08-22 11:19:57,NA
"1","Aug","GWI","TR","5","1-Aug-GWI-TR-5",2024-08-22 11:03:53.5,409.69192875394,5.01968178605724,1.11875840153625e-38,0.96225332784951,10.3586286666911,402.784057856914,3.30068610480624,0.0848395752860901,3574.77043839996,2.98168161294486,4.01131066651286e-40,0.966785923343973,9.71681696810967,356.310562471693,0.986956636990632,6.20975392470374,403.290015140206,TRUE,3.24575927062293,0.076730465117916,10.1081883048787,2024-08-22 11:03:27,2024-08-22 11:04:20,NA
"1","Aug","GWI","UP","1","1-Aug-GWI-UP-1",2024-08-22 11:36:04.5,503.048619444803,5.77651235847472,5.15110325072197e-30,0.918771913320971,24.5873888393745,333.00510769243,5.42222425484112,0.0444631489767223,3463.79099295428,1.56265461384573,1.37415622881189e-65,0.996515560632612,5.09243803939031,328.087337641082,0.997045990880597,4.78169513155633,333.01126314569,TRUE,5.41898634702711,0.0456382777042318,4.88582747300896,2024-08-22 11:35:38,2024-08-22 11:36:31,NA
"1","Aug","GWI","UP","2","1-Aug-GWI-UP-2",2024-08-22 11:39:38.5,564.147912876157,11.4105337031385,9.10113147346116e-33,0.936323250483832,43.2920000298123,411.210415838283,10.7814606303111,0.0917239897964974,3475.49103898614,3.22363393404444,9.2508557739002e-65,0.996250420782081,10.5053003557816,357.315249060155,0.99871660243758,6.26779064359512,411.226428180626,TRUE,10.7924399300322,0.0932708844652061,12.3416973340339,2024-08-22 11:39:12,2024-08-22 11:40:05,NA
"1","Aug","GWI","UP","3","1-Aug-GWI-UP-3",2024-08-22 11:43:19.5,529.20584718926,8.01224969420652,6.29776268682472e-30,0.91814261147371,31.3254296281517,393.310504328023,6.87075383110594,0.0777146694369359,3537.77855250435,2.7312772386567,2.32477092325984e-58,0.993391226096604,8.90078970939476,387.070391832149,0.994532800928183,8.25595290451324,393.493774183256,TRUE,6.83844737817171,0.0804676620010516,8.09219605674762,2024-08-22 11:42:53,2024-08-22 11:43:46,NA
"1","Aug","GWI","UP","4","1-Aug-GWI-UP-4",2024-08-22 11:47:20.5,512.678528241455,6.0332565432685,2.05483849388456e-31,0.928224553792137,26.8804561364863,359.559095578088,6.30388393020446,0.0568565251182211,3523.87459706279,1.99821904988641,1.90592504824552e-63,0.995787748118435,6.51187192007388,346.354174474119,0.996937021699744,5.66287940555685,360.34344716644,TRUE,6.25970885501643,0.0522331256232238,5.64936947817642,2024-08-22 11:46:54,2024-08-22 11:47:47,NA
"1","Aug","GWI","UP","5","1-Aug-GWI-UP-5",2024-08-22 11:51:35.5,522.180761680543,7.98426350268161,2.01343845228064e-32,0.934351144236208,29.3526586890431,402.060974483818,7.18725558350116,0.0842734532383338,3458.46394730746,2.96178528867891,1.49151642808876e-57,0.992901527162417,9.65197807304084,364.364637802945,0.996720387468971,6.69054971950786,402.286426356691,TRUE,7.20682945242733,0.0875610321807313,10.4631763289744,2024-08-22 11:51:09,2024-08-22 11:52:02,NA
"1","Aug","MSM","TR","1","1-Aug-MSM-TR-1",2024-08-15 12:58:13.5,448.367401860816,4.29881827173151,1.13433319163184e-35,0.950750972591744,14.8192363835025,372.535910474795,4.17889276732981,0.0641155346567107,3374.97314036453,2.25333649002115,1.54884551177663e-51,0.987907290602843,7.34325829627172,322.049331672688,0.995591246381637,4.52169828930905,376.787006289354,TRUE,4.06490418379517,0.0521342085533006,5.75937915907055,2024-08-15 12:57:47,2024-08-15 12:58:40,NA
"1","Aug","MSM","TR","2","1-Aug-MSM-TR-2",2024-08-15 13:01:52.037736,412.048192377523,3.25963059434195,4.37869925743246e-31,0.929809279725744,11.3695409314535,346.226354275749,2.71258142604806,0.0546393099995603,3351.54509963647,1.89221057276088,7.52949285974566e-45,0.979726904972845,6.11030808333231,341.183890911705,0.982906776087527,5.72403286831882,346.283406785309,TRUE,2.70019946126854,0.0528113057418675,6.44999461848021,2024-08-15 13:01:26,2024-08-15 13:02:19,NA
"1","Aug","MSM","TR","3","1-Aug-MSM-TR-3",2024-08-15 13:05:44.377358,463.125540478665,3.74892903936,3.80629867803949e-28,0.908514654816434,18.4082642180222,316.386764367237,3.79018409477065,0.0403269180945458,3370.05293607957,1.41502461727796,7.94666256173105e-59,0.994259635876438,4.61112392836344,320.148124444385,0.994285424567697,4.69370841492643,316.902703924454,TRUE,3.81818777805407,0.0361524387152503,3.93416839653157,2024-08-15 13:05:18,2024-08-15 13:06:11,NA
"1","Aug","MSM","TR","4","1-Aug-MSM-TR-4",2024-08-15 13:09:55.5,NA,NA,NA,NA,NA,345.915387499824,3.67278325777641,0.0501089863896447,3413.62354050965,1.76107721965228,3.69010024019934e-54,0.990413490072032,5.73906514222621,344.46345559114,0.991334105126044,5.56460406824192,345.982021518185,TRUE,3.68467696128737,0.0514027893688142,5.44553996328039,2024-08-15 13:09:29,2024-08-15 13:10:22,NA
"1","Aug","MSM","TR","5","1-Aug-MSM-TR-5",2024-08-15 13:13:52.5,492.763043390701,4.98369136490515,1.59382728445403e-30,0.922349758494673,22.3538115879568,346.237899322766,5.03773542250595,0.0502588465225263,3475.03589021954,1.76634404473031,3.52808704836391e-61,0.994851084726853,5.7562288712656,341.825253381434,0.995593871880986,5.43031985404393,346.252074983644,TRUE,5.03201117763453,0.0575938071329266,4.71070976121125,2024-08-15 13:13:26,2024-08-15 13:14:19,NA
"1","Aug","MSM","UP","1","1-Aug-MSM-UP-1",2024-08-15 13:21:46.5,492.903661207262,6.66877787036939,3.20271261811261e-32,0.933170213040976,22.3829355824867,385.269466301363,5.42652442494457,0.0721386512916998,3454.96682593967,2.53530842668384,9.68642643022985e-55,0.990894095382938,8.26215912283877,364.77123891386,0.994215093577804,6.71578594420991,387.282790559565,TRUE,5.33284820085305,0.0594425963021693,6.83271973453312,2024-08-15 13:21:20,2024-08-15 13:22:13,NA
"1","Aug","MSM","UP","2","1-Aug-MSM-UP-2",2024-08-15 13:26:16.5,NA,NA,NA,NA,NA,356.473678380986,4.32528450270642,0.0552551922669313,3450.95674148102,1.9419403061186,1.244289422572e-55,0.991585076808767,6.3284686183891,353.68849145307,0.992578693719842,6.06080624009081,356.621159678464,TRUE,4.33703682964477,0.0523043446694662,6.11440647613796,2024-08-15 13:25:50,2024-08-15 13:26:43,NA
"1","Aug","MSM","UP","3","1-Aug-MSM-UP-3",2024-08-15 13:29:47.5,437.645198222063,3.39708109192942,5.45657907811599e-29,0.91106707681789,13.4186620604326,325.792023930646,2.81712933838285,0.0415905476129267,3361.97556729815,1.46169721703101,2.14192069709135e-52,0.988793126067654,4.76343425100241,328.807221865706,0.988995654296672,4.8136744352851,325.826263458281,TRUE,2.82445574381274,0.0444588412282463,4.57058092789586,2024-08-15 13:29:21,2024-08-15 13:30:14,NA
"1","Aug","MSM","UP","4","1-Aug-MSM-UP-4",2024-08-15 13:33:33.634615,475.210846919881,5.82472900563496,2.09505702210164e-31,0.935393030730662,22.4729998557936,357.959291944546,5.44576685510085,0.0636148497821911,3391.42784444286,2.25135530065204,6.71582528684553e-56,0.993223337712792,7.27828883452401,347.90180371841,0.994828574475065,6.48919590572295,359.314926590507,TRUE,5.38326212212587,0.0542562921064908,6.69835235189423,2024-08-15 13:33:07,2024-08-15 13:34:00,NA
"1","Aug","MSM","UP","5","1-Aug-MSM-UP-5",2024-08-15 13:37:53.5,463.601676028529,10.3452230795669,1.15924538069781e-41,0.971015842479168,17.064225339072,470.522347217034,6.20593808336248,0.158851293977529,3454.37900354337,5.58281887725283,3.25218199057961e-40,0.96705267856316,18.1935016001913,413.939065247329,0.989270495927175,10.5879707037476,475.58642322259,TRUE,5.89602710857157,0.122554337589744,14.1637590180914,2024-08-15 13:37:27,2024-08-15 13:38:20,NA
"1","Aug","SWH","SWAMP","1a","1-Aug-SWH-SWAMP-1a",2024-08-20 11:21:54.5,NA,NA,NA,NA,NA,328.402588188241,2.3819519174531,0.0426081185700481,3494.76226559152,1.49745968522448,4.05639732192865e-48,0.983633515776098,4.87997833681462,328.691696329838,0.984720449293909,4.80852809270509,328.450069120784,TRUE,2.37297870288645,0.0365533505701368,3.5067788367114,2024-08-20 11:21:28,2024-08-20 11:22:21,NA
