Project,Region,Site,Zone,Replicate,Depth_cm,Sample_ID,Year,Month,Day,Time,Time_Zone,NOx_Conc_mgL,NOx_Conc_uM,NOx_Conc_Flag,NOx_QAQC_Flag,NH3_Conc_mgL,NH3_Conc_uM,NH3_Conc_Flag,NH3_QAQC_Flag,PO4_Conc_mgL,PO4_Conc_uM,PO4_Conc_Flag,PO4_QAQC_Flag,Analysis_rundate,Run_notes,Field_notes
COMPASS: Synoptic,CB,MSM,UP,B,10,MSM_202309_UP_LysB_10cm,2023,9,14,NA,NA,0,0,bdl,,0.04022,2.8714829331677,Within_Range,,"c(0.60843, 0.004399)","c(19.6434001139416, 0.14202343260725)","c(""adl"", ""Within_Range"")",,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,UP,B,45,MSM_202309_UP_LysB_45cm,2023,9,14,NA,NA,0,0,bdl,,0.762253,54.4205987134728,Within_Range,,0.004499,0.145251971652652,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,UP,C,10,MSM_202309_UP_LysC_10cm,2023,9,14,NA,NA,0,0,bdl,,0.040585,2.89754189066661,Within_Range,,0.007466,0.24104272512974,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,UP,C,20,MSM_202309_UP_LysC_20cm,2023,9,14,NA,NA,0,0,bdl,,0.247973,17.7038845695274,Within_Range,,0.004299,0.138794893561848,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,A,10,MSM_202309_WC_LysA_10cm,2023,9,14,NA,NA,0,0,bdl,,0.323545,23.0993024766719,Within_Range,,0.032355,1.04459380813993,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,A,20,MSM_202309_WC_LysA_20cm,2023,9,14,NA,NA,0,0,bdl,,0.652636,46.594558318519,Within_Range,,0.029079,0.938826869012553,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,A,45,MSM_202309_WC_LysA_45cm,2023,9,14,NA,NA,0,0,bdl,,0.233361,16.6606695367217,Within_Range,,0.005546,0.179054775458015,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,B,10,MSM_202309_WC_LysB_10cm,2023,9,14,NA,NA,0,0,bdl,,0.280118,19.9988576895343,Within_Range,,0.041223,1.33090065068622,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,B,20,MSM_202309_WC_LysB_20cm,2023,9,14,NA,NA,0,0,bdl,,0.67366,48.0955542704563,Within_Range,,0.044354,1.43198620819776,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,C,10,MSM_202309_WC_LysC_10cm,2023,9,14,NA,NA,0,0,bdl,,0.03191,2.2781954350418,bdl,,0.068831,2.2222357103409,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,C,20,MSM_202309_WC_LysC_20cm,2023,9,14,NA,NA,0,0,bdl,,2.077144,148.296458123612,Within_Range,,0.068284,2.20457560176255,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,C,45,MSM_202309_WC_LysC_45cm,2023,9,14,NA,NA,0,0,bdl,,1.651478,117.90628770517,Within_Range,,0.005512,0.177957072182578,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,WC,NA,NA,MSM_202309_WC_RHZ_Col_1,NA,NA,NA,NA,NA,0,0,bdl,,0.273205,19.5053081739453,Within_Range,,0.012095,0.390491797541416,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,WC,NA,NA,MSM_202309_WC_RHZ_Col_2,NA,NA,NA,NA,NA,0.01886,1.34649846145059,bdl,,0.558199,39.8522849779034,Within_Range,,0.061239,1.97712502601395,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,WC,NA,NA,MSM_202309_WC_RHZ_Col_3,NA,NA,NA,NA,NA,0.010181,0.726866428209357,bdl,,0.350815,25.046227876659,Within_Range,,0.041214,1.33061008217213,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,WC,NA,NA,MSM_202309_WC_RHZ_Col_4,NA,NA,NA,NA,NA,0.00453,0.323416650602926,bdl,,1.197954,85.5272119771252,Within_Range,,0.067479,2.17858586244706,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,WC,NA,NA,MSM_202309_WC_RHZ_Col_5,NA,NA,NA,NA,NA,0.008527,0.60878008381703,bdl,,1.002423,71.5673927477564,Within_Range,,0.044769,1.44538464523618,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,WC,NA,NA,MSM_202309_WC_RHZ_Sip_A,NA,NA,NA,NA,NA,0,0,bdl,,0.231005,16.4924643206465,Within_Range,,0.024502,0.791056636904487,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,WC,NA,NA,MSM_202309_WC_RHZ_Sip_C,NA,NA,NA,NA,NA,0.012605,0.89992646376377,bdl,,0.964299,68.8455524855962,Within_Range,,0.084718,2.73515370848397,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,SWH,SWAMP,A,10,SWH_202309_SWAMP_LysA_10cm,2023,9,20,NA,NA,0.013006,0.928555619810519,bdl,,0.365645,26.10500688956,Within_Range,,0.004948,0.159748111966509,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SWAMP,A,20,SWH_202309_SWAMP_LysA_20cm,2023,9,20,NA,NA,0.001887,0.134721240549166,bdl,,0.772573,55.157388963853,Within_Range,,0.007869,0.254053737482712,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SWAMP,A,45,SWH_202309_SWAMP_LysA_45cm,2023,9,20,NA,NA,0.003737,0.266800888146387,bdl,,1.250417,89.2727765997701,Within_Range,,0.006022,0.19442262131413,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SWAMP,B,10,SWH_202309_SWAMP_LysB_10cm,2023,9,20,NA,NA,0.011935,0.852092213012344,bdl,,0.325989,23.2737904003084,Within_Range,,0.00353,0.113967428302703,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SWAMP,B,20,SWH_202309_SWAMP_LysB_20cm,2023,9,20,NA,NA,0.002098,0.14978545981566,bdl,,1.099846,78.5228497790343,Within_Range,,0.017203,0.555405571980569,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SWAMP,B,45,SWH_202309_SWAMP_LysB_45cm,2023,9,20,NA,NA,0.002861,0.204259390149,bdl,,0.638164,45.5613385022882,Within_Range,,0.015151,0.489155950768912,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SWAMP,C,10,SWH_202309_SWAMP_LysC_10cm,2023,9,20,NA,NA,0.029356,2.09585412695353,Within_Range,,0.064185,4.58244982758251,Within_Range,,0.00425,0.1372129094296,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SWAMP,C,20,SWH_202309_SWAMP_LysC_20cm,2023,9,20,NA,NA,0.003215,0.229533009202739,bdl,,1.069003,76.3208321731743,Within_Range,,0.003215,0.103797530309686,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SWAMP,C,45,SWH_202309_SWAMP_LysC_45cm,2023,9,20,NA,NA,0.001389,0.0991668273040759,bdl,,1.598839,114.148157667402,Within_Range,,0.003717,0.120004796317606,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SW,A,0,SWH_202309_SW_A,2023,9,20,NA,NA,0.002143,0.152998208000457,bdl,,0.04013,2.8650574367981,Within_Range,,0.010277,0.331796957696001,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SW,B,0,SWH_202309_SW_B,2023,9,20,NA,NA,0,0,bdl,,0.031435,2.24428309309116,Within_Range,,0.00897,0.289599952372592,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,SW,C,0,SWH_202309_SW_C,2023,9,20,NA,NA,0,0,bdl,,0.059852,4.27309787458859,Within_Range,,0.005732,0.185059858082463,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,A,10,SWH_202309_TR_LysA_10cm,2023,9,20,NA,NA,0.005098,0.363968672135478,bdl,,0.829645,59.2320103950252,Within_Range,,0.065526,2.11553249489035,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,A,20,SWH_202309_TR_LysA_20cm,2023,9,20,NA,NA,0.002293,0.163707368616448,bdl,,2.728853,194.824833829524,Within_Range,,1.082383,34.9451577757975,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,A,45,SWH_202309_TR_LysA_45cm,2023,9,20,NA,NA,0.00269,0.19205094704677,bdl,,2.992145,213.622409275561,Within_Range,,0.367083,11.8514179840344,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,B,10,SWH_202309_TR_LysB_10cm,2023,9,20,NA,NA,0.050688,3.61883955535565,Within_Range,,0.634334,45.2878979345599,Within_Range,,0.059185,1.91081083402139,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,B,20,SWH_202309_TR_LysB_20cm,2023,9,20,NA,NA,0.012954,0.924843110796976,bdl,,0.880188,62.8404977617854,Within_Range,,0.408656,13.1936185213795,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,B,45,SWH_202309_TR_LysB_45cm,2023,9,20,NA,NA,0,0,bdl,,2.442977,174.414887161144,Within_Range,,0.206519,6.66754655117451,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,C,10,SWH_202309_TR_LysC_10cm,2023,9,20,NA,NA,0.044028,3.14335282400565,Within_Range,,0.041626,2.97186346534159,Within_Range,,0.00592,0.19112951148782,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,C,20,SWH_202309_TR_LysC_20cm,2023,9,20,NA,NA,0,0,bdl,,1.078344,76.9877273019341,Within_Range,,0.199796,6.45049187115211,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,TR,C,45,SWH_202309_TR_LysC_45cm,2023,9,20,NA,NA,0,0,bdl,,1.705984,121.797711095404,Within_Range,,0.266429,8.60176429327506,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,UP,A,10,SWH_202309_UP_LysA_10cm,2023,9,20,NA,NA,0.006495,0.463706654672407,bdl,,0.034426,2.45782375577402,Within_Range,,0.005254,0.16962744144544,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,UP,A,20,SWH_202309_UP_LysA_20cm,2023,9,20,NA,NA,0.004999,0.356900626128924,bdl,,0.076796,5.48280465777092,Within_Range,,0.004317,0.13937603059002,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,UP,A,45,SWH_202309_UP_LysA_45cm,2023,9,20,NA,NA,0.009521,0.679746121498997,bdl,,0.187539,13.3892351517488,Within_Range,,0.003794,0.122490771382566,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,UP,B,20,SWH_202309_UP_LysB_20cm,2023,9,20,NA,NA,0.000322,0.0229889981223272,bdl,,0.036887,2.63352538428038,Within_Range,,0.004731,0.152742182237986,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,UP,B,45,SWH_202309_UP_LysB_45cm,2023,9,20,NA,NA,0.000956,0.0682530503259155,bdl,,0.19334,13.8033940899712,Within_Range,,0.003878,0.125202744180704,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,UP,C,10,SWH_202309_UP_LysC_10cm,2023,9,20,NA,NA,0.004369,0.311922151541762,bdl,,0.050488,3.60456067453433,Within_Range,,0.004959,0.160103251261503,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,UP,C,20,SWH_202309_UP_LysC_20cm,2023,9,20,NA,NA,0.000963,0.0687528111546617,bdl,,0.042784,3.05453818529704,Within_Range,,0.003871,0.124976746447525,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,UP,C,45,SWH_202309_UP_LysC_45cm,2023,9,20,NA,NA,0.004158,0.296857932275268,bdl,,0.122685,8.75902246781897,Within_Range,,0.003523,0.113741430569525,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,WC,A,45,SWH_202309_WC_LysA_45cm,2023,9,20,NA,NA,0,0,bdl,,0.033918,2.42155539848787,Within_Range,,0.014456,0.466717604403366,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,WC,B,10,SWH_202309_WC_LysB_10cm,2023,9,20,NA,NA,0,0,bdl,,0.049753,3.55208578751597,Within_Range,,0.012311,0.397465441879485,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,WC,B,20,SWH_202309_WC_LysB_20cm,2023,9,20,NA,NA,0,0,bdl,,0.042306,3.02041166013408,Within_Range,,0.009218,0.29760672920519,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,WC,C,10,SWH_202309_WC_LysC_10cm,2023,9,20,NA,NA,0,0,bdl,,0.135229,9.65459387293224,Within_Range,,0.192271,6.20754430798558,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,WC,C,20,SWH_202309_WC_LysC_20cm,2023,9,20,NA,NA,0,0,bdl,,0.066394,4.74016006625401,Within_Range,,0.008371,0.270261003490632,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,SWH,WC,C,45,SWH_202309_WC_LysC_45cm,2023,9,20,NA,NA,0,0,bdl,,0.062209,4.44137448506786,Within_Range,,0.042924,1.38581809984851,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
