"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","qaqc_flag"
"1","May","GWI","UP","1","1-May-GWI-UP-1",2025-05-20 15:39:26.5,455.171190305881,2.97916417243335,1.65117749814148e-28,0.907205197850575,15.7828535691966,317.023771244706,3.25037770483008,0.0383473488764666,3919.93219781851,1.34771519853293,2.04970651714627e-57,0.992814212702155,4.39198533217981,320.554468132943,0.992876392343928,4.45954312269743,317.461539939058,TRUE,3.27167563082019,0.037594969837432,4.23529269861358,2025-05-20 15:39:00,2025-05-20 15:39:53,0.002,0.041,25.8,NA
"1","May","GWI","UP","2","1-May-GWI-UP-2",2025-05-20 15:42:53.5,503.659334024544,5.84625475174651,1.54040261879281e-31,0.929014521364265,24.7268185857204,357.537532202595,5.82944756154676,0.0558021730407986,3940.62829981701,1.96116391150058,4.15421473772883e-62,0.995257729464866,6.39111523168037,343.290016581734,0.996617554120034,5.50447093570113,357.968092867531,TRUE,5.81122934698155,0.0385515226670983,3.01007454775264,2025-05-20 15:42:27,2025-05-20 15:43:20,0.00210169491525424,0.0115593220338983,25.5474576271186,NA
"1","May","GWI","UP","3","1-May-GWI-UP-3",2025-05-20 15:46:47.5,479.435736465283,6.13082963379552,2.35252408343354e-34,0.944666005773499,19.7587386606083,377.989795761169,5.26617824874296,0.067436446615707,3978.00249346491,2.37004973490666,1.40795963666361e-55,0.991544992140555,7.72360783908779,325.745631463274,0.997016192069538,4.67913212361328,378.007121789522,TRUE,5.27486586172362,0.0720703994914604,7.57593788711419,2025-05-20 15:46:21,2025-05-20 15:47:14,0.000847457627118644,0,25.2576271186441,NA
"1","May","GWI","UP","4","1-May-GWI-UP-4",2025-05-20 15:51:09.5,471.850215499655,4.50230889928092,1.22842481897174e-31,0.929628857895527,18.4185728967604,335.17569507261,4.35928599341871,0.0453658112192397,3918.84325822769,1.59437862238936,3.13323394559582e-60,0.994399960628732,5.19582143994351,321.813255783248,0.995939740146895,4.51182515859795,335.446866393666,TRUE,4.38247866477383,0.0453889890395306,4.22226688358991,2025-05-20 15:50:43,2025-05-20 15:51:36,0.00159322033898305,0,24.6203389830508,NA
"1","May","GWI","UP","5","1-May-GWI-UP-5",2025-05-20 15:55:08.5,469.487239477713,4.50791162496756,3.64864647304372e-32,0.932834748297808,18.0199620190895,340.704742278162,4.36425612463579,0.0477487861683498,3974.48279198093,1.67812812921928,4.16751172713146e-59,0.993813961074384,5.46874750471943,326.173418052537,0.995610908333785,4.69770285977567,340.899627582085,TRUE,4.36422487928414,0.0477016247995874,4.94063874073842,2025-05-20 15:54:42,2025-05-20 15:55:35,0.000779661016949153,0.00233898305084746,23.8440677966102,NA
"1","May","MSM","TR","1","1-May-MSM-TR-1",2025-05-15 14:15:19.5,NA,NA,NA,NA,NA,785.539294837153,2.22255042506417,0.0212189076904203,3535.78674109449,1.48003465578712,1.35930839402611e-113,0.989894685914837,7.45543465429014,744.290708428691,0.993205292448553,6.16873498823369,785.615077962472,TRUE,2.22034803682716,0.0215533532914716,7.17044129707273,2025-05-15 14:14:23,2025-05-15 14:16:16,0.238521008403361,0.574,29,NA
"1","May","MSM","TR","2","1-May-MSM-TR-2",2025-05-15 14:23:59.5,1030.94142953589,2.440043834803,9.75282947912704e-58,0.899628329353095,21.873336911098,711.527129339669,2.07320188118276,0.0153371485512726,3588.36683510059,1.06977756386051,6.68031200131051e-126,0.99390785536656,5.38883105932815,673.370224095431,0.995791093977183,4.51967023728903,711.559470307286,TRUE,2.07589228641132,0.0156840474918663,5.73230848492224,2025-05-15 14:23:03,2025-05-15 14:24:56,0.213,0.456,28.318487394958,NA
"1","May","MSM","TR","3","1-May-MSM-TR-3",2025-05-15 14:31:58.5,NA,NA,NA,NA,NA,909.587728003933,3.35037559017373,0.0365603650568175,3473.88976322073,2.55011276272001,3.62986268927728e-107,0.986838716092342,12.8457796506252,889.448050603604,0.989350340430202,11.6598206623599,912.906957923636,TRUE,3.40631983941153,0.0279352298737087,8.10916681981703,2025-05-15 14:31:02,2025-05-15 14:32:55,0.281806722689076,0.584495798319328,28.2697478991597,NA
"1","May","MSM","TR","4","1-May-MSM-TR-4",2025-05-15 14:38:44.5,NA,NA,NA,NA,NA,777.147757497914,2.1187674263512,0.020452142977122,3477.07610963413,1.42655224448334,4.61014598700835e-113,0.989671902517464,7.18602567722995,764.946990456404,0.991040126571774,6.75370686186939,777.379875304322,TRUE,2.12503126471709,0.0218130596105793,5.72034565159827,2025-05-15 14:37:48,2025-05-15 14:39:41,0.312495798319328,0.658436974789916,28.1941176470588,NA
"1","May","MSM","TR","5","1-May-MSM-TR-5",2025-05-15 14:46:05.5,1061.30720091608,2.06968109137927,2.26794960149977e-52,0.874877472234276,24.9893968834553,654.787689362943,2.12411308216308,0.0119582414594853,3597.84943048694,0.834096271143073,3.99938136290364e-139,0.996462809203975,4.20162475289273,636.416625239842,0.997093076088277,3.84341712373577,654.804289745615,TRUE,2.12501712191988,0.0124264938173526,4.11827779949575,2025-05-15 14:45:09,2025-05-15 14:47:02,0.217252100840336,0.529210084033613,27.3638655462185,NA
"1","May","MSM","UP","1","1-May-MSM-UP-1",2025-05-15 15:14:06.811321,NA,NA,NA,NA,NA,331.692231044751,3.54278413317857,0.047014375027624,3579.55961184927,1.66501687283304,5.74246491435032e-54,0.991098586304518,5.32739739132383,288.363050635247,0.996355545481181,3.477674384053,331.950407714538,TRUE,3.56123628385223,0.0453410390079674,6.2666350032551,2025-05-15 15:13:40,2025-05-15 15:14:33,0.00506896551724138,0.0878620689655172,24.8,NA
"1","May","MSM","UP","2","1-May-MSM-UP-2",2025-05-15 15:10:40.5,NA,NA,NA,NA,NA,410.769955944283,3.16999755721898,0.0913506706586731,3564.51728165053,3.21051365609329,1.2340944403798e-37,0.958604929487655,10.4625434970786,309.408168983527,0.994117289641595,4.0222435675142,413.159383647861,TRUE,3.2867680833953,0.0803836007157245,9.61060599883374,2025-05-15 15:10:14,2025-05-15 15:11:07,0.0414915254237288,0.443389830508475,24.8,NA
"1","May","MSM","UP","3","1-May-MSM-UP-3",2025-05-15 15:06:53.5,404.535374626273,1.54586065028556,1.87590107413813e-26,0.888720999900654,9.87566833941172,294.91250618155,1.85028741186049,0.0312478776903003,3591.22805620355,1.0982047238984,2.13309017753654e-49,0.985385890841619,3.57887114751159,284.388324659432,0.988832350979302,3.19049036078858,295.321201243156,TRUE,1.86695619661113,0.0318616850519431,3.69762377643642,2025-05-15 15:06:27,2025-05-15 15:07:20,0.0480169491525424,0.426067796610169,25.3966101694915,NA
"1","May","MSM","UP","4","1-May-MSM-UP-4",2025-05-15 15:03:16.5,NA,NA,NA,NA,NA,329.403345622653,1.94339287470706,0.043004771920017,3584.58658864504,1.51140004261461,2.07483502549066e-43,0.97516893834575,4.92540770145298,284.369741882055,0.989985183397955,3.18994144345758,329.458527708752,TRUE,1.95207663920876,0.0446501264566046,6.01798520761788,2025-05-15 15:02:50,2025-05-15 15:03:43,0.0364067796610169,0.423474576271186,26.2186440677966,NA
"1","May","MSM","UP","5","1-May-MSM-UP-5",2025-05-15 14:57:48.5,NA,NA,NA,NA,NA,362.991893424158,4.21407075422883,0.0586927468787268,3592.54000942133,2.0627529498043,1.06807474526766e-53,0.990013582441781,6.72217743727535,326.543385981786,0.995278250010131,4.71382304192322,363.822963573823,TRUE,4.26129976434202,0.0571445483805398,4.96035838559395,2025-05-15 14:57:22,2025-05-15 14:58:15,0.032271186440678,0.328406779661017,27,NA
"1","May","SWH","SWAMP","1a","1-May-SWH-SWAMP-1a",2025-05-21 10:09:36.5,976.338408771109,1.72977056364618,1.67160733893769e-52,0.875556447081173,17.2150064119502,707.251934770761,1.46121634337099,0.0150522433826994,3973.11310304727,1.04990521561085,6.18106128784349e-110,0.988254801060313,5.28872732647077,704.191101691787,0.988960194488954,5.17385636539071,707.299540987726,TRUE,1.45971771165977,0.0147546473902763,5.10948835857577,2025-05-21 10:08:40,2025-05-21 10:10:33,0.031,0.707,15.7,NA
"1","May","SWH","SWAMP","2","1-May-SWH-SWAMP-2",2025-05-21 10:16:42.5,1107.71340839737,8.87454088910172,2.45770329949082e-82,0.963473228777742,30.6302354574027,1080.57633067551,4.7572996522211,0.0773944245215891,4150.12864908218,5.39831890160713,3.97616009545041e-88,0.97121078296681,27.1931563606171,798.007462499178,0.997669136250279,7.80756854279635,1090.76705086249,TRUE,4.54433440973119,0.0547795330153691,21.1166551760402,2025-05-21 10:15:46,2025-05-21 10:17:39,0.025,0.598495798319328,15.7705882352941,NA
"1","May","SWH","SWAMP","3a","1-May-SWH-SWAMP-3a",2025-05-21 10:30:18.5,977.724213455811,2.87172610141431,6.38816368446826e-53,0.900511104013289,26.1153048699995,632.035863520899,2.7263976521286,0.0161872970224049,4255.18730666531,1.03567080303231,1.45256839322267e-126,0.996417289638698,4.95579854936475,603.01861636918,0.997391837193747,4.27046561067462,632.035997359782,TRUE,2.72625637653371,0.0162010636452991,4.55875052914509,2025-05-21 10:29:27,2025-05-21 10:31:10,0.033,0.674,15.6,NA
"1","May","SWH","SWAMP","4a","1-May-SWH-SWAMP-4a",2025-05-21 10:51:57.5,1155.85803706217,8.77872027352133,2.68424495070535e-64,0.93374106069288,50.090149477933,951.928090411469,6.15273479866424,0.0601450340836868,4369.33320534283,3.98692474259553,8.98659218738053e-108,0.989972511799618,19.4861556775137,665.504501947908,0.999318716771663,5.12778963192025,956.112924690666,TRUE,6.0508274859653,0.0560016231791206,17.9827521108342,2025-05-21 10:51:04,2025-05-21 10:52:51,0.017,0.445026548672566,15.1150442477876,NA
"1","May","SWH","SWAMP","5","1-May-SWH-SWAMP-5",2025-05-21 10:37:53.5,1255.96893099952,9.2875948934799,4.70394208051303e-62,0.919649558875171,64.7341680310109,957.774916559534,6.98064881277167,0.0499771569969666,4310.05328150065,3.42826540400035,1.14838806779458e-125,0.994393363279395,17.0997848705327,671.051845167187,0.999581797989358,4.7132118527976,958.50175665685,TRUE,6.94758322247418,0.0485057465421642,19.7177666645654,2025-05-21 10:36:58,2025-05-21 10:38:49,0.016,0.465222222222222,15.4196581196581,NA
"1","May","SWH","TR","1","1-May-SWH-TR-1",2025-05-21 12:15:51.5,1410.6090064792,17.8819472357758,1.73866093226231e-55,0.902868033001366,162.914741835654,1097.51926034172,16.5668897590211,0.118012679756863,5247.29187920798,7.82288479890074,3.10483064672331e-122,0.994650027570649,38.2344691410947,1011.65124870818,0.997672068305302,25.4624783265517,1097.53885499734,TRUE,16.5686938226353,0.122922437170297,46.4713185077087,2025-05-21 12:14:58,2025-05-21 12:16:45,0.082,0.615672566371681,16.6796460176991,NA
"1","May","SWH","TR","10","1-May-SWH-TR-10",2025-05-21 12:52:40,NA,NA,NA,NA,NA,581.505935669657,0.411425481031904,0.0157279814469612,4139.17766199065,0.960909733123411,9.83551414550541e-46,0.875845405560399,4.47211538558801,584.383229752622,0.877245422818568,4.49339413769911,581.683315900351,TRUE,0.415252065544236,0.0158637277397744,3.84394678506041,2025-05-21 12:51:51,2025-05-21 12:53:29,0.05,0.745,17.6134615384615,"low r2, but also low flux - checked"
"1","May","SWH","TR","2","1-May-SWH-TR-2",2025-05-21 12:05:00,NA,NA,NA,NA,NA,974.941849901405,9.40084038024244,0.0707583385342216,4351.9127402591,4.64963589914622,8.18342272661321e-119,0.994086624934746,22.6070400112315,702.064213861542,0.999555330830607,6.2592246179815,977.21089143346,TRUE,9.47858602576622,0.0706770444951998,20.8734683649321,2025-05-21 12:04:07,2025-05-21 12:05:53,0.054,0.508,16.6,NA
"1","May","SWH","TR","3","1-May-SWH-TR-3",2025-05-21 12:25:01,935.557302216385,1.96326333753083,8.38197435007646e-49,0.872696842323414,18.8068547969625,623.841694020978,1.68468573848507,0.0137167190129105,4219.80466501619,0.901346052805982,2.9707190277747e-115,0.993087431149268,4.38244342605237,624.488689354503,0.993300687997624,4.35599851225167,623.88994669102,TRUE,1.68199743925253,0.0152537011833422,5.04729646336313,2025-05-21 12:24:08,2025-05-21 12:25:54,0.035,0.439767857142857,17,NA
"1","May","SWH","TR","4","1-May-SWH-TR-4",2025-05-21 12:41:11,1261.27546396616,9.2173049659027,6.94101509143008e-58,0.910451157062544,77.3596495332199,917.377908270071,8.12484086558917,0.0486271717278904,4217.97347894444,3.25148193645059,3.28141861902412e-131,0.996181870050205,15.9738593803339,716.841074553718,0.999415339505896,6.31006187947256,917.381015134864,TRUE,8.12397108374654,0.0506689911217729,20.0462309977554,2025-05-21 12:40:17,2025-05-21 12:42:05,0.023,0.373035087719298,16.8964912280702,NA
"1","May","SWH","TR","5","1-May-SWH-TR-5",2025-05-21 12:32:45.5,NA,NA,NA,NA,NA,872.926012174258,5.62252666354296,0.04629128299509,4114.99779808389,3.01515847411855,6.91836529381379e-114,0.992999680913063,14.5830399557343,740.942965229791,0.998059206716673,7.75345680149029,872.969450598846,TRUE,5.63185854933846,0.0509406093880408,16.3775073614189,2025-05-21 12:31:53,2025-05-21 12:33:38,0.028,0.414,17,NA
"1","May","SWH","TR","6a","1-May-SWH-TR-6a",2025-05-21 13:45:55.5,476.113393400971,1.64979117282396,5.64049800043621e-31,0.878321024393215,8.65305465275087,383.158739184485,1.26303981813546,0.0276479548609918,4152.45332492393,1.16291342941422,1.43623023007741e-50,0.970245440599668,4.27896206398361,383.175194309436,0.971988205969275,4.21819136911241,383.341398378159,TRUE,1.26034949627881,0.0317518552374258,4.08001764564796,2025-05-21 13:45:23,2025-05-21 13:46:28,0.079,0.724816901408451,17.8,NA
"1","May","SWH","TR","7a","1-May-SWH-TR-7a",2025-05-21 13:25:55,NA,NA,NA,NA,NA,405.355764093646,0.814964275157274,0.0268107958296654,4126.02884450667,1.17407614761339,6.41965246359667e-41,0.932389456862293,4.43554616902557,396.442515910558,0.943929186982737,4.1009931269127,405.367972495854,TRUE,0.816359735625374,0.027584841461684,4.90085897721131,2025-05-21 13:25:21,2025-05-21 13:26:29,0.046,0.762810810810811,17.6,NA
"1","May","SWH","TR","8a","1-May-SWH-TR-8a",2025-05-21 13:15:06.5,NA,NA,NA,NA,NA,688.097847567972,0.384653327918752,0.0138393763486631,4082.45821590174,0.965306834326319,4.42563636224422e-52,0.87337668787983,4.86257669475456,690.893917431879,0.874706893796474,4.88074239754067,688.230984438202,TRUE,0.38164456756045,0.0135278801747603,4.2355674506503,2025-05-21 13:14:10,2025-05-21 13:16:03,0.046,0.737,17.9403361344538,"low r2, but also low flux - checked"
"1","May","SWH","TR","9","1-May-SWH-TR-9",2025-05-21 13:00:03,NA,NA,NA,NA,NA,601.221085106313,0.59265102566909,0.0145625140957295,4108.38326852225,0.923313924669744,1.84272969084874e-64,0.942523763977374,4.39421299008254,603.882611789176,0.94326582917615,4.4096324256417,601.291345217206,TRUE,0.591250817059447,0.015332601294031,4.99709316637443,2025-05-21 12:59:12,2025-05-21 13:00:54,0.048,0.686444444444445,17.6,NA
"1","May","SWH","UP","1","1-May-SWH-UP-1",2025-05-21 10:59:30.5,597.795933347274,13.5865705731443,4.26225176044961e-31,0.92618489620571,59.1173000266924,414.959671490953,13.6827968479737,0.0949641343258436,4263.04329513116,3.33750861262288,2.41112002105116e-69,0.997501459733148,10.8763994712087,358.988882143696,0.999177053021474,6.36567659549615,414.996611782784,TRUE,13.6949881265743,0.101588540759805,13.0654612563169,2025-05-21 10:59:04,2025-05-21 10:59:57,0.01,0.196135593220339,15,NA
"1","May","SWH","UP","2","1-May-SWH-UP-2",2025-05-21 11:03:41.5,385.155387287551,5.48200407399493,1.88330479492175e-29,0.9455863861261,15.2494213447666,287.400323928125,4.80028250826778,0.0585258994031317,4278.27567400706,1.7871973702229,9.12742127441637e-50,0.993501935881901,5.26976896119892,263.087783430864,0.9964886018421,3.96498282579099,287.544561756049,TRUE,4.79353592049784,0.0645987121021867,4.76490117833851,2025-05-21 11:03:19,2025-05-21 11:04:04,0.0326666666666667,0.459254901960784,14.9,NA
"1","May","SWH","UP","3","1-May-SWH-UP-3",2025-05-21 11:07:53.5,564.423709773622,11.8367437340981,9.3436429828956e-33,0.936258893550835,43.4026950063123,405.29205541969,10.8057547914089,0.0868327906923911,4311.52997379197,3.05173304480982,4.81145186854837e-66,0.996653392388107,9.94510322739058,360.501247880123,0.998644170144113,6.45544468658673,405.377427819332,TRUE,10.7819383398311,0.0863381146557408,11.9507219305314,2025-05-21 11:07:27,2025-05-21 11:08:20,0.01,0.229338983050847,15.1084745762712,NA
"1","May","SWH","UP","4","1-May-SWH-UP-4",2025-05-21 11:11:41.5,457.068520840468,6.42450271880895,2.42898938060629e-36,0.953582830893938,16.0625746311069,379.954065844023,4.66790081073893,0.0686741811730115,4226.07431790447,2.41354983917729,1.78993173718171e-52,0.988870224974613,7.86536762640256,316.396801121519,0.996814645792755,4.29112701181453,380.062157038762,TRUE,4.64785505438309,0.0680636369968674,10.1393998467319,2025-05-21 11:11:15,2025-05-21 11:12:08,0.0179661016949153,0.434779661016949,15.2,NA
"1","May","SWH","UP","5","1-May-SWH-UP-5",2025-05-21 11:15:49.5,608.339861845295,25.9596227778527,8.23604269283317e-37,0.955472440778608,65.1799935073767,515.615493608386,19.3701341846761,0.241168929409171,4364.87767854878,8.4758670703862,3.30197955824961e-56,0.992003608515256,27.621476622928,398.275178718884,0.99915469053915,9.15850111036402,516.729954568705,TRUE,19.154549315273,0.207794622077443,28.8175288459615,2025-05-21 11:15:23,2025-05-21 11:16:16,0.014,0.332338983050847,15,NA
"1","Nov","GCW","TR","1","1-Nov-GCW-TR-1",2025-11-12 13:36:05,960.622531332268,2.33811341180691,2.11022791384603e-65,0.928451871943529,16.6762204072646,765.583457871785,1.88220444172743,0.0202903430657707,4053.77371858597,1.4035579909509,5.1125556578956e-107,0.987264914231451,7.03557222606953,563.943867917194,0.997936215438304,2.85810979820873,765.586296748058,TRUE,1.88120680038143,0.0212725097662627,8.87883580503662,2025-11-12 13:35:09,2025-11-12 13:37:01,0.210567796610169,0.337508474576271,14.2372881355932,NA
"1","Nov","GCW","TR","2","1-Nov-GCW-TR-2",2025-11-12 13:42:49.5,1131.89496033862,5.21779654252496,9.80751722058621e-68,0.933438451061571,34.0573901186198,930.337342213401,3.95346466366032,0.0400437181708257,4149.28280265863,2.79307924347828,9.5385780513517e-111,0.988640234326443,14.0696839108351,625.374612578429,0.999244308154,3.66171628114059,931.079331549948,TRUE,3.92437477565621,0.040785294688112,16.8899132059894,2025-11-12 13:41:53,2025-11-12 13:43:46,0.0724033613445378,0.296336134453782,14.1764705882353,NA
"1","Nov","GCW","TR","3","1-Nov-GCW-TR-3",2025-11-12 13:49:36.5,968.7262794548,3.82534862130013,3.74125397776151e-77,0.954801784227486,16.6497456022291,908.022323294502,2.32737084406887,0.036310208279241,4139.63798711347,2.53266414068937,4.15385983737891e-90,0.973462289252698,12.7578850456927,567.294623283756,0.998710003409417,2.83827130557136,908.678853515258,TRUE,2.30257768140009,0.0368507258605507,15.214951937382,2025-11-12 13:48:40,2025-11-12 13:50:33,0.209974789915966,0.325109243697479,13.6168067226891,NA
"1","Nov","GCW","TR","4","1-Nov-GCW-TR-4",2025-11-12 13:56:17.5,1046.78841987354,3.97019882024307,6.93065931025424e-70,0.939068841348732,23.4477079009356,924.947188397982,2.83105067983993,0.0391081461232184,4142.68371839012,2.72782239455624,6.89540877590398e-96,0.979074637333815,13.7409631129938,688.506395749525,0.997460842868752,4.82989994733199,924.947191652715,TRUE,2.83099244206414,0.0394535899024797,18.6483606031272,2025-11-12 13:55:21,2025-11-12 13:57:14,0.245857142857143,0.357344537815126,13.3,NA
"1","Nov","GCW","TR","5","1-Nov-GCW-TR-5",2025-11-12 14:03:17.5,995.206775149313,3.03019846440888,5.62373336061817e-68,0.934095816336378,18.7002606476472,832.856939470589,2.17659533950197,0.0261128148820192,4094.2937374222,1.82138833673284,1.26931415789238e-102,0.984135553141231,9.17494848617315,606.062186595531,0.997904975636157,3.36432834891929,832.857855081006,TRUE,2.17668892378023,0.0266290468634674,11.9498557645843,2025-11-12 14:02:21,2025-11-12 14:04:14,0.290512605042017,0.430689075630252,13.3504201680672,NA
"1","Nov","GCW","UP","1","1-Nov-GCW-UP-1",2025-11-12 14:13:04.5,564.3778647762,3.15871563913423,2.73769428558864e-34,0.911113976562151,19.2837521631098,364.32142978077,3.4395005094762,0.0273393771710493,4084.05774833978,1.11841111584821,2.16024792464405e-76,0.996098062921258,4.04031228040154,313.712178878067,0.998337697696432,2.68071117961894,364.385702884964,TRUE,3.44530615187137,0.030126630563392,4.24460527115671,2025-11-12 14:12:33,2025-11-12 14:13:36,0.008,0.104478260869565,13.1,NA
"1","Nov","GCW","UP","2","1-Nov-GCW-UP-2",2025-11-12 14:24:41.5,602.382218149942,5.42147963192733,2.67239425287145e-37,0.928902889485119,25.9500074122848,442.174414956392,5.17028145818292,0.0502270887078718,4111.6729523217,2.05471156040319,5.14155658073505e-71,0.994182912125285,7.42274127335005,357.160429646538,0.998552328721062,3.76414816244215,442.178307741173,TRUE,5.16925669079106,0.0518322016454839,9.6600221669003,2025-11-12 14:24:10,2025-11-12 14:25:13,0.011,0.188275362318841,14.1,NA
"1","Nov","GCW","UP","3","1-Nov-GCW-UP-3",2025-11-12 14:30:57.5,NA,NA,NA,NA,NA,313.757993924882,2.72868411129723,0.0184174983050125,4025.81275484573,0.75343102008388,8.82983731055731e-81,0.99718342387826,2.7218046742782,313.766279905572,0.997353729012408,2.68184445995423,313.797829945106,TRUE,2.73195597247675,0.0184278495964405,2.21716174577571,2025-11-12 14:30:26,2025-11-12 14:31:29,0.013,0.162507246376812,14.1,NA
"1","Nov","GCW","UP","4","1-Nov-GCW-UP-4",2025-11-12 14:35:16.5,531.040425676634,3.33149525247075,4.52189096915905e-38,0.932858501344209,14.8620969275461,365.778088772994,3.04823885518604,0.0276522804054584,4053.43013592795,1.13121149726724,7.53304741496493e-73,0.99492372208806,4.08655425484927,313.095366459743,0.997906346214389,2.66782431739075,365.863233417887,TRUE,3.04033622834094,0.0262014471890659,3.46872191078731,2025-11-12 14:34:45,2025-11-12 14:35:48,0.00469565217391304,0.0579130434782609,14.0782608695652,NA
"1","Nov","GCW","UP","5","1-Nov-GCW-UP-5",2025-11-12 14:17:34.5,627.122517999641,7.18072767154156,1.24354442268284e-37,0.930633918491108,31.4832446305962,475.378043588351,6.34839885927731,0.0651021676268315,4077.64613201621,2.66322774963448,1.44458667252942e-69,0.993522137490526,9.62103436730747,359.883794424569,0.99899870621066,3.84509331293206,475.379172603366,TRUE,6.35025609541156,0.0658933502719145,13.3174314279892,2025-11-12 14:17:03,2025-11-12 14:18:06,0.004,0.0793478260869565,13.2,NA
"1","Nov","GWI","TR","1a","1-Nov-GWI-TR-1a",2025-11-06 12:53:00.5,889.208314686195,1.735000395148,8.85359453112286e-67,0.930772902986342,11.7473999328531,759.633803719528,1.32979414397824,0.0189399241180019,3857.9278586099,1.32107384987007,1.96560304043808e-94,0.977784864317462,6.65469536317023,633.625633118354,0.992898178539093,3.79665590146643,759.854750031835,TRUE,1.32198662487043,0.0193856304169842,7.42827250215899,2025-11-06 12:52:04,2025-11-06 12:53:57,0.390058823529412,0.95,15.1,NA
"1","Nov","GWI","TR","2","1-Nov-GWI-TR-2",2025-11-06 12:39:51.5,806.952107332958,0.984454557287438,1.61746284592247e-63,0.920844658479981,8.18955117294158,752.664090593101,0.854931686800314,0.0183697109477598,3897.0076637716,1.28130105546155,4.17184203489242e-75,0.950834035928783,6.45434635879266,651.489472751973,0.980456998752036,4.10608831520892,752.785027293915,TRUE,0.849855669518427,0.0188712528565174,7.99351715269395,2025-11-06 12:38:55,2025-11-06 12:40:48,0.349411764705882,0.95,14.8,NA
"1","Nov","GWI","TR","3","1-Nov-GWI-TR-3",2025-11-06 12:30:43.5,1085.56826785988,2.85734923187158,4.84468683974708e-59,0.904862899287932,27.7951014570685,755.761134928767,2.70710251274151,0.0186209388445621,3937.74477875756,1.29882438885801,2.0174777592e-129,0.994728715922111,6.54261731011923,657.162829923967,0.99785682396074,4.2095425030292,756.169376899872,TRUE,2.69748675629269,0.0186265165308048,7.97073621662677,2025-11-06 12:29:47,2025-11-06 12:31:40,0.368983193277311,0.95,15.353781512605,NA
"1","Nov","GWI","TR","4","1-Nov-GWI-TR-4",2025-11-06 12:16:22.5,952.91595848096,2.27826678441085,4.36834719410409e-68,0.934392252347837,15.534314630744,836.232429338792,1.80506654288038,0.0265022852627342,3893.76470234405,1.84855418660932,5.46951152975432e-93,0.976425772408237,9.31179205114674,685.068753138276,0.993955981017275,4.75762394662005,836.615030681962,TRUE,1.79122302979274,0.0278136190427502,10.3992314470046,2025-11-06 12:15:26,2025-11-06 12:17:19,0.289,0.95,16,NA
"1","Nov","GWI","TR","5","1-Nov-GWI-TR-5",2025-11-06 12:05:24.5,749.324170986016,1.00968226470274,3.23470543675254e-70,0.939891881918659,6.36048726073081,776.760964512574,0.750947939691848,0.0204174761389721,3874.78783094303,1.42413420663629,2.32742650218516e-64,0.923536115136501,7.17384520355675,643.138067836157,0.977135164923156,3.95840773883363,777.182010829452,TRUE,0.740575104391789,0.0220324122369399,7.62982368266321,2025-11-06 12:04:28,2025-11-06 12:06:21,0.356016806722689,0.95,17.3890756302521,NA
"1","Nov","GWI","UP","1a","1-Nov-GWI-UP-1a",2025-11-06 13:08:03.5,594.919017211427,4.48583342001413,8.29773852017704e-35,0.914466757080068,24.4802247341089,385.87751261257,4.45253928562379,0.032353912203772,3874.62769825462,1.32354789297078,8.44505090382092e-79,0.996737050316736,4.78137844831218,309.204930398808,0.999074922258363,2.58795825451507,385.887053997351,TRUE,4.45513595138036,0.0330009517894434,6.32473795489092,2025-11-06 13:07:32,2025-11-06 13:08:35,0.413246376811594,0.82,14.9,NA
"1","Nov","GWI","UP","2","1-Nov-GWI-UP-2",2025-11-06 13:12:35.5,590.903832612498,4.01099634740873,5.58114113788497e-34,0.909051238620753,23.7242328346772,350.957045782779,4.18695186410441,0.0246288569002193,3927.88241314288,1.0075279753267,1.78486272895911e-84,0.99785931099545,3.63974176747455,304.763906342268,0.999022874383785,2.49970755157887,350.970030963217,TRUE,4.18690885350129,0.0266297659767587,3.70834502154072,2025-11-06 13:12:04,2025-11-06 13:13:07,0.235347826086957,0.375652173913043,14.8,NA
"1","Nov","GWI","UP","3a","1-Nov-GWI-UP-3a",2025-11-06 13:21:26.5,NA,NA,NA,NA,NA,365.724640761888,3.59567460045404,0.0276407362580922,3866.54563595463,1.13073924427271,2.73754202624241e-77,0.996349587990502,4.08484821889684,291.360152213702,0.998927068194146,2.25118538785868,370.812860848008,TRUE,3.64871980895506,0.0209181769916185,2.43927616850482,2025-11-06 13:20:55,2025-11-06 13:21:58,0.163,0.322782608695652,14.7,NA
"1","Nov","GWI","UP","4","1-Nov-GWI-UP-4",2025-11-06 13:26:51.5,NA,NA,NA,NA,NA,450.071343640205,0.523909693206325,0.0534234213674229,3912.18644274833,2.18546852512937,3.15405543940916e-14,0.608022099462561,7.89510690245108,314.546443978253,0.9556936102498,2.69824030310295,450.095634169382,TRUE,0.516198674716616,0.0570478616671919,9.33135119663847,2025-11-06 13:26:20,2025-11-06 13:27:23,0.115579710144928,0.273159420289855,14.7579710144928,"low r2, but also low flux - checked"
