"","RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","co2_HM81_AIC","co2_HM81_flux.estimate","co2_HM81_p.value","co2_HM81_r.squared","co2_HM81_RMSE","co2_lin_AIC","co2_lin_flux.estimate","co2_lin_flux.std.error","co2_lin_int.estimate","co2_lin_int.std.error","co2_lin_p.value","co2_lin_r.squared","co2_lin_RMSE","co2_poly_AIC","co2_poly_r.squared","co2_poly_RMSE","co2_rob_AIC","co2_rob_converged","co2_rob_flux.estimate","co2_rob_flux.std.error","co2_rob_RMSE","co2_qaqc_flag","ch4_HM81_AIC","ch4_HM81_flux.estimate","ch4_HM81_p.value","ch4_HM81_r.squared","ch4_HM81_RMSE","ch4_lin_AIC","ch4_lin_flux.estimate","ch4_lin_flux.std.error","ch4_lin_int.estimate","ch4_lin_int.std.error","ch4_lin_p.value","ch4_lin_r.squared","ch4_lin_RMSE","ch4_poly_AIC","ch4_poly_r.squared","ch4_poly_RMSE","ch4_rob_AIC","ch4_rob_converged","ch4_rob_flux.estimate","ch4_rob_flux.std.error","ch4_rob_RMSE","ch4_qaqc_flag"
"11",1,"Apr","GWI","TR","1","1-Apr-GWI-TR-1",2024-04-24 11:42:27,2024-04-24 11:42:00,2024-04-24 11:42:53,0,0,15.5,394.620623478842,3.28342609843215,8.90521853857737e-35,0.94669318843433,9.00942036436873,368.273181497344,2.41633167338369,0.0616342037515502,3723.83149666817,2.16613026921441,2.72758978757632e-40,0.96727469841516,7.05906736106897,335.105109413273,0.983557805003804,5.10272383234211,370.608927191442,TRUE,2.33145754326069,0.0555028806948452,5.44813312485545,NA,291.034552386875,1.54630698127368,2.06869786320784e-37,0.95777492149178,3.45264446557401,240.61941876082,1.0490782208836,0.0189014320219338,18926.6383902161,0.66428965642603,5.86324397161225e-48,0.983400032520285,2.1648122915864,192.948948152974,0.993624004922222,1.36822424769579,241.35728122545,TRUE,1.0388574035341,0.018080447077039,2.10072816516224,NA
"12",1,"Apr","GWI","TR","2","1-Apr-GWI-TR-2",2024-04-24 11:47:00,2024-04-24 11:46:33,2024-04-24 11:47:26,0,0,15.7,336.900586325556,3.28469327708423,6.70451976249824e-32,0.93124664482506,5.27947123921831,344.218613731511,1.21678179537357,0.0493278826829617,3760.34938540011,1.7336253783133,2.28480087983431e-30,0.921268402808737,5.64960404196308,326.759187856483,0.947087067035023,4.72325145715915,344.71675545415,TRUE,1.20799562703782,0.0449591544832151,4.90875373215498,NA,NA,NA,NA,NA,NA,184.745305396209,0.25158284587983,0.0112670753409389,18913.582693854,0.395980664241375,2.6133697340884e-28,0.905555088364021,1.29043678595307,173.802184340269,0.928385880455244,1.14594414659361,184.814880554491,TRUE,0.254489766239704,0.0114723561538028,1.03684131235471,NA
"13",1,"Apr","GWI","TR","3","1-Apr-GWI-TR-3",2024-04-24 11:51:19,2024-04-24 11:50:52,2024-04-24 11:51:45,0,0,15.4406779661017,NA,NA,NA,NA,NA,336.528986004496,1.68032998947314,0.045937842655113,3712.31875369264,1.61448263173427,8.86592564169463e-39,0.962589252419156,5.2613371470135,326.160276090799,0.971329440038165,4.69713125537601,336.569578572424,TRUE,1.6891862360253,0.045340399516323,4.36983394667029,NA,222.163994765972,0.405877128559364,3.50603773375967e-28,0.904483725301368,1.82476297309245,184.290556303616,0.362832850429031,0.0112197334853795,18915.9723235813,0.394316837663174,4.11608869110951e-36,0.952632484008221,1.28501464488447,180.016449720456,0.959361638657899,1.21381509884863,184.381280961294,TRUE,0.36575332475242,0.0101904051606314,0.968321989305418,NA
"14",1,"Apr","GWI","TR","4a","1-Apr-GWI-TR-4a",2024-04-24 11:59:06,2024-04-24 11:58:39,2024-04-24 11:59:32,0,0,15,369.74327060085,2.574590581067,2.11427280091167e-34,0.944892543579979,7.15581188156913,345.266476217258,1.88533400407797,0.0498088123531946,3742.42546479665,1.75052762175356,1.59424928488676e-39,0.964976787282217,5.70468571303967,328.690617009354,0.976073739237736,4.80848003791866,345.712002711228,TRUE,1.85880259457688,0.0494940479583612,6.24124019615852,NA,243.927437379919,0.691137294413734,4.909114488334e-31,0.925783253433904,2.2321460085099,189.558157415066,0.508836367296683,0.0117805307294986,18879.9102400711,0.414026022035459,2.0500823458718e-42,0.972883258577876,1.34924368138011,151.350527525797,0.987589678243523,0.930850279182472,189.870740189918,TRUE,0.512510705312304,0.0133247925794042,1.21175164620913,NA
"15",1,"Apr","GWI","TR","5","1-Apr-GWI-TR-5",2024-04-24 12:03:37,2024-04-24 12:03:10,2024-04-24 12:04:03,0,0,15,340.705918155302,1.7309805425156,1.6327117876698e-29,0.915092971059227,5.46880704740628,307.202260504582,1.15438202713469,0.0350139124638695,3679.1728086397,1.2305617825022,1.57897321836772e-36,0.9543447422311,4.01020134296471,306.018085326327,0.958523975722787,3.89794770378497,307.622076325724,TRUE,1.14506080114278,0.0348253922557844,3.01371116888961,NA,287.733991636293,1.35012640494678,9.84103965301639e-37,0.955166746242996,3.34872508410841,235.35951125361,0.98726300826061,0.0180029357219719,18741.4404747123,0.632712059675205,1.08464674097553e-47,0.983002736668949,2.06190602332877,183.765310271201,0.993928958874859,1.25668844820418,235.408213111311,TRUE,0.987344705956426,0.0192472345716458,2.08847942716528,NA
"16",1,"Apr","GWI","UP","1","1-Apr-GWI-UP-1",2024-04-24 12:10:39,2024-04-24 12:10:12,2024-04-24 12:11:05,0,0,15.9864406779661,438.512437677299,2.66688650263768,8.32152008321113e-28,0.901261458831437,13.5268476325681,311.680332964096,2.69756739418031,0.0364962353933052,3651.57742265249,1.28265792994566,2.39491371562955e-54,0.990571540908382,4.17997424133659,314.625152948973,0.990753988145157,4.22130894042423,311.731659128168,TRUE,2.69235851140166,0.0344315899533148,3.19681280920095,NA,211.509948921933,0.860458189351099,2.03588868546542e-39,0.964646064989147,1.65334668594423,207.802460671586,0.544418163978706,0.0139485695878301,18728.2211915863,0.490221613282094,3.41187696917108e-40,0.966991915640641,1.59755275995715,153.303558924263,0.988827677474824,0.947836549452048,208.108352473604,TRUE,0.537921775773815,0.0142204557471457,1.63408032627535,NA
"17",1,"Apr","GWI","UP","2","1-Apr-GWI-UP-2",2024-04-24 12:15:04,2024-04-24 12:14:37,2024-04-24 12:15:30,0,0,16.3677966101695,505.697402875321,5.82477739859503,1.37584671795959e-31,0.929321864584001,25.1978691949873,333.979843001177,5.95879169099319,0.0448662597998549,3687.84217590633,1.57682191872981,1.64786154802646e-67,0.997060670617991,5.13860698911732,311.020650587277,0.998215858851731,4.0827477649692,334.018806105718,TRUE,5.96089270292933,0.0480886464212511,5.14246286975154,NA,162.030976992779,0.490181860438927,1.45927102157682e-33,0.940647025051638,1.04567530254751,190.086781966895,0.25640352321587,0.0118383339091618,18751.8618551683,0.416057511200633,1.09622079009936e-27,0.900211375958159,1.35586397521195,161.022463170325,0.945904446649274,1.01805925920036,190.682653900096,TRUE,0.257452187456082,0.0110452118106219,1.11069537186142,NA
"18",1,"Apr","GWI","UP","3","1-Apr-GWI-UP-3",2024-04-24 12:19:31,2024-04-24 12:19:04,2024-04-24 12:19:57,0,0,16.5,NA,NA,NA,NA,NA,376.769323050402,5.27662599634723,0.066678659186008,3651.33202063159,2.34341734267656,7.09709988302196e-56,0.991764819300729,7.63681719061637,342.551865581397,0.995942022842609,5.46697762918575,376.799251747472,TRUE,5.28645126553776,0.0683899928053893,9.06533880641872,NA,NA,NA,NA,NA,NA,173.555339038026,-0.162115249568634,0.010158126102556,18751.5151691195,0.357006712018895,1.10224099809914e-21,0.830450486245953,1.16342699435575,172.387467645749,0.845924355691162,1.13103105046588,173.927345168076,TRUE,-0.160213964414802,0.00999687052313092,0.981440925258555,"low r2, but also low flux - checked"
"19",1,"Apr","GWI","UP","4","1-Apr-GWI-UP-4",2024-04-24 12:23:51,2024-04-24 12:23:24,2024-04-24 12:24:17,0,0,16.5237288135593,NA,NA,NA,NA,NA,342.053549121532,2.74735636759309,0.0483488578124134,3662.53718818897,1.6992176099424,1.75947725219451e-48,0.984150796696053,5.53747470324037,330.360873471896,0.988147792588297,4.88342281912434,343.471788924403,TRUE,2.79453555964892,0.0491148275657044,4.87759268864988,NA,185.897888858812,0.253537760910065,1.66180577162769e-19,0.794541184658344,1.30428216451046,170.632046237209,0.166551558655781,0.00988685859284763,18695.9303812945,0.347473032210157,1.03659543880706e-22,0.845136387129615,1.13235827751761,172.837518394623,0.850198240673812,1.13575404515827,170.709786628617,TRUE,0.166840054178621,0.0103523294987847,1.14413975787964,"low r2, but also low flux - checked"
"20",1,"Apr","GWI","UP","5","1-Apr-GWI-UP-5",2024-04-24 12:29:01,2024-04-24 12:28:34,2024-04-24 12:29:27,0,0,16.6423728813559,NA,NA,NA,NA,NA,331.730159505886,5.24349655570245,0.0439413441652335,3670.74300734188,1.54431581610051,4.23313429596934e-65,0.996361478265279,5.0326748707368,333.311278956963,0.996520866049252,5.01866991120404,331.730549486373,TRUE,5.24307497265948,0.0473063187804102,5.50539473786779,NA,172.265208043336,0.552675897608412,5.99781129940912e-30,0.918295855109107,1.14961177434626,173.962593665382,0.242314154458589,0.0101965034509405,18727.6214084313,0.358355481548278,1.35993221516897e-29,0.915686853595072,1.16782241558124,161.992425186617,0.937272876864422,1.02724376340797,174.045385114278,TRUE,0.241300247637444,0.0105426698803155,1.0303044362061,NA
"21",1,"Apr","MSM","TR","1","1-Apr-MSM-TR-1",2024-04-11 13:03:18,2024-04-11 13:02:51,2024-04-11 13:03:44,0.000491228070175439,0,19.1982456140351,NA,NA,NA,NA,NA,303.960502779961,0.959998719929064,0.0378486287127446,3614.32564024334,1.33623514402001,3.28452770434518e-30,0.927885378842013,4.33047249710656,307.694142530058,0.928253828005773,4.40846474651615,303.983433273806,TRUE,0.957063496821511,0.0383486915193896,4.10361587867258,NA,NA,NA,NA,NA,NA,245.869350325465,0.54060634583902,0.0216504442984924,17995.3851678765,0.764362819452734,6.79763802935693e-30,0.925759715024935,2.47714796476071,244.245806683483,0.933369538224315,2.39515116656523,247.836408333155,TRUE,0.566557837970367,0.0107594182810423,0.973397084868122,NA
"22",1,"Apr","MSM","TR","2","1-Apr-MSM-TR-2",2024-04-11 12:41:47,2024-04-11 12:41:20,2024-04-11 12:42:13,0,0,20.3,NA,NA,NA,NA,NA,335.054018223711,0.784508028318212,0.04531472917644,3641.95489269118,1.59258334716251,3.09145861709374e-23,0.85215520554328,5.18997092904022,333.358719664862,0.866954051556869,5.02087492558546,335.08837946579,TRUE,0.785031496189557,0.0505249160864482,4.6052620846991,"low r2, but also low flux - checked",205.385185876208,0.645709373254816,3.52234074885863e-34,0.943801221872514,1.56219324361849,205.159166440172,0.403126846375604,0.0136113229733442,17975.1570531097,0.47836910192699,3.15876805590473e-34,0.944035952812441,1.55892734705257,184.346672971774,0.964652811700701,1.26347142696832,205.482780439833,TRUE,0.395908842154919,0.0131251522594463,1.34998292163798,NA
"23",1,"Apr","MSM","TR","3","1-Apr-MSM-TR-3",2024-04-11 12:47:08,2024-04-11 12:46:43,2024-04-11 12:47:36,0,0,19.630612244898,NA,NA,NA,NA,NA,253.194661673656,1.09722936061849,0.0367011603987559,3622.98863113076,1.27867649172017,6.17636487454256e-30,0.955118111568565,4.10970693619726,255.286655245631,0.957022765071946,4.12087249577971,253.207613745406,TRUE,1.09324652109438,0.0413609734910043,4.5639400964654,NA,187.721680273339,0.678630603485764,1.44156031011472e-27,0.941829899582031,1.95294906004476,170.095918116791,0.459412833522018,0.0142749245348128,17970.0877152614,0.49734150706481,3.17135757351462e-31,0.961030239224525,1.59847143079436,143.175343687232,0.980701147219813,1.152660484204,170.300571275672,TRUE,0.46497940061645,0.0137413114290193,1.83103316461829,NA
"24",1,"Apr","MSM","TR","4","1-Apr-MSM-TR-4",2024-04-11 12:51:30,2024-04-11 12:51:03,2024-04-11 12:51:56,0.000263157894736842,0,19.1,342.744737687843,1.49150703997107,7.74875401619053e-25,0.871645053998259,5.57302760114413,322.198663356707,0.935452245831891,0.040229520359789,3686.01648114197,1.4138639986101,3.83235596784027e-29,0.912265379339323,4.60755354718285,322.37447629619,0.918263692371941,4.5353318190329,322.340309658845,TRUE,0.944824702087243,0.0412021942091195,4.05528793456315,NA,258.161671430543,0.580908480313468,1.02255873435759e-32,0.936037663736299,2.54660709395407,193.929502453402,0.62777879776111,0.0122671339271448,17994.1604154215,0.431127661244865,3.70459638250723e-46,0.980531265816933,1.40497515094111,178.848715739543,0.986326469256819,1.20076159981254,194.130333184193,TRUE,0.62324950500858,0.0128858152297513,1.28296038968104,NA
"25",1,"Apr","MSM","TR","5","1-Apr-MSM-TR-5",2024-04-11 12:55:31,2024-04-11 12:55:04,2024-04-11 12:55:57,0.000275862068965517,0,19.2448275862069,NA,NA,NA,NA,NA,314.580789122315,0.715012540671764,0.0396673123203911,3624.6845786805,1.40110639550452,9.01236861562269e-24,0.864328873647965,4.53322735955115,316.061448639771,0.870627085701917,4.51619322213118,314.872914963948,TRUE,0.733391395480797,0.0378829967111555,3.95032878783531,"low r2, but also low flux - checked",231.784283847358,0.597751852606603,9.63652418533191e-34,0.94476715335206,2.0757759194367,176.589460299533,0.546533863824828,0.0107911083316068,17965.880245651,0.381157431990273,2.77363049506019e-45,0.980505233221301,1.23322062088824,150.279605413402,0.988995965208475,0.945245854735443,176.664989636816,TRUE,0.54719858414377,0.0110637239682231,1.32939094383831,NA
"26",1,"Apr","MSM","UP","1","1-Apr-MSM-UP-1",2024-04-11 13:23:21,2024-04-11 13:22:56,2024-04-11 13:23:46,0,0,18.9,190.239153094427,3.10300860700971,1.65700916208467e-17,0.95356186260034,8.70714068202406,162.170940756866,2.5675123076258,0.0663555199504938,3634.23997497556,2.28517466796082,3.86279410807457e-23,0.984222664944881,5.07522136593245,152.215468767731,0.990775845825467,4.05317842670909,163.081632137321,TRUE,2.5168370708032,0.0647222207228086,3.78537868930145,NA,143.267990311759,1.23479934002502,7.48764678013301e-18,0.956531138957133,3.52842595037139,108.540240258582,1.07776226837057,0.0236571957045586,17915.9970156474,0.81471480261751,8.06861747322831e-25,0.98856862064147,1.80942753801641,89.228641408523,0.995336518866823,1.20709449539107,109.244526733083,TRUE,1.05984862928877,0.0208191527946471,1.19411197063847,NA
"27",1,"Apr","MSM","UP","2","1-Apr-MSM-UP-2",2024-04-11 13:16:06,2024-04-11 13:15:39,2024-04-11 13:16:32,0,0,18.8,392.030707982932,1.84661257369951,2.00283483201823e-29,0.914424254330099,8.79593812337998,306.75605628024,1.8763679530686,0.0348695501865964,3637.55611758339,1.22548817921863,2.85334588889727e-47,0.982358718747483,3.99366729242718,303.948288454674,0.984448269684303,3.82395565635613,306.792905559014,TRUE,1.88179616319213,0.0357692042447951,3.95153986339065,NA,NA,NA,NA,NA,NA,247.176811541706,5.28380254567319,0.0200846187815483,17989.3176455114,0.705872681729091,6.38702370870151e-83,0.999249222603237,2.30032462935443,238.790370708591,0.999403111299448,2.09168789599156,247.197472771049,TRUE,5.28626851111751,0.0205704104542228,2.64877370939424,NA
"28",1,"Apr","MSM","UP","3","1-Apr-MSM-UP-3",2024-04-11 13:19:40,2024-04-11 13:19:13,2024-04-11 13:20:06,0,0,18.8881355932203,355.76412649573,1.95340149474077,2.85388128121293e-27,0.896478638845428,6.28702733718116,321.498685464475,1.19604884899926,0.0399696248407942,3628.3594712201,1.40472998670987,1.9026333922795e-34,0.945115401320097,4.57778728326193,322.097065101521,0.948466101965161,4.52369721401041,321.973778232868,TRUE,1.17604708287116,0.0387296066536247,4.29623857017206,NA,405.308266839571,4.62846573695021,4.07117174514587e-40,0.966767007129878,9.94659615651208,360.010009695247,3.41054900692574,0.0570944047863585,18012.0877868297,2.00657931607335,1.36019160856033e-49,0.985636553671695,6.53911667215958,194.804752403207,0.999374212336282,1.39193811346731,360.879336175846,TRUE,3.36591423598073,0.0533118421826275,7.29401468258836,NA
"29",1,"Apr","MSM","UP","4","1-Apr-MSM-UP-4",2024-04-11 13:12:00,2024-04-11 13:11:33,2024-04-11 13:12:26,0,0,18.9,418.527514171676,3.33114679530976,2.32838617194397e-31,0.927879204975616,11.2417085155837,341.704224973823,2.61257992813887,0.0481927268985429,3664.76194846805,1.69373039865533,1.95422879481863e-47,0.982613589101616,5.5195927712761,332.309662250715,0.986432985253958,4.97234078389993,341.778620987252,TRUE,2.60245815538996,0.0501381268026909,5.40671172719934,NA,408.485986764518,3.78443172994597,7.18757075900684e-35,0.947130270671541,10.2436062499343,300.857820453842,2.79482970862176,0.0330162764685711,18335.531887091,1.16035498931102,2.19374291238475e-57,0.992795421262041,3.78140878630979,230.090150443531,0.998195776549189,1.92979494417238,301.445014767466,TRUE,2.7745781267464,0.0318819668063179,3.58171725307413,NA
"30",1,"Apr","MSM","UP","5","1-Apr-MSM-UP-5",2024-04-11 13:08:13,2024-04-11 13:07:46,2024-04-11 13:08:39,0,0,18.9,406.441978469785,2.48081846999479,2.27191541033108e-31,0.92794717992689,10.0515588077795,348.854364644396,2.3282534405759,0.0514913129263415,3643.28031044158,1.80965900007322,2.01456829264827e-43,0.975197060630336,5.89738528824238,342.645072311925,0.979469713215098,5.47169780562235,349.051411131253,TRUE,2.31505091762061,0.0523329618070627,5.69283756741219,NA,563.367806046501,11.6638342449284,1.42146277838867e-32,0.93522325054526,42.9804194232992,430.051584406667,10.6033414156827,0.109206351038132,18277.5805395999,3.83805043588646,1.83165355672326e-60,0.994514392660167,12.5075841223199,403.704923312965,0.996872754423637,9.63071956271343,430.383521755671,TRUE,10.6359190822857,0.107024785415616,13.3718050899655,NA
