"","QAQC_flag","FE_2_Conc_Final","FE_3_Conc_Final","FE_tot_Conc_Final","ID_full","Run_notes"
"13","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1338.38942359852,0,1338.38942359852,"Plate1_50_202505_MSM_TR_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"14","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1338.38942359852,0,1338.38942359852,"Plate1_50_202505_MSM_TR_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"15","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",13.0792070798655,0,13.0792070798655,"Plate1_1_202505_MSM_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"16","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",11.5582535918538,0,11.5582535918538,"Plate1_1_202505_MSM_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"17","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",11.1780152198509,0,11.1780152198509,"Plate1_1_202505_MSM_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"18","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",34.6697961903877,0,34.6697961903877,"Plate1_8_202505_GCW_TR_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"19","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",31.6278892143643,0,31.6278892143643,"Plate1_8_202505_GCW_TR_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"20","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",28.585982238341,0,28.585982238341,"Plate1_8_202505_GCW_TR_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"21","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",16734.5404828061,1192.83543467873,17927.3759174849,"Plate1_50_202505_MSM_TR_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"22","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",15484.9645208964,1057.94917074466,16542.913691641,"Plate1_50_202505_MSM_TR_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"23","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",16244.5106938219,0,16244.5106938219,"Plate1_50_202505_MSM_TR_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"24","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",6.99539312781886,0,6.99539312781886,"Plate1_1_202505_MSM_SW_B","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"25","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",6.61515475581594,0,6.61515475581594,"Plate1_1_202505_MSM_SW_B","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"26","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",6.99539312781886,0,6.99539312781886,"Plate1_1_202505_MSM_SW_B","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"27","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",34.6697961903877,0,34.6697961903877,"Plate1_8_202505_GCW_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"28","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",28.585982238341,0,28.585982238341,"Plate1_8_202505_GCW_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"29","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",28.585982238341,0,28.585982238341,"Plate1_8_202505_GCW_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"30","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",16171.0062254743,1722.48825164955,17893.4944771238,"Plate1_50_202505_MSM_TR_B_45 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"31","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",20605.7758157816,0,20605.7758157816,"Plate1_50_202505_MSM_TR_B_45 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"32","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",15729.9794153885,12.7556932497583,15742.7351086382,"Plate1_50_202505_MSM_TR_B_45 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"33","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",21.4444512639296,6.15189603156129,27.5963472954909,"Plate1_1_202505_MSM_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"34","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",19.1630210319121,23.0415426253573,42.2045636572693,"Plate1_1_202505_MSM_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"35","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",19.543259403915,8.15132977032628,27.6945891742413,"Plate1_1_202505_MSM_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"36","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",27.5282652159762,0,27.5282652159762,"Plate1_1_202505_GCW_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"37","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",26.3875500999675,0,26.3875500999675,"Plate1_1_202505_GCW_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"38","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",26.3875500999675,0,26.3875500999675,"Plate1_1_202505_GCW_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"39","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",23521.4530602377,0,23521.4530602377,"Plate1_50_202505_MSM_TR_C_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"40","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",24035.9843386712,0,24035.9843386712,"Plate1_50_202505_MSM_TR_C_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"41","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",21463.327946504,0,21463.327946504,"Plate1_50_202505_MSM_TR_C_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"42","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",52.9212380465275,0,52.9212380465275,"Plate1_8_202505_GWI_UP_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"43","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",43.7955171184576,0,43.7955171184576,"Plate1_8_202505_GWI_UP_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"44","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",37.7117031664109,0,37.7117031664109,"Plate1_8_202505_GWI_UP_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"45","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",3.57324777979263,0,3.57324777979263,"Plate1_1_202505_GCW_WC_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"46","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",2.8127710357868,0,2.8127710357868,"Plate1_1_202505_GCW_WC_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"47","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",3.57324777979263,0,3.57324777979263,"Plate1_1_202505_GCW_WC_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"48","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",23496.9515707885,0,23496.9515707885,"Plate1_50_202505_MSM_TR_C_45 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"49","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",21487.8294359532,0,21487.8294359532,"Plate1_50_202505_MSM_TR_C_45 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"50","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",20605.7758157816,177.127283260833,20782.9030990424,"Plate1_50_202505_MSM_TR_C_45 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"51","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",195.890865919623,0,195.890865919623,"Plate1_8_202505_GWI_UP_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"52","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",171.555610111437,0,171.555610111437,"Plate1_8_202505_GWI_UP_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"53","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",177.639424063483,0,177.639424063483,"Plate1_8_202505_GWI_UP_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"54","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",35.5132710280374,0,35.5132710280374,"Plate1_1_202505_GCW_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"55","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",34.3725559120287,0,34.3725559120287,"Plate1_1_202505_GCW_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"56","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",34.7527942840316,0,34.7527942840316,"Plate1_1_202505_GCW_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"57","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",184.251664437965,0,184.251664437965,"Plate1_1_202505_MSM_WC_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"58","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",191.112081483744,0,191.112081483744,"Plate1_1_202505_MSM_WC_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"59","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",172.490949502343,0,172.490949502343,"Plate1_1_202505_MSM_WC_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"60","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1524.97641355808,0,1524.97641355808,"Plate1_8_202505_GWI_TR_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"61","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1524.97641355808,0,1524.97641355808,"Plate1_8_202505_GWI_TR_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"62","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1293.68235315752,0,1293.68235315752,"Plate1_8_202505_GWI_TR_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"63","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",5.4744396398072,0,5.4744396398072,"Plate1_1_202505_GCW_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"64","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",5.09420126780428,0,5.09420126780428,"Plate1_1_202505_GCW_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"65","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",4.71396289580137,0,4.71396289580137,"Plate1_1_202505_GCW_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"66","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",160.730234566722,0,160.730234566722,"Plate1_1_2025050_MSM_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"67","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",181.311485704059,0,181.311485704059,"Plate1_1_2025050_MSM_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"68","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",179.351366548122,0,179.351366548122,"Plate1_1_2025050_MSM_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"69","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",214.142307775763,0,214.142307775763,"Plate1_8_202505_GWI_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"70","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",226.309935679856,0,226.309935679856,"Plate1_8_202505_GWI_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"71","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",183.72323801553,0,183.72323801553,"Plate1_8_202505_GWI_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"72","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",6331.18858391539,0,6331.18858391539,"Plate2_8_202505_GWI_TR_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"73","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",5296.2456695807,0,5296.2456695807,"Plate2_8_202505_GWI_TR_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"74","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",4480.83610071095,0,4480.83610071095,"Plate2_8_202505_GWI_TR_B_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"75","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",176.901217603201,0,176.901217603201,"Plate2_1_202505_SWH_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"76","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",187.681872960854,0,187.681872960854,"Plate2_1_202505_SWH_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"77","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",182.291545282028,0,182.291545282028,"Plate2_1_202505_SWH_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"78","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1764.11095058238,904.503323477082,2668.61427405946,"Plate2_8_202507_GCW_TR_A_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"79","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1787.63238045362,899.92690478132,2687.55928523494,"Plate2_8_202507_GCW_TR_A_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"80","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",2214.93835644787,0,2214.93835644787,"Plate2_8_202507_GCW_TR_A_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"81","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",748.769227807058,0,748.769227807058,"Plate2_8_202505_GWI_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"82","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",831.094232356409,0,831.094232356409,"Plate2_8_202505_GWI_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"83","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",729.168036247689,0,729.168036247689,"Plate2_8_202505_GWI_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"84","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",341.551226701902,0,341.551226701902,"Plate2_1_202505_SWH_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"85","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",307.249141473006,0,307.249141473006,"Plate2_1_202505_SWH_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"86","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",298.42860527129,0,298.42860527129,"Plate2_1_202505_SWH_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"87","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",92.4660287348306,0,92.4660287348306,"Plate2_8_202507_GCW_TR_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"88","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",83.3403078067606,0,83.3403078067606,"Plate2_8_202507_GCW_TR_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"89","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",77.256493854714,0,77.256493854714,"Plate2_8_202507_GCW_TR_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"90","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1607.30141810743,0,1607.30141810743,"Plate2_8_202505_GWI_WC_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"91","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1701.3871375924,0,1701.3871375924,"Plate2_8_202505_GWI_WC_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"92","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1528.89665186995,0,1528.89665186995,"Plate2_8_202505_GWI_WC_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"93","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",33.9923175400257,0,33.9923175400257,"Plate2_1_202505_SWH_WC_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"94","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",33.2318407960199,0,33.2318407960199,"Plate2_1_202505_SWH_WC_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"95","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",32.851602424017,0,32.851602424017,"Plate2_1_202505_SWH_WC_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"96","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1846.43595513173,192.950204892574,2039.38616002431,"Plate2_8_202507_GCW_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"97","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1752.35023564676,0,1752.35023564676,"Plate2_8_202507_GCW_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"98","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",1540.65736680557,45.798997364114,1586.45636416969,"Plate2_8_202507_GCW_TR_B_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"99","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",405.782447265232,0,405.782447265232,"Plate2_8_202505_GWI_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"100","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",329.734772864649,0,329.734772864649,"Plate2_8_202505_GWI_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"101","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",287.148075200323,0,287.148075200323,"Plate2_8_202505_GWI_WC_B_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"102","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",33.9923175400257,0,33.9923175400257,"Plate2_1_202505_SWH_WC_B_20 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"103","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",29.4294570759908,0,29.4294570759908,"Plate2_1_202505_SWH_WC_B_20 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"104","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",30.9504105640024,0,30.9504105640024,"Plate2_1_202505_SWH_WC_B_20 dup","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"105","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",28.585982238341,0,28.585982238341,"Plate2_8_202507_GCW_TR_C_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"106","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",25.5440752623177,0,25.5440752623177,"Plate2_8_202507_GCW_TR_C_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"107","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",22.5021682862944,0,22.5021682862944,"Plate2_8_202507_GCW_TR_C_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"108","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",2.43253266378389,0,2.43253266378389,"Plate2_1_202505_GWI_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"109","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",2.8127710357868,0,2.8127710357868,"Plate2_1_202505_GWI_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"110","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",2.8127710357868,0,2.8127710357868,"Plate2_1_202505_GWI_SW_A","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"111","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",14.2199221958742,6.92721641845217,21.1471386143264,"Plate2_1_202505_SWH_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"112","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",13.8396838238713,3.49367110998711,17.3333549338584,"Plate2_1_202505_SWH_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"113","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",13.0792070798655,4.30606679519491,17.3852738750604,"Plate2_1_202505_SWH_SW_C","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"114","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",850.695423915778,0,850.695423915778,"Plate2_8_202507_GCW_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"115","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",776.210895990175,0,776.210895990175,"Plate2_8_202507_GCW_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"116","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",721.327559623942,0,721.327559623942,"Plate2_8_202507_GCW_TR_C_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"117","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",159.387982207343,0,159.387982207343,"Plate2_8_202505_SWH_UP_C_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"118","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",141.136540351204,0,141.136540351204,"Plate2_8_202505_SWH_UP_C_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"119","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",128.96891244711,0,128.96891244711,"Plate2_8_202505_SWH_UP_C_45","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"120","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",23.3456431239442,35.0231570430842,58.3688001670284,"Plate2_1_202505_SWH_SW_C spk","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"121","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",36.6539861440461,8.42683730018327,45.0808234442294,"Plate2_1_202505_SWH_SW_C spk","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"122","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",32.4713640520141,11.5655631683116,44.0369272203257,"Plate2_1_202505_SWH_SW_C spk","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"123","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",3.95348615179554,0,3.95348615179554,"Plate2_1_202507_GCW_WC_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"124","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",3.57324777979263,0,3.57324777979263,"Plate2_1_202507_GCW_WC_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"125","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",3.19300940778971,0,3.19300940778971,"Plate2_1_202507_GCW_WC_A_10","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"126","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",184.251664437965,0,184.251664437965,"Plate2_1_202505_SWH_SWAMP_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"127","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",170.530830346406,0,170.530830346406,"Plate2_1_202505_SWH_SWAMP_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"128","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",163.670413300627,0,163.670413300627,"Plate2_1_202505_SWH_SWAMP_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"129","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",5.09420126780428,0,5.09420126780428,"Plate2_1_202507_GCW_UP_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"130","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",6.61515475581594,0,6.61515475581594,"Plate2_1_202507_GCW_UP_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"131","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",10.4175384758451,0,10.4175384758451,"Plate2_1_202507_GCW_UP_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"132","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",2.8127710357868,0,2.8127710357868,"Plate2_1_202507_GCW_WC_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"133","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range",2.8127710357868,0,2.8127710357868,"Plate2_1_202507_GCW_WC_A_20","The check stds for FE3 60 uM were all bad. Spikes were bad. "
