"DATAH","SECONDS","NANOSECONDS","NDX","DIAG","REMARK","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","TIMESTAMP","TZ","SN","MODEL"
"DATA",1759156208,647006988,18216,0,NA,24233.246,492.90869,2680.9524,40.3612,55.0003,27.4481,46.9324,0.00314253,12.1266,54.5005,-137,0.449442,15.4542,71,2025-09-29 10:30:08,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156209,647006988,18220,0,NA,24249.957,499.13229,2678.613,40.362,55.0003,27.4452,46.9324,0.00302751,12.1269,54.5005,-567.75,0.449442,15.4526,140,2025-09-29 10:30:09,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156210,646620988,18224,0,NA,24308.117,507.40924,2679.4949,40.362,55.0003,27.4452,46.9324,0.00298048,12.1254,54.5005,970.5,0.449442,15.4589,84,2025-09-29 10:30:10,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156211,646620988,18228,0,NA,24366.264,507.12344,2682.1729,40.3608,55.0003,27.4464,46.9324,0.00327112,12.126,54.5005,-831.25,0.449442,15.4754,155,2025-09-29 10:30:11,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156212,646620988,18232,0,NA,24388.236,504.39093,2682.8682,40.3645,55.0003,27.4407,46.9324,0.00289117,12.1256,54.5005,128,0.449442,15.502,230,2025-09-29 10:30:12,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156213,646620988,18236,0,NA,24400.453,497.18375,2682.6741,40.3612,55.0003,27.4423,46.9324,0.00292251,12.1267,54.5005,112,0.449442,15.5016,4,2025-09-29 10:30:13,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156214,646620988,18240,0,NA,24395.795,498.85056,2682.7527,40.3637,55.0003,27.4448,46.9324,0.00292281,12.1262,54.5005,644,0.449442,15.5013,46,2025-09-29 10:30:14,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156215,646620988,18244,0,NA,24374.219,526.41681,2685.7886,40.3624,55.0003,27.4493,46.9324,0.00285416,12.1259,54.5005,-106.25,0.449442,15.5013,230,2025-09-29 10:30:15,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156216,646620988,18248,0,NA,24353.365,532.76416,2687.0208,40.3624,55.0003,27.4513,46.9324,0.00293021,12.1259,54.5005,82.25,0.449442,15.5016,116,2025-09-29 10:30:16,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156217,646248102,18252,0,NA,24334.275,519.2984,2688.1677,40.3641,55.0003,27.4476,46.9324,0.00287614,12.1262,54.5005,-231.5,0.449442,15.5016,115,2025-09-29 10:30:17,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156218,646248102,18256,0,NA,24331.686,520.33551,2688.9089,40.3608,55.0003,27.4448,46.9324,0.0030848,12.1259,54.5005,-110.25,0.449442,15.5016,164,2025-09-29 10:30:18,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156219,646248102,18260,0,NA,24345.055,520.14807,2689.2532,40.3637,55.0003,27.4448,46.9324,0.00295387,12.1258,54.5005,-155,0.449442,15.5013,63,2025-09-29 10:30:19,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156220,646248102,18264,0,NA,24397.92,516.8493,2688.7444,40.362,55.0003,27.4411,46.9324,0.00324929,12.126,54.5005,179.5,0.449442,15.5013,168,2025-09-29 10:30:20,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156221,646248102,18268,0,NA,24465.135,504.9678,2684.7693,40.3608,55.0003,27.4411,46.9324,0.00307744,12.1258,54.5005,-787.75,0.449442,15.4973,189,2025-09-29 10:30:21,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156222,646248102,18272,0,NA,24498.084,501.45605,2682.947,40.3608,55.0003,27.4361,46.9324,0.00319197,12.1253,54.5005,538.5,0.449442,15.4922,67,2025-09-29 10:30:22,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156223,646248102,18276,0,NA,24518.564,503.80344,2682.8208,40.3624,55.0003,27.4378,46.9324,0.00303674,12.1256,54.5005,-298,0.449442,15.482,16,2025-09-29 10:30:23,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156224,646248102,18280,0,NA,24533.377,500.38174,2681.8157,40.3604,55.0003,27.4345,46.9324,0.00325576,12.1259,54.5005,-237.75,0.449442,15.4628,216,2025-09-29 10:30:24,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156225,645883083,18284,0,NA,24536.531,495.52032,2684.3572,40.3616,55.0003,27.4349,46.9324,0.00301562,12.1258,54.5005,-44.5,0.449442,15.4577,121,2025-09-29 10:30:25,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156226,645883083,18288,0,NA,24552.137,488.14041,2687.1262,40.3645,55.0003,27.4328,46.9324,0.00325951,12.1258,54.5005,17.75,0.449442,15.4565,138,2025-09-29 10:30:26,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156227,645883083,18292,0,NA,24559.547,488.36368,2689.2368,40.3608,55.0003,27.4345,46.9324,0.0029929,12.1258,54.5005,577.25,0.449442,15.4683,184,2025-09-29 10:30:27,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156228,645883083,18296,0,NA,24561.271,484.88174,2694.8545,40.362,55.0003,27.4394,46.9324,0.00327566,12.1253,54.5005,4,0.449442,15.4703,154,2025-09-29 10:30:28,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156229,645883083,18300,0,NA,24555.789,483.79599,2697.5928,40.362,55.0003,27.4398,46.9324,0.00313235,12.1251,54.5005,-203.5,0.449442,15.4714,151,2025-09-29 10:30:29,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156230,645883083,18304,0,NA,24549.152,483.85074,2699.7942,40.362,55.0003,27.4328,46.9324,0.00319763,12.1255,54.5005,86.75,0.449442,15.4679,101,2025-09-29 10:30:30,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156231,645883083,18308,0,NA,24551.488,484.28821,2704.939,40.3629,55.0003,27.4374,46.9324,0.00310658,12.1263,54.5005,271.5,0.449442,15.4679,88,2025-09-29 10:30:31,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156232,645504951,18312,0,NA,24557.646,485.52271,2712.1252,40.3641,55.0003,27.437,46.9324,0.00319623,12.1256,54.5005,-109.25,0.449442,15.4679,154,2025-09-29 10:30:32,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156233,645504951,18316,0,NA,24573.654,488.63,2722.144,40.3629,55.0003,27.4353,46.9324,0.0030946,12.1257,54.5005,-95.25,0.449442,15.4699,180,2025-09-29 10:30:33,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156234,645504951,18320,0,NA,24592.162,492.03961,2771.0454,40.3624,55.0003,27.4353,46.9324,0.00324628,12.1248,54.5005,672,0.449442,15.4593,15,2025-09-29 10:30:34,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156235,645504951,18324,0,NA,24652.771,488.07867,2830.8467,40.3629,55.0003,27.4411,46.9324,0.00315241,12.1255,54.5005,246,0.449442,15.4142,22,2025-09-29 10:30:35,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156236,645504951,18328,0,NA,24717.023,487.21579,2846.7222,40.3641,55.0003,27.4402,46.9324,0.00315024,12.1249,54.5005,-274.75,0.449442,15.4106,206,2025-09-29 10:30:36,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156237,645504951,18332,0,NA,24782.742,486.55743,2876.4895,40.3649,55.0003,27.4365,46.9324,0.00309755,12.1247,54.5005,-253,0.449442,15.4397,111,2025-09-29 10:30:37,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156238,645504951,18336,0,NA,24853.998,484.86591,2899.2805,40.3653,55.0003,27.4374,46.9324,0.00306777,12.1241,54.5007,393.25,0.449442,15.4565,224,2025-09-29 10:30:38,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156239,645504951,18340,0,NA,24900.865,481.62402,2882.23,40.3653,55.0003,27.4394,46.9324,0.0031916,12.124,54.5005,-34.75,0.449442,15.4353,213,2025-09-29 10:30:39,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156240,645138978,18344,0,NA,24911.863,479.65601,2862.554,40.3653,55.0003,27.439,46.9324,0.00317415,12.1237,54.5007,-61.25,0.449442,15.3989,85,2025-09-29 10:30:40,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156241,645138978,18348,0,NA,24894.873,477.69785,2838.2097,40.3661,55.0003,27.4398,46.9324,0.00316548,12.1241,54.5005,-23.25,0.449442,15.402,153,2025-09-29 10:30:41,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156242,645138978,18352,0,NA,24837.639,482.25494,2799.1555,40.367,55.0003,27.4386,46.9324,0.00303619,12.125,54.5011,-346.25,0.449442,15.4357,146,2025-09-29 10:30:42,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156243,645138978,18356,0,NA,24769.9,488.20663,2772.0955,40.3641,55.0003,27.4341,46.9324,0.00302969,12.1251,54.5013,265.75,0.449442,15.4518,98,2025-09-29 10:30:43,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156244,645138978,18360,0,NA,24696.115,483.57684,2754.7046,40.3641,55.0003,27.4398,46.9324,0.00317404,12.1247,54.5011,-199.5,0.449442,15.4295,197,2025-09-29 10:30:44,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156245,645138978,18364,0,NA,24618.021,478.21173,2730.8677,40.3633,55.0003,27.437,46.9324,0.00311992,12.1247,54.5011,256.75,0.449442,15.4299,143,2025-09-29 10:30:45,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156246,645138978,18368,0,NA,24524.281,475.50946,2708.6885,40.3661,55.0003,27.4415,46.9324,0.00295483,12.1258,54.5009,127.5,0.449442,15.4522,159,2025-09-29 10:30:46,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156247,644768953,18372,0,NA,24422.262,472.96262,2696.2334,40.3649,55.0003,27.4415,46.9324,0.00303306,12.1262,54.5011,87,0.449442,15.4561,237,2025-09-29 10:30:47,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156248,644768953,18376,0,NA,24318.199,469.39227,2690.6582,40.3645,55.0003,27.4444,46.9324,0.00295194,12.1265,54.5011,100.25,0.449442,15.464,156,2025-09-29 10:30:48,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156249,644768953,18380,0,NA,24215.84,467.28238,2696.2026,40.367,55.0003,27.4472,46.9324,0.00283472,12.1275,54.5013,161.5,0.449442,15.4722,43,2025-09-29 10:30:49,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156250,644768953,18384,0,NA,24139.75,467.06903,2707.8755,40.3661,55.0003,27.4456,46.9324,0.0028604,12.1274,54.5007,-42.75,0.449442,15.4742,89,2025-09-29 10:30:50,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156251,644768953,18388,0,NA,24106.734,465.42398,2715.5205,40.3645,55.0003,27.4452,46.9324,0.00305611,12.1273,54.5007,-163,0.449442,15.4777,78,2025-09-29 10:30:51,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156252,644768953,18392,0,NA,24098.555,466.56949,2717.9148,40.3645,55.0003,27.4448,46.9324,0.00297671,12.1273,54.5005,353,0.449442,15.482,22,2025-09-29 10:30:52,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156253,644768953,18396,0,NA,24102.49,464.79117,2717.0537,40.3616,55.0003,27.4493,46.9324,0.00297216,12.1276,54.5005,-218,0.449442,15.482,244,2025-09-29 10:30:53,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156254,644768953,18400,0,NA,24104.928,467.18875,2714.7102,40.3641,55.0003,27.4493,46.9324,0.00293625,12.1275,54.5005,327.25,0.449442,15.4812,182,2025-09-29 10:30:54,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156255,644390106,18404,0,NA,24119.32,468.0578,2711.1243,40.3649,55.0003,27.4509,46.9324,0.00286595,12.1272,54.5005,-76.25,0.449442,15.4824,66,2025-09-29 10:30:55,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156256,644390106,18408,0,NA,24130.666,465.8848,2703.9612,40.3645,55.0003,27.4509,46.9324,0.00303545,12.1267,54.5005,215.5,0.449442,15.4856,78,2025-09-29 10:30:56,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156257,644390106,18412,0,NA,24115.51,464.71744,2699.7986,40.3612,55.0003,27.4497,46.9324,0.00320028,12.1273,54.5005,-482.25,0.449442,15.4899,186,2025-09-29 10:30:57,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156258,644390106,18416,0,NA,24078.957,465.80231,2687.6492,40.3661,55.0003,27.4493,46.9324,0.00290913,12.1277,54.5005,31.25,0.449442,15.4911,138,2025-09-29 10:30:58,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156259,644390106,18420,0,NA,24032.889,482.07483,2677.5171,40.3616,55.0003,27.4505,46.9324,0.00305137,12.1283,54.5005,-18.75,0.449442,15.493,122,2025-09-29 10:30:59,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156260,644390106,18424,0,NA,23978.771,518.70013,2672.4807,40.3645,55.0003,27.4505,46.9324,0.00285402,12.128,54.5005,-117.75,0.449442,15.4907,155,2025-09-29 10:31:00,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156261,644390106,18428,0,NA,23949.439,492.5235,2675.5105,40.3649,55.0003,27.4481,46.9324,0.00291398,12.1281,54.5005,155,0.449442,15.4938,242,2025-09-29 10:31:01,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156262,644018888,18432,0,NA,23940.293,477.98285,2679.3469,40.3629,55.0003,27.446,46.9324,0.00309544,12.1279,54.5005,-512,0.449442,15.4942,53,2025-09-29 10:31:02,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156263,644018888,18436,0,NA,23921.482,473.13116,2681.2937,40.3624,55.0003,27.4456,46.9324,0.00289306,12.1278,54.5005,-168.25,0.449442,15.4914,231,2025-09-29 10:31:03,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156264,644018888,18440,0,NA,23915.506,471.97293,2682.6118,40.3612,55.0003,27.4407,46.9324,0.00307881,12.1282,54.5005,-70.5,0.449442,15.493,71,2025-09-29 10:31:04,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156265,644018888,18444,0,NA,23917.686,474.45831,2688.9329,40.3633,55.0003,27.4439,46.9324,0.00285803,12.1285,54.5005,510.75,0.449442,15.4926,215,2025-09-29 10:31:05,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156266,644018888,18448,0,NA,23935.492,471.31192,2700.3606,40.36,55.0003,27.4476,46.9324,0.00293404,12.1287,54.5005,73.25,0.449442,15.4922,29,2025-09-29 10:31:06,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156267,644018888,18452,0,NA,23964.422,467.31723,2708.7686,40.3612,55.0003,27.4476,46.9324,0.0030628,12.1284,54.5005,-152.25,0.449442,15.4922,182,2025-09-29 10:31:07,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156268,644018888,18456,0,NA,24001.145,468.63004,2717.6792,40.3624,55.0003,27.4476,46.9324,0.00294657,12.1278,54.5005,-98.75,0.449442,15.493,153,2025-09-29 10:31:08,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156269,644018888,18460,0,NA,24037.199,469.21332,2728.2791,40.362,55.0003,27.446,46.9324,0.00301828,12.1274,54.5005,68.75,0.449442,15.4946,49,2025-09-29 10:31:09,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156270,643646001,18464,0,NA,24081.225,467.37048,2742.8091,40.362,55.0003,27.4427,46.9324,0.00308198,12.1279,54.5005,-442.5,0.449442,15.4934,107,2025-09-29 10:31:10,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156271,643646001,18468,0,NA,24121.596,466.76276,2749.0669,40.3616,55.0003,27.4435,46.9324,0.00305351,12.1277,54.5005,8.75,0.449442,15.4973,87,2025-09-29 10:31:11,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156272,643646001,18472,0,NA,24155.309,466.10651,2741.2512,40.3608,55.0003,27.4398,46.9324,0.00294805,12.1267,54.5005,-223.75,0.449442,15.4993,210,2025-09-29 10:31:12,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156273,643646001,18476,0,NA,24175.857,466.31851,2733.0012,40.3612,55.0003,27.4353,46.9324,0.00311826,12.1275,54.5005,-204.5,0.449442,15.4981,144,2025-09-29 10:31:13,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156274,643646001,18480,0,NA,24183.096,467.22754,2714.8445,40.3587,55.0001,27.4328,46.9324,0.00312462,12.1279,54.5005,-39,0.449442,15.4938,28,2025-09-29 10:31:14,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156275,643646001,18484,0,NA,24168.289,466.40015,2704.8674,40.3629,55.0003,27.4308,46.9324,0.00306269,12.1269,54.5005,291.25,0.449442,15.4926,186,2025-09-29 10:31:15,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156276,643646001,18488,0,NA,24142.395,466.90292,2699.3501,40.3641,54.9999,27.4353,46.9324,0.00288351,12.1273,54.5005,-66,0.449442,15.4903,56,2025-09-29 10:31:16,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156277,643274068,18492,0,NA,24136.355,476.31003,2695.2849,40.3633,55.0003,27.437,46.9324,0.0029233,12.1272,54.5005,443.25,0.449442,15.4871,76,2025-09-29 10:31:17,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156278,643274068,18496,0,NA,24128.152,475.43536,2689.8994,40.3604,55.0003,27.4374,46.9324,0.00312402,12.1276,54.5005,-116.25,0.449442,15.4899,248,2025-09-29 10:31:18,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156279,643274068,18500,0,NA,24117.217,475.22382,2683.7878,40.3624,55.0003,27.4378,46.9324,0.00297603,12.1273,54.5005,-273,0.449442,15.4922,86,2025-09-29 10:31:19,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156280,643274068,18504,0,NA,24122.703,480.32538,2679.9675,40.3612,54.9999,27.4349,46.9324,0.00312189,12.1272,54.5005,-135.25,0.449442,15.4942,243,2025-09-29 10:31:20,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156281,643274068,18508,0,NA,24111.289,470.79343,2677.7283,40.3624,54.9999,27.4312,46.9324,0.00309937,12.1276,54.5007,138,0.449442,15.5009,61,2025-09-29 10:31:21,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156282,643274068,18512,0,NA,24095.471,468.42874,2677.3813,40.3629,55.0003,27.4328,46.9324,0.00300367,12.1273,54.5009,32.75,0.449442,15.5005,125,2025-09-29 10:31:22,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156283,643274068,18516,0,NA,24087.432,469.80737,2677.3821,40.362,55.0001,27.4324,46.9324,0.00295837,12.1283,54.5013,206.25,0.449442,15.4977,140,2025-09-29 10:31:23,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156284,643274068,18520,0,NA,24093.65,468.08002,2679.5515,40.3624,55.0001,27.4353,46.9324,0.00298749,12.1281,54.5013,-237.5,0.449442,15.5009,119,2025-09-29 10:31:24,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156285,642908096,18524,0,NA,24115.686,464.91739,2685.9558,40.3633,55.0001,27.4316,46.9324,0.00304341,12.1271,54.5013,27.25,0.449442,15.5028,133,2025-09-29 10:31:25,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156286,642908096,18528,0,NA,24162.086,464.95935,2688.2915,40.3616,55.0003,27.432,46.9324,0.00299363,12.1279,54.5013,319.25,0.449442,15.502,101,2025-09-29 10:31:26,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156287,642908096,18532,0,NA,24205.648,463.84845,2701.9729,40.3629,55.0003,27.4349,46.9324,0.00317259,12.127,54.5013,-184.75,0.449442,15.5056,201,2025-09-29 10:31:27,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156288,642908096,18536,0,NA,24257.229,464.06213,2731.2578,40.3637,55.0003,27.4328,46.9324,0.00300807,12.1266,54.5009,265.75,0.449442,15.5087,195,2025-09-29 10:31:28,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156289,642908096,18540,0,NA,24337.617,464.78311,2739.2666,40.3624,55.0003,27.4328,46.9324,0.00318864,12.1261,54.5005,-250.25,0.449442,15.5071,232,2025-09-29 10:31:29,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156290,642908096,18544,0,NA,24404.525,466.84494,2755.1309,40.3637,55.0003,27.432,46.9324,0.00287392,12.1266,54.5005,551.75,0.449442,15.5036,134,2025-09-29 10:31:30,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156291,642908096,18548,0,NA,24489.803,467.84265,2772.8347,40.362,55.0003,27.4415,46.9324,0.00307058,12.1267,54.5005,363.75,0.449442,15.5028,149,2025-09-29 10:31:31,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156292,642544984,18552,0,NA,24551.465,479.40756,2760.8015,40.3666,55.0003,27.4439,46.9324,0.00304082,12.1259,54.5005,248,0.449442,15.5009,37,2025-09-29 10:31:32,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156293,642544984,18556,0,NA,24553.732,497.35416,2731.7227,40.3629,55.0003,27.4427,46.9324,0.00309707,12.1256,54.5005,-584.75,0.449442,15.4989,5,2025-09-29 10:31:33,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156294,642544984,18560,0,NA,24502.852,486.71155,2711.1438,40.3633,55.0003,27.4402,46.9324,0.00306942,12.1254,54.5005,271.25,0.449442,15.4981,168,2025-09-29 10:31:34,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156295,642544984,18564,0,NA,24415.076,474.9563,2690.1609,40.3629,55.0003,27.4435,46.9324,0.0030655,12.1264,54.5005,184.25,0.449442,15.4981,96,2025-09-29 10:31:35,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156296,642544984,18568,0,NA,24294.129,468.70081,2677.084,40.3641,55.0003,27.4435,46.9324,0.00289116,12.1268,54.5005,97.25,0.449442,15.4926,111,2025-09-29 10:31:36,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156297,642544984,18572,0,NA,24151.332,464.54385,2672.6399,40.3641,55.0003,27.439,46.9324,0.00295716,12.1274,54.5005,-22,0.449442,15.495,200,2025-09-29 10:31:37,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156298,642544984,18576,0,NA,24049.412,464.5,2672.6909,40.3645,55.0003,27.439,46.9324,0.00283594,12.1279,54.5005,44.75,0.449442,15.4977,176,2025-09-29 10:31:38,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156299,642544984,18580,0,NA,24032.42,463.31796,2673.4148,40.3649,55.0003,27.4411,46.9324,0.00300153,12.1278,54.5005,-237,0.449442,15.4989,38,2025-09-29 10:31:39,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156300,642164945,18584,0,NA,24009.012,463.2645,2672.3052,40.3637,55.0003,27.4394,46.9324,0.00291891,12.128,54.5005,46.5,0.449442,15.4977,223,2025-09-29 10:31:40,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156301,642164945,18588,0,NA,23975.574,463.31241,2673.7861,40.3624,55.0003,27.4365,46.9324,0.00288352,12.1283,54.5005,-196.25,0.449442,15.4977,244,2025-09-29 10:31:41,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156302,642164945,18592,0,NA,24006.996,463.64594,2675.1885,40.3645,55.0003,27.4341,46.9324,0.00294905,12.1285,54.5005,-145,0.449442,15.4969,100,2025-09-29 10:31:42,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156303,642164945,18596,0,NA,24029.742,463.56473,2671.9019,40.362,55.0003,27.4304,46.9324,0.00303431,12.1278,54.5005,132,0.449442,15.4938,224,2025-09-29 10:31:43,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156304,642164945,18600,0,NA,24043.018,463.89532,2673.7246,40.362,55.0003,27.43,46.9324,0.00296904,12.1275,54.5005,-40.25,0.449442,15.4918,7,2025-09-29 10:31:44,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156305,642164945,18604,0,NA,24116.857,465.19388,2672.2065,40.362,55.0003,27.4304,46.9324,0.00310315,12.1275,54.5005,-172.5,0.449442,15.4965,111,2025-09-29 10:31:45,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156306,642164945,18608,0,NA,24168.871,464.44913,2670.4912,40.3608,55.0003,27.4275,46.9324,0.00320426,12.1279,54.5005,140.25,0.449442,15.4969,185,2025-09-29 10:31:46,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156307,641791105,18612,0,NA,24184.775,464.7655,2670.1743,40.362,55.0003,27.4296,46.9324,0.00303832,12.1272,54.5005,453.25,0.449442,15.4985,78,2025-09-29 10:31:47,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156308,641791105,18616,0,NA,24218.965,464.27475,2667.9495,40.3612,55.0003,27.4324,46.9324,0.00319348,12.1278,54.5005,-460,0.449442,15.4965,99,2025-09-29 10:31:48,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156309,641791105,18620,0,NA,24222.545,463.55527,2668.8442,40.3616,55.0003,27.4296,46.9324,0.00306536,12.1271,54.5005,180.5,0.449442,15.4993,129,2025-09-29 10:31:49,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156310,641791105,18624,0,NA,24234.146,463.77029,2670.1631,40.3624,55.0003,27.4308,46.9324,0.00316043,12.1278,54.5005,-162.25,0.449442,15.4954,190,2025-09-29 10:31:50,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156311,641791105,18628,0,NA,24231.121,466.18903,2674.2146,40.3633,55.0003,27.4287,46.9324,0.00304612,12.1267,54.5005,-239.75,0.449442,15.4946,205,2025-09-29 10:31:51,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156312,641791105,18632,0,NA,24228.961,468.19394,2675.5935,40.3612,55.0003,27.4267,46.9324,0.0031913,12.1274,54.5005,81.25,0.449442,15.4875,81,2025-09-29 10:31:52,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156313,641791105,18636,0,NA,24220.121,477.95044,2677.0452,40.362,55.0003,27.4283,46.9324,0.00319251,12.1264,54.5005,-134.25,0.449442,15.4903,138,2025-09-29 10:31:53,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156314,641791105,18640,0,NA,24214.008,486.40927,2674.9634,40.362,55.0003,27.4279,46.9324,0.00298471,12.1267,54.5005,748.25,0.449442,15.4816,137,2025-09-29 10:31:54,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156315,641422033,18644,0,NA,24184.404,502.03497,2677.1077,40.3592,55.0003,27.4324,46.9324,0.00317438,12.1267,54.5005,-189,0.449442,15.4424,58,2025-09-29 10:31:55,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156316,641422033,18648,0,NA,24172.686,512.22211,2680.1074,40.3633,55.0003,27.4324,46.9324,0.00306433,12.1267,54.5005,581,0.449442,15.4326,247,2025-09-29 10:31:56,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156317,641422033,18652,0,NA,24168.266,510.06552,2688.488,40.3637,55.0003,27.4353,46.9324,0.00302708,12.1275,54.5005,117.5,0.449442,15.4334,62,2025-09-29 10:31:57,"US/Eastern","TG10-01286","LI-7810"
"DATA",1759156318,641422033,18656,0,NA,24196.045,492.25888,2699.9062,40.3629,55.0001,27.4415,46.9324,0.00300237,12.1272,54.5005,315.25,0.449442,15.464,125,2025-09-29 10:31:58,"US/Eastern","TG10-01286","LI-7810"
