"Project","Region","Year","Month","Day","Site","Plot","Sample_ID","Sampler_Type","Replicate","SO4_ppm","SO4_mM","SO4_conc_flag","Cl_ppm","Cl_mM","Cl_conc_flag","salinity","H2S_mean_uM","H2S_sd_uM","H2S_conc_flag","NH3_mgL","NH3_uM","NH3_conc_flag","PO4_mgL","PO4_uM","PO4_conc_flag","NOx_mgL","NOx_uM","NOx_conc_flag","FE_2_mean_uM","FE_2_sd_uM","FE_2_conc_flag","FE_3_mean_uM","FE_3_sd_uM","FE_3_conc_flag","ic_mgL","ic_uM","ic_conc_flag"
"COMPASS: Synoptic","CB",2022,8,31,"MSM","WC","MSM_202208_WC_SIPB_20CM","SIP","B","821.3436","25.6189519650655",NA,"7253.7586","204.619424541608",NA,"13.1075677902",NA,NA,NA,"0.642327","45.858553406584",NA,"0.090251","6.44341636502531",NA,"0.004917","0.351046284992182","bdl","9.51201872628947","0.390099392070341",NA,"0","0","bdl","105.3","8766.96361668471",""
"COMPASS: Synoptic","CB",2022,8,31,"MSM","WC","MSM_202208_WC_SIPC_10CM","SIP","C","697.8872","21.7681597005614",NA,"6554.2609","184.887472496474",NA,"11.8435754463",NA,NA,NA,"0.960027","68.5405555912528",NA,"0.124046","8.85619025180806",NA,"0.004218","0.301141596521665","bdl","15.81829041892","0.85020191398563",NA,"0","0","bdl","91.15","7588.8768628757",""
"COMPASS: Synoptic","CB",2022,8,31,"MSM","WC","MSM_202208_WC_SIPC_20CM","SIP","C","508.4243","15.8585246412976",NA,"6165.8604","173.931181946403",NA,"11.1417357428",NA,NA,NA,"0.94649","67.5740895428616",NA,"0.079586","5.68199504522836",NA,"0.003968","0.283292995495013","bdl","5.45798692388411","0.390099392070341",NA,"0","0","bdl","130.6","10873.3660810923",""
"COMPASS: Synoptic","CB",2022,8,31,"MSM","WC","MSM_202208_WC_SIPC_45CM","SIP","C","52.4325","1.63544915782907",NA,"6240.8845","176.047517630465",NA,"11.2773042915",NA,NA,NA,"1.011305","72.2015178450313",NA,"0.022381","1.59787815830995",NA,"0.00746","0.532602254635282","bdl","448.670671347231","152.336868984374",NA,"22.4976700707767","19.4966939468486",NA,"123.8","10307.2183831488",""
"COMPASS: Synoptic","CB",2022,9,18,"MSM","WC","MSM_202209_WC_SIPA_10CM","SIP","A","903.4437","28.1797785402371",NA,"8155.9469","230.069023977433",NA,"14.7378220483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.894172328312","0.519215551154629",NA,"37.92","3157.10598617934",""
"COMPASS: Synoptic","CB",2022,9,18,"MSM","WC","MSM_202209_WC_SIPA_20CM","SIP","A","868.1506","27.078933250156",NA,"8225.3989","232.028177715092",NA,"14.8633218123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","12.0001368400389","0.143154359313914",NA,"56.8","4728.99841811673",""
"COMPASS: Synoptic","CB",2022,9,18,"MSM","WC","MSM_202209_WC_SIPA_45CM","SIP","A","52.8767","1.64930442919526",NA,"8548.8314","241.151802538787",NA,"15.4477643398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"202.523540030317","13.2904759103975",NA,"135.468947993461","3.7722549838689",NA,"140.6","11705.936225127",""
"COMPASS: Synoptic","CB",2022,9,18,"MSM","WC","MSM_202209_WC_SIPB_10CM","SIP","B","860.1581","26.8296350592639",NA,"9655.1847","272.360640338505",NA,"17.4469447529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.7246185532422","0.952390755060108",NA,"82.91","6902.83906419116",""
"COMPASS: Synoptic","CB",2022,9,18,"MSM","WC","MSM_202209_WC_SIPB_20CM","SIP","B","850.1219","26.5165907673113",NA,"9355.854","263.916897038082",NA,"16.906054178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.4123961637933","0.194512922423337",NA,"113.1","9416.36832903172",""
"COMPASS: Synoptic","CB",2022,9,18,"MSM","WC","MSM_202209_WC_SIPC_10CM","SIP","C","809.9642","25.2640112289457",NA,"8554.1584","241.302070521862",NA,"15.4573902288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.3064316520665","0.706800063032272",NA,"101.4","8442.2612605112",""
"COMPASS: Synoptic","CB",2022,9,18,"MSM","WC","MSM_202209_WC_SIPC_20CM","SIP","C","540.403","16.8559887710543",NA,"7859.0282","221.693320169252",NA,"14.2012899574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.3297459559077","0.318185041792647",NA,"136.9","11397.8852718342",""
"COMPASS: Synoptic","CB",2022,9,18,"MSM","WC","MSM_202209_WC_SIPC_45CM","SIP","C",NA,NA,NA,"7741.0746","218.365997179126",NA,"13.9881478022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"456.839126980265","5.69591824731318",NA,"160.792928784302","23.0338544785839",NA,"102.1","8500.54117059362",""
"COMPASS: Synoptic","CB",2022,9,19,"GCW","WC","GCW_202209_WC_SIPA_10CM","SIP","A","859.1732","26.7989145352464",NA,"7084.9499","199.857543018336",NA,"12.8025304693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.8645043762899","0.37807667768289",NA,"91.99","7658.81275497461",""
"COMPASS: Synoptic","CB",2022,9,19,"GCW","WC","GCW_202209_WC_SIPA_20CM","SIP","A","725.596","22.632439176544",NA,"6904.6111","194.770411847673",NA,"12.4766582577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.4434819022484","0.260022242983054",NA,"130.8","10890.017483973",""
"COMPASS: Synoptic","CB",2022,9,19,"GCW","WC","GCW_202209_WC_SIPA_45CM","SIP","A","50.8383","1.58572364316906",NA,"5615.6024","158.409094499295",NA,"10.1474195368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.1114632842732","0.22146179877024",NA,"196.4","16351.6776288402",""
"COMPASS: Synoptic","CB",2022,9,19,"GCW","WC","GCW_202209_WC_SIPB_10CM","SIP","B","513.2206","16.0081285090455",NA,"5952.1023","167.901334273625",NA,"10.7554748561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","12.534895260421","0.299769238226566",NA,"112","9324.78561318791",""
"COMPASS: Synoptic","CB",2022,9,19,"GCW","WC","GCW_202209_WC_SIPB_20CM","SIP","B","308.5498","9.62413599500936",NA,"4867.2377","137.298665726375",NA,"8.7951245239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.8878186801312","0.143154359313915",NA,"122.1","10165.6814586629",""
"COMPASS: Synoptic","CB",2022,9,19,"GCW","WC","GCW_202209_WC_SIPB_45CM","SIP","B","56.1617","1.75176855895197",NA,"5155.6866","145.435447108604",NA,"9.3163516862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","11.8567329416761","0.194512922423337",NA,"174.8","14553.3261177254",""
"COMPASS: Synoptic","CB",2022,9,19,"GCW","WC","GCW_202209_WC_SIPC_10CM","SIP","C","669.4286","20.8804928259513",NA,"7459.0636","210.410820874471",NA,"13.4785539252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","10.4848654349588","1.06271679012446",NA,"83.4","6943.63500124886",""
"COMPASS: Synoptic","CB",2022,9,19,"GCW","WC","GCW_202209_WC_SIPC_45CM","SIP","C","305.7805","9.53775733000624",NA,"4841.9483","136.585283497884",NA,"8.7494265781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","bdl","12.0905584825382","0.760279747174616",NA,"125.6","10457.081009075",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPA_10CM","SIP","A","2289.9622","71.4273923892701",NA,"13888.7228","391.783435825106",NA,"25.0969480996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625.75860512978","94.9319707885534",NA,"402.363974851541","187.400964021997",NA,"40.09","3337.77370743485",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPA_20CM","SIP","A","1383.3947","43.1501777916407",NA,"11336.2408","319.781122708039",NA,"20.4846131256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"680.609877762252","30.3782306523371",NA,"528.832353238207","37.0470769137158",NA,"54.89","4569.97752060611",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPA_45CM","SIP","A","1279.8917","39.9217623206488",NA,"11293.4365","318.573667136812",NA,"20.4072657555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2619.23880151043","68.3510189677585",NA,"264.343444294497","91.4682672761194",NA,"48.37","4027.14178669553",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPB_10CM","SIP","B","1925.9192","60.0723393636931",NA,"13905.9219","392.268600846262",NA,"25.1280268733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720.886101939846","15.1891153261686",NA,"410.91090461484","96.099484405432",NA,"39.08","3253.68412288735",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPB_20CM","SIP","B","1676.8623","52.3038771054273",NA,"12437.6802","350.851345557123",NA,"22.4749141214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"596.477320591279","45.4353047099694",NA,"538.952211083678","144.690460473053",NA,"47.55","3958.87103488469",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPB_45CM","SIP","B","1504.4631","46.9264847161572",NA,"12051.0293","339.944409026798",NA,"21.7762359451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2064.76944866555","36.0741488996504",NA,"619.932046804584","40.9833454615532",NA,"52.24","4349.34643243693",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPC_10CM","SIP","C","2268.2926","70.7514847161572",NA,"13645.0836","384.910679830747",NA,"24.6566920652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1080.68703792635","28.0330750290447",NA,"427.076318576289","90.1071550952719",NA,"35.53","2958.12172175506",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPC_20CM","SIP","C","1193.2157","37.2182064878353",NA,"9896.915","279.179548660085",NA,"17.883751405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2497.06758817173","271.505436455263",NA,"412.396399115122","173.257131144729",NA,"87.8","7309.9658646241",""
"COMPASS: Synoptic","CB",2022,9,22,"GWI","WC","GWI_202209_WC_SIPC_45CM","SIP","C","2171.5972","67.7354086088584",NA,"13402.5391","378.068803949224",NA,"24.2184141537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1047.57103138033","33.9992550366276",NA,"495.609445044943","28.6581657503677",NA,"51.05","4250.27058529681",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPA_10CM","SIP","A","708.4208","22.0967186525265",NA,"6698.7292","188.962741889986",NA,"12.1046296644","954.064720168822","47.8651151120223",NA,"0.271291","19.3686592844853",NA,"0.109196","7.79598335082496",NA,"0.008291","0.591931004447871","bdl","12.0241061744532","1.27969952495096",NA,"0.214221909304348","0.371043231009542","bdl","74.97","6241.77836982766",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPA_20CM","SIP","A","717.9932","22.3952963194011",NA,"7170.1196","202.260073342736",NA,"12.9564321172","1081.03048828177","45.2780448418069",NA,"0.542478","38.7298935509435",NA,"0.093441","6.67116451412538",NA,"0.01507","1.07591366988655","bdl","2.66765999448053","0.182814217850139",NA,"0","0","bdl","94.14","7837.81533594205",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPA_45CM","SIP","A","127.003","3.96141609482221",NA,"5282.1364","149.002437235543",NA,"9.5448464748","1686.28377345078","38.9868178326681","adl","2.570916","183.549015828139",NA,"0.459142","32.7801694903153",NA,"0.023485","1.67669758044364","bdl","2.773207832368","0.182814217850139",NA,"0","0","bdl","179.2","14919.6569811007",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPB_10CM","SIP","B","675.9449","21.0837461010605",NA,"6863.6896","193.616067700987",NA,"12.4027131072","964.520724601653","84.1326226333427",NA,"0.514324","36.7198554977261",NA,"0.159101","11.3589210877651",NA,"0.009754","0.696381017655836","bdl","1.61218161560585","0.316643513662404",NA,"0","0","bdl","80.46","6698.85937890267",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPB_20CM","SIP","B","441.4171","13.7684684965689",NA,"5832.4646","164.52650493653",NA,"10.5392895322","1220.84220469791","36.7380998699949",NA,"1.130095","80.682459108855",NA,"0.192109","13.715507578516",NA,"0.008043","0.574225192229433","bdl","4.03978188701762","0.182814217850138",NA,"0","0","bdl","101.8","8475.56406627258",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPB_45CM","SIP","B","421.842","13.1578914535246",NA,"5626.6706","158.721314527504",NA,"10.1674197742","1426.37737754898","98.7696894804197","adl","2.051002","146.430065611457",NA,"0.350151","24.9988219923322",NA,"0.009449","0.674605724403321","bdl","7.62840837519154","1.14167442455288",NA,"0","0","bdl","119.8","9974.19032553493",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPC_10CM","SIP","C","444.8095","13.8742825951341",NA,"4141.1329","116.816160789845",NA,"7.4830531503","265.760885504755","22.4116978478779",NA,"0.076251","5.44389470753282",NA,"0.003031","0.216396438847123","bdl","0.009659","0.689598549265709","bdl","4.25087756279255","0.182814217850137",NA,"0","0","bdl","42.04","3500.12488552161",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPC_20CM","SIP","C","815.2247","25.428094198378",NA,"6978.3961","196.851794076164",NA,"12.6099877527","540.305687612514","15.3147670345996",NA,"0.229954","16.4174288019305",NA,"0.123332","8.80521464727595",NA,"0.007335","0.523677954121956","bdl","3.93423404913015","0.365628435700277",NA,"0","0","bdl","48.56","4042.96061943219",""
"COMPASS: Synoptic","CB",2022,10,11,"GCW","WC","GCW_202210_WC_SIPC_45CM","SIP","C","381.4934","11.8993574547723",NA,"5105.5722","144.021782792666",NA,"9.2257949654","1337.65071136182","59.2890055291767","adl","1.29653","92.564986756338",NA,"0.291262","20.7944769288983",NA,"0.026187","1.86960526033969",NA,"1.61218161560585","0",NA,"0","0","bdl","100.9","8400.63275330947",""
"COMPASS: Synoptic","CB",2022,10,14,"GWI","WC","GWI_202210_WC_SIPA_10CM","SIP","A","2418.1928","75.4270991890206",NA,"15120.9494","426.543001410437",NA,"27.3235815658","0.922448503605356","0.0716983161108404",NA,"0.710875","50.7524970192836",NA,"0.012304","0.878436748127682",NA,"0.002911","0.20782911035433","bdl","137.753878620178","2.57266401788555",NA,"40.9550793569982","1.61862017165095",NA,"35.98","2995.58737823662",""
"COMPASS: Synoptic","CB",2022,10,14,"GWI","WC","GWI_202210_WC_SIPA_20CM","SIP","A","1596.975","49.8120711166563",NA,"12097.2737","341.248905500705",NA,"21.8597995759","0.492258606940315","0.101396731043264",NA,"0.530832","37.8984343207179",NA,"0.018152","1.29595122334311",NA,"0.002369","0.16913334332855","bdl","113.741122739727","2.05813121430844",NA,"32.5319442350421","5.16019155655999",NA,"43.15","3592.54017150945",""
"COMPASS: Synoptic","CB",2022,10,14,"GWI","WC","GWI_202210_WC_SIPA_45CM","SIP","A","1292.2328","40.306699937617",NA,"11103.8554","313.225822284908",NA,"20.0646927078","0","0","bdl","0.760599","54.3025123690805",NA,"0.019012","1.3573504108748",NA,"0.002201","0.15713908343864","bdl","300.021895630504","8.74705766081085",NA,"60.1304729286696","13.6064580167171",NA,"49.54","4124.55249354758",""
"COMPASS: Synoptic","CB",2022,10,14,"GWI","WC","GWI_202210_WC_SIPB_10CM","SIP","B","2051.3371","63.98431378665",NA,"14480.0854","408.465032440056",NA,"26.1655403178","13.2784583133735","1.1434326726686",NA,"0.434533","31.0232245996559",NA,"0.007742","0.552735476593345",NA,"-0.000671","0","bdl","122.109204334429","2.57266401788555",NA,"28.9386892346023","2.57266401788555",NA,"44.01","3664.14120389643",""
"COMPASS: Synoptic","CB",2022,10,14,"GWI","WC","GWI_202210_WC_SIPB_20CM","SIP","B","1886.7897","58.8518309419838",NA,"13502.0255","380.875190409027",NA,"24.3981860785","0.0620687102752729","0",NA,"0.958958","68.4642349732628",NA,"0.023421","1.67212833858082",NA,"0.002592","0.185054295444323","bdl","380.428244866562","19.8312183400063",NA,"13.8613896883773","14.056564052053",NA,"34.12","2840.72933144617",""
"COMPASS: Synoptic","CB",2022,10,14,"GWI","WC","GWI_202210_WC_SIPB_45CM","SIP","B","1559.8676","48.6546350592639",NA,"12259.534","345.826064880113",NA,"22.153003938","0.456409448884895","0.0506983655216319",NA,"0.756064","53.978738746457",NA,"-0.000265","-0.0189195170882506","bdl","0.002978","0.212612535429473","bdl","360.599529783462","29.5856362056838",NA,"17.4996008024247","11.6562538393332",NA,"51.9","4321.03904753976",""
"COMPASS: Synoptic","CB",2022,10,14,"GWI","WC","GWI_202210_WC_SIPC_10CM","SIP","C","2399.7673","74.8523799126637",NA,"14800.5109","417.503833568406",NA,"26.7445491963","0.826850748790903","0.041395042107036",NA,"1.10746","79.066446771902",NA,"0.054843","3.9154833044186",NA,"0.001007","0.0718941649353524","bdl","89.3645372247225","5.65986083934819",NA,"34.0222919361645","4.11980226957031",NA,"42.51","3539.25568229123",""
"COMPASS: Synoptic","CB",2022,10,14,"GWI","WC","GWI_202210_WC_SIPC_20CM","SIP","C","1221.3311","38.0951684341859",NA,"9168.6201","258.635263751763",NA,"16.5677225207","0","0","bdl","0.488766","34.8951573175694",NA,"0.010122","0.722654158367067",NA,"0.011912","0.850450141717892","bdl","304.93359569696","7.46072565186811",NA,"28.2713609667435","39.981742105914","bdl","76.85","6398.30155690617",""
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC","MSM_202210_WC_SIPA_10CM","SIP","A","1219.3395","38.0330474111042",NA,"9158.0059","258.335850493653",NA,"16.5485426613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.40649485969281","0.914071089250692",NA,"0","0","bdl","24.74","2059.77853634169",""
"COMPASS: Synoptic","CB",2022,10,27,"MSM","WC","MSM_202210_WC_SIPA_20CM","SIP","A","964.2949","30.077819713038",NA,"8445.7431","238.24381100141",NA,"15.2614837817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.03978188701762","3.65628435700277",NA,"0","0","bdl","51.91","4321.87161768379",""
