"","Plot_ID","Date","Time_start","First_Timestamp","Last_Timestamp","Total_Time","drop","Notes"
"122","1_Sep_MSM_TR_2","9/18/2022","8:32:51","9/18/2022 8:32","9/18/2022 8:33",59,FALSE,""
"123","1_Sep_MSM_TR_3","9/18/2022","8:37:02","9/18/2022 8:37","9/18/2022 8:38",59,FALSE,""
"124","1_Sep_MSM_TR_4","9/18/2022","8:41:11","9/18/2022 8:41","9/18/2022 8:42",59,FALSE,""
"125","1_Sep_MSM_TR_5","9/18/2022","8:44:53","9/18/2022 8:44","9/18/2022 8:45",59,FALSE,""
"126","1_Sep_MSM_UP_1","9/18/2022","8:54:07","9/18/2022 8:54","9/18/2022 8:55",59,FALSE,""
"127","1_Sep_MSM_UP_2","9/18/2022","8:58:22","9/18/2022 8:58","9/18/2022 8:59",59,FALSE,""
"128","1_Sep_MSM_UP_3","9/18/2022","9:02:12","9/18/2022 9:02","9/18/2022 9:03",59,FALSE,""
"129","1_Sep_MSM_UP_4","9/18/2022","9:07:24","9/18/2022 9:07","9/18/2022 9:08",59,FALSE,""
"130","1_Sep_MSM_UP_5","9/18/2022","9:11:12","9/18/2022 9:11","9/18/2022 9:12",59,FALSE,""
"131","2_Aug_GWI_tr_1","8/18/2022","11:17:18","8/18/2022 11:17","8/18/2022 11:18",59,FALSE,""
"132","2_Aug_GWI_tr_2","8/18/2022","11:22:18","8/18/2022 11:22","8/18/2022 11:23",59,FALSE,""
"133","2_Aug_GWI_tr_3","8/18/2022","11:26:50","8/18/2022 11:26","8/18/2022 11:27",59,FALSE,""
"134","2_Aug_GWI_tr_4","8/18/2022","11:31:41","8/18/2022 11:31","8/18/2022 11:32",59,FALSE,""
"135","2_Aug_GWI_tr_5","8/18/2022","11:37:49","8/18/2022 11:37","8/18/2022 11:38",59,FALSE,""
"136","2_Aug_GWI_tr_5a","8/18/2022","11:41:41","8/18/2022 11:41","8/18/2022 11:42",59,FALSE,""
"137","2_Aug_GWI_up_1","8/18/2022","11:52:05","8/18/2022 11:52","8/18/2022 11:53",59,FALSE,""
"138","2_Aug_GWI_up_2","8/18/2022","11:56:05","8/18/2022 11:56","8/18/2022 11:57",59,FALSE,""
"139","2_Aug_GWI_up_3","8/18/2022","12:00:55","8/18/2022 12:00","8/18/2022 12:01",59,FALSE,""
"140","2_Aug_GWI_up_4","8/18/2022","12:06:07","8/18/2022 12:06","8/18/2022 12:07",59,FALSE,""
"141","2_Aug_GWI_up_5","8/18/2022","12:10:23","8/18/2022 12:10","8/18/2022 12:11",59,FALSE,""
"142","2_Aug_MSM_TR_1","8/31/2022","12:14:52","8/31/2022 12:14","8/31/2022 12:15",59,FALSE,""
"143","2_Aug_MSM_TR_2","8/31/2022","12:26:54","8/31/2022 12:26","8/31/2022 12:27",59,FALSE,""
"144","2_Aug_MSM_TR_3","8/31/2022","12:21:49","8/31/2022 12:21","8/31/2022 12:22",59,FALSE,""
"145","2_Aug_MSM_TR_4","8/31/2022","12:37:21","8/31/2022 12:37","8/31/2022 12:38",59,FALSE,""
"146","2_Aug_MSM_TR_5","8/31/2022","12:33:00","8/31/2022 12:33","8/31/2022 12:33",59,FALSE,""
"147","2_Aug_MSM_U-1","8/31/2022","11:50:52","8/31/2022 11:50","8/31/2022 11:51",59,FALSE,""
"148","2_Aug_MSM_UP_2","8/31/2022","11:55:47","8/31/2022 11:55","8/31/2022 11:56",59,FALSE,""
"149","2_Aug_MSM_UP_3","8/31/2022","12:00:00","8/31/2022 12:00","8/31/2022 12:00",59,FALSE,""
"150","2_Aug_MSM_UP_4","8/31/2022","12:04:44","8/31/2022 12:04","8/31/2022 12:05",59,FALSE,""
"151","2_Aug_MSM_UP_5","8/31/2022","12:08:51","8/31/2022 12:08","8/31/2022 12:09",59,FALSE,""
"152","2_Jul_GWI_TR_1","7/12/2022","14:03:46","7/12/2022 14:03","7/12/2022 14:04",59,FALSE,""
"153","2_Jul_GWI_TR_1a","7/12/2022","14:07:00","7/12/2022 14:07","7/12/2022 14:07",59,FALSE,""
"154","2_Jul_GWI_TR_2","7/12/2022","14:39:48","7/12/2022 14:39","7/12/2022 14:40",59,FALSE,""
"155","2_Jul_GWI_TR_3","7/12/2022","14:44:11","7/12/2022 14:44","7/12/2022 14:45",59,FALSE,""
"156","2_Jul_GWI_TR_4","7/12/2022","14:35:18","7/12/2022 14:35","7/12/2022 14:36",59,FALSE,""
"157","2_Jul_GWI_TR_5","7/12/2022","14:11:33","7/12/2022 14:11","7/12/2022 14:12",59,FALSE,""
"158","2_Jul_GWI_TR_5a","7/12/2022","14:16:08","7/12/2022 14:16","7/12/2022 14:17",59,FALSE,""
"159","2_Jul_GWI_UP1","7/12/2022","13:36:03","7/12/2022 13:36","7/12/2022 13:37",59,FALSE,""
"160","2_Jul_GWI_UP2","7/12/2022","13:40:06","7/12/2022 13:40","7/12/2022 13:41",59,FALSE,""
"161","2_Jul_GWI_UP3","7/12/2022","13:44:03","7/12/2022 13:44","7/12/2022 13:45",59,FALSE,""
"162","2_Jul_GWI_UP4","7/12/2022","13:48:19","7/12/2022 13:48","7/12/2022 13:49",59,FALSE,""
"163","2_Jul_GWI_UP5","7/12/2022","13:52:45","7/12/2022 13:52","7/12/2022 13:53",59,FALSE,""
"164","2_Jul_MSM_tr_1","7/14/2022","9:48:11","7/14/2022 9:48","7/14/2022 9:49",59,FALSE,""
"165","2_Jul_MSM_tr_2","7/14/2022","9:56:04","7/14/2022 9:56","7/14/2022 9:57",59,FALSE,""
"166","2_Jul_MSM_tr_3","7/14/2022","10:10:47","7/14/2022 10:10","7/14/2022 10:11",59,FALSE,""
"167","2_Jul_MSM_tr_4","7/14/2022","10:06:54","7/14/2022 10:06","7/14/2022 10:07",59,FALSE,""
"168","2_Jul_MSM_tr_5","7/14/2022","10:01:28","7/14/2022 10:01","7/14/2022 10:02",59,FALSE,""
"169","2_Jul_MSM_up_1","7/14/2022","9:18:47","7/14/2022 9:18","7/14/2022 9:19",59,FALSE,""
"170","2_Jul_MSM_up_2","7/14/2022","9:23:20","7/14/2022 9:23","7/14/2022 9:24",59,FALSE,""
"171","2_Jul_MSM_up_3","7/14/2022","9:31:14","7/14/2022 9:31","7/14/2022 9:32",59,FALSE,""
"172","2_Jul_MSM_up_4","7/14/2022","9:36:06","7/14/2022 9:36","7/14/2022 9:37",59,FALSE,""
"173","2_Jul_MSM_up_5","7/14/2022","9:41:17","7/14/2022 9:41","7/14/2022 9:42",59,FALSE,""
"174","2_May_GWI_TR_1","5/5/2022","12:46:58","5/5/2022 12:46","5/5/2022 12:47",59,FALSE,""
"175","2_May_GWI_TR_2","5/5/2022","12:50:57","5/5/2022 12:50","5/5/2022 12:51",59,FALSE,""
"176","2_May_GWI_TR_3","5/5/2022","12:54:19","5/5/2022 12:54","5/5/2022 12:55",59,FALSE,""
"177","2_May_GWI_TR_4","5/5/2022","12:42:28","5/5/2022 12:42","5/5/2022 12:43",59,FALSE,""
"178","2_May_GWI_TR_5","5/5/2022","12:37:45","5/5/2022 12:37","5/5/2022 12:38",59,FALSE,""
"179","2_May_GWI_TR_6","5/5/2022","12:34:01","5/5/2022 12:34","5/5/2022 12:35",59,FALSE,""
"180","2_May_GWI_TR_7","5/5/2022","12:26:37","5/5/2022 12:26","5/5/2022 12:27",59,FALSE,""
"181","2_May_GWI_TR_8","5/5/2022","12:29:52","5/5/2022 12:29","5/5/2022 12:30",59,FALSE,""
"182","2_May_GWI_UP_1","5/5/2022","12:03:18","5/5/2022 12:03","5/5/2022 12:04",59,FALSE,""
"183","2_May_GWI_UP_2","5/5/2022","12:20:08","5/5/2022 12:20","5/5/2022 12:21",59,FALSE,""
"184","2_May_GWI_UP_3","5/5/2022","11:59:59","5/5/2022 11:59","5/5/2022 12:00",59,FALSE,""
"185","2_May_GWI_UP_5","5/5/2022","12:16:25","5/5/2022 12:16","5/5/2022 12:17",59,FALSE,""
"186","2_May_GWI_UP_6","5/5/2022","12:13:04","5/5/2022 12:13","5/5/2022 12:14",59,FALSE,""
"187","2_May_GWI_UP_7","5/5/2022","12:09:57","5/5/2022 12:09","5/5/2022 12:10",59,FALSE,""
"188","2_May_GWI_UP_8","5/5/2022","12:06:41","5/5/2022 12:06","5/5/2022 12:07",59,FALSE,""
"189","2_May_MSM_TR_01","5/1/2022","19:04:08","5/1/2022 19:04","5/1/2022 19:05",59,FALSE,""
"190","2_May_MSM_TR_02","5/1/2022","19:00:33","5/1/2022 19:00","5/1/2022 19:01",59,FALSE,""
"191","2_May_MSM_TR_03","5/1/2022","18:56:25","5/1/2022 18:56","5/1/2022 18:57",59,FALSE,""
"192","2_May_MSM_TR_04","5/1/2022","18:38:58","5/1/2022 18:38","5/1/2022 18:39",59,FALSE,""
"193","2_May_MSM_TR_05","5/1/2022","18:42:53","5/1/2022 18:42","5/1/2022 18:43",59,FALSE,""
"194","2_May_MSM_TR_06","5/1/2022","18:47:08","5/1/2022 18:47","5/1/2022 18:48",59,FALSE,""
"195","2_May_MSM_TR_07","5/1/2022","18:50:42","5/1/2022 18:50","5/1/2022 18:51",59,FALSE,""
"196","2_May_MSM_TR_08","5/1/2022","19:07:55","5/1/2022 19:07","5/2/2022 14:32",59,FALSE,""
"197","2_May_MSM_UP_02","5/2/2022","14:34:35","5/2/2022 14:34","5/2/2022 14:35",59,FALSE,""
"198","2_May_MSM_UP_03","5/2/2022","14:37:47","5/2/2022 14:37","5/2/2022 14:38",59,FALSE,""
"199","2_May_MSM_UP_04","5/2/2022","14:41:07","5/2/2022 14:41","5/2/2022 14:42",59,FALSE,""
"200","2_May_MSM_UP_05","5/2/2022","14:44:29","5/2/2022 14:44","5/2/2022 14:45",59,FALSE,""
"201","2_May_MSM_UP_06","5/2/2022","14:48:08","5/2/2022 14:48","5/2/2022 14:49",59,FALSE,""
"202","2_May_MSM_UP_07","5/2/2022","14:51:43","5/2/2022 14:51","5/2/2022 14:52",59,FALSE,""
"203","2_May_MSM_UP_08","5/2/2022","14:55:23","5/2/2022 14:55","5/2/2022 14:56",59,FALSE,""
"204","2_Nov_GCW_TR_1","11/15/2022","10:38:37","11/15/2022 10:38","11/15/2022 10:39",59,FALSE,""
"205","2_Nov_GCW_TR_2","11/15/2022","10:42:17","11/15/2022 10:42","11/15/2022 10:43",59,FALSE,""
"206","2_Nov_GCW_TR_3","11/15/2022","10:45:53","11/15/2022 10:45","11/15/2022 10:46",59,FALSE,""
"207","2_Nov_GCW_TR_4","11/15/2022","10:49:28","11/15/2022 10:49","11/15/2022 10:50",59,FALSE,""
"208","2_Nov_GCW_TR_5","11/15/2022","10:52:53","11/15/2022 10:52","11/15/2022 10:53",59,FALSE,""
"209","2_Nov_GCW_UP_1","11/15/2022","10:57:41","11/15/2022 10:57","11/15/2022 10:58",59,FALSE,""
"210","2_Nov_GCW_UP_1a","11/15/2022","11:01:19","11/15/2022 11:01","11/15/2022 11:02",59,FALSE,""
"211","2_Nov_GCW_UP_2","11/15/2022","11:12:46","11/15/2022 11:12","11/15/2022 11:13",59,FALSE,""
"212","2_Nov_GCW_UP_2a","11/15/2022","11:15:59","11/15/2022 11:15","11/15/2022 11:16",59,FALSE,""
"213","2_Nov_GCW_UP_3","11/15/2022","11:19:51","11/15/2022 11:19","11/15/2022 11:20",59,FALSE,""
"214","2_Nov_GCW_UP_4","11/15/2022","11:23:26","11/15/2022 11:23","11/15/2022 11:24",59,FALSE,""
"215","2_Nov_GCW_UP_4a","11/15/2022","11:26:42","11/15/2022 11:26","11/15/2022 11:27",59,FALSE,""
"216","2_Nov_GCW_UP_4b","11/15/2022","11:29:47","11/15/2022 11:29","11/15/2022 11:30",59,FALSE,""
"217","2_Nov_GCW_UP_5","11/15/2022","11:05:07","11/15/2022 11:05","11/15/2022 11:06",59,FALSE,""
"218","2_Nov_GCW_UP_5a","11/15/2022","11:08:35","11/15/2022 11:08","11/15/2022 11:09",59,FALSE,""
"219","2_Nov_GWI_TR_1","11/17/2022","12:43:15","11/17/2022 12:43","11/17/2022 12:44",59,FALSE,""
"220","2_Nov_GWI_TR_2","11/17/2022","12:47:06","11/17/2022 12:47","11/17/2022 12:48",59,FALSE,""
"221","2_Nov_GWI_TR_3","11/17/2022","12:50:51","11/17/2022 12:50","11/17/2022 12:51",59,FALSE,""
"222","2_Nov_GWI_TR_4","11/17/2022","12:55:22","11/17/2022 12:55","11/17/2022 12:56",59,FALSE,""
"223","2_Nov_GWI_TR_5","11/17/2022","12:59:02","11/17/2022 12:59","11/17/2022 13:00",59,FALSE,""
"224","2_Nov_GWI_UP_1","11/17/2022","13:04:14","11/17/2022 13:04","11/17/2022 13:05",59,FALSE,""
"225","2_Nov_GWI_UP_2","11/17/2022","13:08:59","11/17/2022 13:08","11/17/2022 13:09",59,FALSE,""
"226","2_Nov_GWI_UP_3","11/17/2022","13:31:18","11/17/2022 13:31","11/17/2022 13:32",59,FALSE,""
