"Project","Region","Sample_ID","Year","Month","Day","Time","Time_Zone","Site","Zone","Replicate","Depth_cm","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_rundate","Run_notes","Field_notes"
"COMPASS: Synoptic","CB","MSM_202505_TR_LysC_20cm",2025,5,15,"13:30","EDT","MSM","TR","C",20,35.25,2934.80975772209,"",2.529,180.556447985607,"","5/24/2025 4:34:02 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_TR_LysC_45cm",2025,5,15,"13:33","EDT","MSM","TR","C",45,16.11,1341.2705020398,"",1.84,131.365703556155,"","5/24/2025 5:02:37 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_WC_LysA_10cm",2025,5,15,"12:01","EDT","MSM","WC","A",10,10.07,838.398135042877,"",0.7011,50.0546167191415,"","5/24/2025 5:31:14 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_WC_LysA_20cm",2025,5,15,"12:07","EDT","MSM","WC","A",20,14.45,1203.06385813005,"",1.15,82.103564722597,"","5/24/2025 5:52:26 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_WC_LysB_10cm",2025,5,15,"12:13","EDT","MSM","WC","B",10,11.53,959.953376071934,"",1.127,80.4614934281451,"","5/24/2025 6:22:10 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_WC_LysB_20cm",2025,5,15,"12:18","EDT","MSM","WC","B",20,17.6,1465.32345350096,"",1.701,121.441881385337,"","5/24/2025 6:50:52 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_WC_LysC_10cm",2025,5,15,"12:21","EDT","MSM","WC","C",10,10.21,850.054117059362,"",0.6848,48.8908879322039,"","5/24/2025 8:17:24 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_WC_LysC_20cm",2025,5,15,"12:24","EDT","MSM","WC","C",20,26.31,2190.49204895512,"",2.435,173.845373999586,"","5/24/2025 8:36:06 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_SW_A",2025,5,15,"10:45","EDT","MSM","SW","A",0,5.169,430.355507451503,"blank is ≥ 25% of sample value",0.3291,23.4958983914841,"","5/24/2025 9:02:23 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_SW_B",2025,5,15,"10:45","EDT","MSM","SW","B",0,4.772,397.302472733328,"blank is ≥ 25% of sample value",0.3267,23.3245518216282,"","5/24/2025 9:20:45 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","MSM_202505_SW_C",2025,5,15,"10:45","EDT","MSM","SW","C",0,5.18,431.271334609941,"blank is ≥ 25% of sample value",0.3346,23.8885676140704,"","5/24/2025 9:48:26 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_UP_LysA_20cm",2025,5,20,"13:45","EDT","GWI","UP","A",20,22.77,1895.76221796686,"",0.5242,37.4249466326829,"","5/24/2025 10:17:17 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_UP_LysA_45cm",2025,5,20,"13:48","EDT","GWI","UP","A",45,27.59,2297.06102739156,"",0.6139,43.8290246810455,"","5/24/2025 10:45:17 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_UP_LysB_10cm",2025,5,20,"13:51","EDT","GWI","UP","B",10,40.08,3336.94113729082,"",0.7178,51.2469032677219,"","5/24/2025 11:13:32 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_UP_LysB_20cm",2025,5,20,"13:53","EDT","GWI","UP","B",20,31.68,2637.58221630172,"",0.6884,49.1479077869877,"","5/24/2025 11:42:47 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_UP_LysB_45cm",2025,5,20,"13:55","EDT","GWI","UP","B",45,30.94,2575.97202564316,"",0.7135,50.9399073300635,"","5/24/2025 12:11:05 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_UP_LysC_20cm",2025,5,20,"13:41","EDT","GWI","UP","C",20,46.18,3844.80892515194,"",0.857,61.1850043193614,"","5/24/2025 1:41:33 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_TR_LysA_10cm",2025,5,20,"13:08","EDT","GWI","TR","A",10,45.74,3808.17583881442,"",1.19,84.9593408868613,"","5/24/2025 2:10:09 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_TR_LysA_20cm",2025,5,20,"13:10","EDT","GWI","TR","A",20,74.42,6195.98701190575,"",1.842,131.508492364368,"","5/24/2025 2:43:02 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_TR_LysB_10cm",2025,5,20,"13:13","EDT","GWI","TR","B",10,43.74,3641.66181000749,"",1.184,84.5309744622216,"","5/24/2025 3:01:08 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_TR_LysB_20cm",2025,5,20,"13:20","EDT","GWI","TR","B",20,60.76,5058.69619515444,"",1.624,115.944512269128,"","5/24/2025 3:20:05 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_TR_LysB_45cm",2025,5,20,"","","GWI","TR","B",45,41.13,3424.36100241445,"",0.7371,52.6248152669794,"","5/24/2025 3:50:07 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_TR_LysC_10cm",2025,5,20,"13:00","EDT","GWI","TR","C",10,71.94,5989.50961618516,"",1.696,121.084909364804,"","5/24/2025 4:19:02 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_TR_LysC_20cm",2025,5,20,"13:02","EDT","GWI","TR","C",20,40.47,3369.41137290817,"",0.9258,66.096939321896,"","5/24/2025 4:47:52 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_WC_LysA_10cm",2025,5,20,"","","GWI","WC","A",10,25.79,2147.19840146532,"",1.028,73.3934474215911,"","5/24/2025 5:16:01 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_WC_LysA_20cm",2025,5,20,"","","GWI","WC","A",20,51.94,4324.36932811589,"",1.562,111.518059214519,"","5/24/2025 6:49:11 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_WC_LysA_45cm",2025,5,20,"","","GWI","WC","A",45,45.2,3763.21705103655,"",1.224,87.3867506264859,"","5/24/2025 7:18:10 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_WC_LysB_10cm",2025,5,20,"","","GWI","WC","B",10,25.18,2096.41162267921,"",0.8872,63.341115323381,"","5/24/2025 7:46:35 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_WC_LysB_20cm",2025,5,20,"","","GWI","WC","B",20,34.11,2839.89676130214,"",1.095,78.1768724967337,"","5/24/2025 8:09:23 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_WC_LysB_45cm",2025,5,20,"","","GWI","WC","B",45,55.65,4633.25285155274,"",1.361,97.1677839890909,"","5/24/2025 8:39:44 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_WC_LysC_10cm",2025,5,20,"","","GWI","WC","C",10,27.38,2279.57705436683,"",0.94,67.1107398602098,"","5/24/2025 9:08:45 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_SW_A",2025,5,20,"","","GWI","SW","A",0,4.544,378.319873449338,"blank is ≥ 25% of sample value",0.1832,13.0794548323302,"","5/24/2025 9:34:12 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_SW_B",2025,5,20,"","","GWI","SW","B",0,4.289,357.089334776455,"blank is ≥ 25% of sample value",0.187,13.3507535679353,"","5/24/2025 9:56:20 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GWI_202505_SW_C",2025,5,20,"","","GWI","SW","C",0,4.343,361.585213554242,"blank is ≥ 25% of sample value",0.164,11.7086822734834,"","5/24/2025 10:24:30 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysA_10cm",2025,5,21,"10:20","EDT","SWH","UP","A",10,23.07,1920.7393222879,"",0.4156,29.6715143467055,"","5/24/2025 10:53:14 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysA_20cm",2025,5,21,"10:24","EDT","SWH","UP","A",20,27.17,2262.0930813421,"",0.5244,37.4392255135042,"","5/24/2025 11:22:09 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysA_45cm",2025,5,21,"10:26","EDT","SWH","UP","A",45,16.72,1392.05728082591,"",0.2362,16.8633582499804,"","5/25/2025 1:12:52 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysB_10cm",2025,5,21,"10:28","EDT","SWH","UP","B",10,40.34,3358.58796103572,"",0.5554,39.652452040809,"","5/25/2025 1:42:51 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysB_20cm",2025,5,21,"10:31","EDT","SWH","UP","B",20,34.86,2902.33952210474,"",0.4855,34.6619831937573,"","5/25/2025 2:12:54 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysB_45cm",2025,5,21,"10:34","EDT","SWH","UP","B",45,32.52,2707.51810840063,"",0.4322,30.8566614548752,"","5/25/2025 2:43:04 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysC_10cm",2025,5,21,"10:36","EDT","SWH","UP","C",10,69.84,5814.66988593789,"",0.9478,67.6676162122413,"","5/25/2025 3:13:26 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysC_20cm",2025,5,21,"10:39","EDT","SWH","UP","C",20,62.15,5174.42344517526,"",0.8783,62.7057051268322,"","5/25/2025 3:43:33 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_UP_LysC_45cm",2025,5,21,"10:43","EDT","SWH","UP","C",45,38.93,3241.19557072683,"",0.5458,38.9670657613856,"","5/25/2025 4:14:35 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysA_10cm",2025,5,21,"11:29","EDT","SWH","SWAMP","A",10,19.12,1591.87411539422,"",0.3276,23.3888067853242,"","5/25/2025 4:44:02 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysA_20cm",2025,5,21,"11:34","EDT","SWH","SWAMP","A",20,15.11,1258.01348763633,"",0.3206,22.8890459565779,"","5/25/2025 5:12:47 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysA_45cm",2025,5,21,"11:36","EDT","SWH","SWAMP","A",45,14.26,1187.24502539339,"",0.5537,39.5310815538278,"","5/25/2025 7:03:03 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysB_10cm",2025,5,21,"11:37","EDT","SWH","SWAMP","B",10,58.76,4892.18216634751,"",1.196,85.3877073115009,"","5/25/2025 7:33:59 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysB_20cm",2025,5,21,"11:40","EDT","SWH","SWAMP","B",20,22.28,1854.96628090917,"",0.2421,17.2845852342093,"","5/25/2025 8:02:32 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysB_45cm",2025,5,21,"11:42","EDT","SWH","SWAMP","B",45,11.58,964.116226792107,"",0.4896,34.9547002505944,"","5/25/2025 8:31:49 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysC_10cm",2025,5,21,"11:48","EDT","SWH","SWAMP","C",10,33.32,2774.1237199234,"",0.4857,34.6762620745786,"","5/25/2025 9:02:41 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysC_20cm",2025,5,21,"11:51","EDT","SWH","SWAMP","C",20,31.25,2601.78170010823,"",0.4515,32.2345734541327,"","5/25/2025 9:32:36 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SWAMP_LysC_45cm",2025,5,21,"11:53","EDT","SWH","SWAMP","C",45,32.99,2746.64890517026,"",0.5068,36.182684001228,"","5/25/2025 10:03:29 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_TR_LysA_10cm",2025,5,21,"10:21","EDT","SWH","TR","A",10,17.59,1464.49088335692,"",0.326,23.2745757387536,"","5/25/2025 10:32:36 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_TR_LysA_20cm",2025,5,21,"10:29","EDT","SWH","TR","A",20,35.42,2948.96345017068,"",2.339,166.991511205352,"","5/25/2025 10:57:58 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_TR_LysA_45cm",2025,5,21,"10:35","EDT","SWH","TR","A",45,23.33,1942.3861460328,"",3.219,229.818586819165,"value above cal curve","5/25/2025 11:17:50 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_TR_LysB_10cm",2025,5,21,"10:42","EDT","SWH","TR","B",10,10.99,914.994588294064,"",0.2036,14.535900676105,"","5/25/2025 11:46:27 AM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_TR_LysB_20cm",2025,5,21,"10:50","EDT","SWH","TR","B",20,47.38,3944.7173424361,"",2.053,146.572711630862,"","5/25/2025 1:09:52 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_TR_LysB_45cm",2025,5,21,"10:55","EDT","SWH","TR","B",45,36.06,3002.24793938889,"",2.735,195.263695231568,"","5/25/2025 1:33:58 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range","Two samples (FE, NUTR) not checked off on the datasheet, but I think they were taken "
"COMPASS: Synoptic","CB","SWH_202505_TR_LysC_10cm",2025,5,21,"11:19","EDT","SWH","TR","C",10,14.93,1243.02722504371,"",0.3262,23.2888546195749,"","5/25/2025 2:03:20 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_TR_LysC_20cm",2025,5,21,"11:25","EDT","SWH","TR","C",20,20.16,1678.46141037382,"",0.8434,60.2140404235116,"","5/25/2025 2:34:24 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range","NUTR label came off and had to get a new vial and label "
"COMPASS: Synoptic","CB","SWH_202505_TR_LysC_45cm",2025,5,21,"11:30","EDT","SWH","TR","C",45,29.93,2491.88244109566,"",1.75,124.940207186561,"","5/25/2025 2:58:18 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysA_10cm",2025,5,21,"11:56","EDT","SWH","WC","A",10,15.17,1263.00890850054,"",0.3354,23.9456831373557,"","5/25/2025 3:28:42 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysA_20cm",2025,5,21,"11:59","EDT","SWH","WC","A",20,20.04,1668.47056864541,"",0.3433,24.5096989297979,"","5/25/2025 3:58:21 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysA_45cm",2025,5,21,"12:02","EDT","SWH","WC","A",45,15.5,1290.48372325368,"",0.2231,15.9280915561838,"","5/25/2025 4:26:13 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysB_10cm",2025,5,21,"12:04","EDT","SWH","WC","B",10,14.4,1198.90100740987,"",0.3421,24.42402564487,"","5/25/2025 4:55:46 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysB_20cm",2025,5,21,"12:06","EDT","SWH","WC","B",20,19.47,1621.01407043543,"",0.3993,28.5077855597678,"","5/25/2025 5:25:48 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysB_45cm",2025,5,21,"12:09","EDT","SWH","WC","B",45,18.43,1534.42677545583,"",0.31,22.1322652730479,"","5/25/2025 7:23:26 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysC_10cm",2025,5,21,"12:12","EDT","SWH","WC","C",10,12.27,1021.5635667305,"",0.2715,19.3835807149436,"","5/25/2025 7:52:48 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysC_20cm",2025,5,21,"12:14","EDT","SWH","WC","C",20,14.59,1214.71984014653,"",0.3404,24.3026551578887,"","5/25/2025 8:19:39 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_WC_LysC_45cm",2025,5,21,"12:20","EDT","SWH","WC","C",45,13.92,1158.93764049621,"",0.2601,18.5696845081283,"","5/25/2025 8:48:28 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range","also collected a DIC dup"
"COMPASS: Synoptic","CB","SWH_202505_SW_A",2025,5,21,"10:25","EDT","SWH","SW","A",0,7.418,617.600532844892,"",0.2143,15.2998208000457,"","5/25/2025 9:17:25 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SW_B",2025,5,21,"10:30","EDT","SWH","SW","B",0,7.05,586.961951544418,"",0.1492,10.6520450927056,"","5/25/2025 9:45:10 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","SWH_202505_SW_C",2025,5,21,"10:38","EDT","SWH","SW","C",0,6.817,567.563067188411,"",0.1889,13.4864029357379,"","5/25/2025 10:11:00 PM","NPOC Check Standard remade during run as 60mgL, so checks are within range",""
"COMPASS: Synoptic","CB","GCW_202507_UP_LysB_20cm",2025,7,16,"13:43","EDT","GCW","UP","B",20,20.63,1717.59220714345,"NPOC checks out of range",0.5867,41.8870968893458,"","7/27/2025 10:40:38 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_TR_LysA_20cm",2025,7,16,"12:56","EDT","GCW","TR","A",20,7.353,612.188826908667,"NPOC checks out of range",0.2971,21.2112774600727,"","7/27/2025 11:08:12 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_TR_LysB_10cm",2025,7,16,"13:01","EDT","GCW","TR","B",10,6.755,562.401132295396,"NPOC checks out of range",0.5425,38.7314642278338,"","7/27/2025 11:37:58 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_TR_LysB_20cm",2025,7,16,"13:04","EDT","GCW","TR","B",20,9.303,774.540004995421,"NPOC checks out of range",0.456,32.5558482726124,"","7/27/2025 11:55:48 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_TR_LysC_10cm",2025,7,16,"13:10","EDT","GCW","TR","C",10,15.72,1308.80026642245,"NPOC checks out of range",0.3131,22.3535879257784,"","7/28/2025 12:24:26 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_TR_LysC_20cm",2025,7,16,"13:13","EDT","GCW","TR","C",20,4.182,348.180834235284,"NPOC checks out of range",0.1473,10.5163957249031,"","7/28/2025 12:48:05 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysA_10cm",2025,7,16,"10:10","EDT","GCW","WC","A",10,15.15,1261.34376821247,"NPOC checks out of range",1.027,73.3220530174845,"","7/28/2025 1:17:14 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysA_20cm",2025,7,16,"10:16","EDT","GCW","WC","A",20,13.26,1103.98801098993,"NPOC checks out of range",2.255,160.994381260397,"","7/28/2025 1:45:39 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysA_45cm",2025,7,16,"10:22","EDT","GCW","WC","A",45,38.27,3186.24594122055,"NPOC checks out of range",4.761,339.908757951552,"value above cal curve","7/28/2025 2:13:09 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysB_10cm",2025,7,16,"10:30","EDT","GCW","WC","B",10,13.24,1102.32287070186,"NPOC checks out of range",1.241,88.6004554962982,"","7/28/2025 2:37:47 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysB_20cm",2025,7,16,"10:35","EDT","GCW","WC","B",20,12.78,1064.02464407626,"NPOC checks out of range",2.158,154.069124062056,"","7/28/2025 4:24:08 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysB_45cm",2025,7,16,"10:44","EDT","GCW","WC","B",45,15.27,1271.33460994089,"NPOC checks out of range",4.422,315.706054959412,"value above cal curve","7/28/2025 4:54:18 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysC_10cm",2025,7,16,"10:53","EDT","GCW","WC","C",10,11.63,968.279077512281,"NPOC checks out of range",0.667,47.6200675391063,"","7/28/2025 5:22:34 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysC_20cm",2025,7,16,"10:59","EDT","GCW","WC","C",20,9.791,815.169428024311,"NPOC checks out of range",0.4657,33.2483739924465,"","7/28/2025 5:50:32 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_WC_LysC_45cm",2025,7,16,"11:01","EDT","GCW","WC","C",45,12.17,1013.23786529015,"NPOC checks out of range",1.32,94.2406134207201,"","7/28/2025 6:19:08 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_SW_A",2025,7,16,"10:30","EDT","GCW","SW","A",0,7.687,639.996669719424,"NPOC checks out of range",0.5487,39.1741095332948,"","7/28/2025 6:47:18 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_SW_B",2025,7,16,"10:54","EDT","GCW","SW","B",0,6.587,548.413953875614,"NPOC checks out of range",0.4585,32.7343342828789,"","7/28/2025 7:10:54 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","GCW_202507_SW_C",2025,7,16,"10:35","EDT","GCW","SW","C",0,7.017,584.214470069103,"NPOC checks out of range",0.4429,31.6205815788159,"","7/28/2025 7:38:26 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_UP_LysA_20cm",2025,7,15,"","","MSM","UP","A",20,78.75,6556.48988427275,"NPOC checks out of range",1.719,122.726980659256,"","7/28/2025 8:08:48 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_UP_LysA_45cm",2025,7,15,"13:42","EDT","MSM","UP","A",45,36.86,3068.85355091166,"NPOC checks out of range",0.8249,58.8932439475394,"","7/28/2025 8:38:59 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_UP_LysB_10cm",2025,7,15,"13:38","EDT","MSM","UP","B",10,84.86,7065.19024227791,"NPOC checks out of range",1.467,104.735590824391,"","7/28/2025 9:23:50 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_UP_LysB_20cm",2025,7,15,"13:40","EDT","MSM","UP","B",20,105.1,8750.31221380401,"NPOC checks out of range; value above cal curve",1.618,115.516145844489,"","7/28/2025 11:10:15 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_UP_LysB_45cm",2025,7,15,"","","MSM","UP","B",45,30.9,2572.64174506702,"NPOC checks out of range",0.6782,48.4196848651003,"","7/28/2025 11:42:00 AM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_UP_LysC_10cm",2025,7,15,"","","MSM","UP","C",10,60.91,5071.18474731496,"NPOC checks out of range",1.251,89.3143995373643,"","7/28/2025 12:12:54 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_UP_LysC_20cm",2025,7,15,"","","MSM","UP","C",20,72.86,6066.10606943635,"NPOC checks out of range",1.519,108.448099837935,"","7/28/2025 12:44:37 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_UP_LysC_45cm",2025,7,15,"","","MSM","UP","C",45,30.67,2553.49263175423,"NPOC checks out of range",0.9981,71.2587547388036,"","7/28/2025 1:14:31 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_TR_LysA_10cm",2025,7,15,"12:14","EDT","MSM","TR","A",10,93.14,7754.55832153859,"NPOC checks out of range",2.378,169.775892965509,"","7/28/2025 1:41:33 PM","Some checks off due to faulty second standard curve.","dic duplicate"
"COMPASS: Synoptic","CB","MSM_202507_TR_LysA_20cm",2025,7,15,"12:16","EDT","MSM","TR","A",20,33.78,2812.421946549,"NPOC checks out of range",1.668,119.085866049819,"","7/28/2025 2:11:56 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_TR_LysA_45cm",2025,7,15,"12:18","EDT","MSM","TR","A",45,30.01,2498.54300224794,"NPOC checks out of range",1.544,110.2329599406,"","7/28/2025 2:41:48 PM","Some checks off due to faulty second standard curve.",""
"COMPASS: Synoptic","CB","MSM_202507_TR_LysB_10cm",2025,7,15,"12:20","EDT","MSM","TR","B",10,96.26,8014.3202064774,"NPOC checks out of range",2.395,170.989597835322,"","7/28/2025 3:12:08 PM","Some checks off due to faulty second standard curve.",""
