"","Analysis_No","Site","Date","Zone","Replicate","Depth","Sample_ID","SO4_ppm","Cl_ppm","SO4_mM","Cl_mM","salinity"
"64","67","MSM","202305","RHZ","TR","SF5","67_MSM_202305_RHZ_TR_SF5",502.6139,4159.8343,15.6772894572676,117.343703808181,7.5168465801
"65","68","MSM","202305","RHZ","TR","SF7","68_MSM_202305_RHZ_TR_SF7",288.194,2497.9285,8.98920773549595,70.4634273624824,4.5137827995
"66","69","MSM","202305","RHZ","TR","SF6","69_MSM_202305_RHZ_TR_SF6",502.033,3739.4102,15.6591703056769,105.484067700987,6.7571402314
"67","7","GCW","202305","TR","LysA","20cm","7_GCW_202305_TR_LysA_20cm",1.7791,4.4299,0.0554928259513412,0.12496191819464,0.0080308293
"68","70","MSM","202305","RHZ","TR","SF8","70_MSM_202305_RHZ_TR_SF8",377.6218,3190.0079,11.7785963817842,89.9861184767278,5.7643702753
"69","71","MSM","202305","RHZ","WC","Col1","71_MSM_202305_RHZ_WC_Col1",883.2321,6899.4071,27.5493480973175,194.623613540197,12.4672546297
"70","72","MSM","202305","RHZ","WC","Col2","72_MSM_202305_RHZ_WC_Col2",924.5517,7394.3016,28.8381690580162,208.583966149506,13.3615289912
"71","73","MSM","202305","RHZ","WC","Col3","73_MSM_202305_RHZ_WC_Col3",841.0561,6779.1768,26.2338147223955,191.232067700987,12.2499984776
"72","74","MSM","202305","RHZ","WC","Col4","74_MSM_202305_RHZ_WC_Col4",812.1662,7655.9586,25.3326949469744,215.964981664316,13.8343431902
"73","75","MSM","202305","RHZ","WC","Col5","75_MSM_202305_RHZ_WC_Col5",967.4174,7695.5432,30.1752152214598,217.081613540197,13.9058725624
"74","76","MSM","202305","RHZ","WC","SipA","76_MSM_202305_RHZ_WC_SipA",1018.0692,8262.6936,31.755121646912,233.08021438646,14.9307133352
"75","77","MSM","202305","RHZ","WC","SipB","77_MSM_202305_RHZ_WC_SipB",844.5175,7636.3408,26.3417810355583,215.411588152327,13.7988938256
"76","78","MSM","202305","RHZ","WC","SipC","78_MSM_202305_RHZ_WC_SipC",864.9464,5569.2249,26.9789893948846,157.100843441467,10.0636153943
"77","79","GWI","202305","UP","LysA","10cm","79_GWI_202305_UP_LysA_10cm",496.8458,2642.5607,15.4973736743606,74.5433201692525,4.7751331849
"78","8","GCW","202305","TR","LysA","45cm","8_GCW_202305_TR_LysA_45cm",9.1303,4.504,0.284787897691828,0.127052186177715,0.008164728
"79","80","GWI","202305","UP","LysA","20cm","80_GWI_202305_UP_LysA_20cm",306.4486,2120.7175,9.55859638178415,59.822778561354,3.8321625225
"80","81","GWI","202305","UP","LysA","45cm","81_GWI_202305_UP_LysA_45cm",559.5514,3388.0368,17.4532563942608,95.5722651622003,6.1222084976
"81","82","GWI","202305","UP","LysB","10cm","82_GWI_202305_UP_LysB_10cm",259.3859,1879.8663,8.09063942607611,53.0286685472496,3.3969444041
"82","83","GWI","202305","UP","LysB","20cm","83_GWI_202305_UP_LysB_20cm",455.8807,2894.9531,14.2196101060512,81.6629929478138,5.2312062517
"83","84","GWI","202305","UP","LysB","45cm","84_GWI_202305_UP_LysB_45cm",340.4585,2377.3253,10.6194167186525,67.0613624823695,4.2958528171
"84","85","GWI","202305","UP","LysC","10cm","85_GWI_202305_UP_LysC_10cm",639.5483,3965.9855,19.9484809731753,111.875472496474,7.1665617985
"85","86","GWI","202305","UP","LysC","20cm","86_GWI_202305_UP_LysC_20cm",559.5832,4371.8877,17.4542482844666,123.32546403385,7.9000270739
"86","87","GWI","202305","TR","LysA","10cm","87_GWI_202305_TR_LysA_10cm",679.6859,5224.9103,21.2004335620711,147.388160789845,9.4414389121
"87","88","GWI","202305","TR","LysA","20cm","88_GWI_202305_TR_LysA_20cm",771.8082,6911.9813,24.0738677479726,194.978315937941,12.4899762091
"88","89","GWI","202305","TR","LysA","45cm","89_GWI_202305_TR_LysA_45cm",789,8687.0886,24.6101060511541,245.051864598025,15.6975951002
"89","9","GCW","202305","TR","LysB","10cm","9_GCW_202305_TR_LysB_10cm",2.6182,3.1325,0.0816656269494697,0.0883638928067701,0.0056864275
"90","90","GWI","202305","TR","LysB","10cm","90_GWI_202305_TR_LysB_10cm",619.96,4729.3397,19.337492202121,133.408736248237,8.5459428379
"91","91","GWI","202305","TR","LysB","20cm","91_GWI_202305_TR_LysB_20cm",463.5888,6322.1478,14.4600374298191,178.339853314527,11.4241470746
"92","92","GWI","202305","TR","LysB","45cm","92_GWI_202305_TR_LysB_45cm",1079.3489,5370.678,33.6665283842795,151.500084626234,9.704841146
"93","93","GWI","202305","TR","LysC","10cm","93_GWI_202305_TR_LysC_10cm",200.3206,1764.9857,6.24830318153462,49.7880310296192,3.1893551599
"94","94","GWI","202305","TR","LysC","20cm","94_GWI_202305_TR_LysC_20cm",500.2833,4860.5994,15.6045945102932,137.111407616361,8.7831291158
"95","Blank","Blank","Blank","Blank","Blank","Blank","Blank",NA,NA,NA,NA,NA
"96","Blank","Blank","Blank","Blank","Blank","Blank","Blank",NA,NA,NA,NA,NA
"97","Blank","Blank","Blank","Blank","Blank","Blank","Blank",NA,NA,NA,NA,NA
"98","Blank","Blank","Blank","Blank","Blank","Blank","Blank",NA,NA,NA,NA,NA
