"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","H2S_mean","H2S_sd","H2S_cv","H2S_Conc_flag","H2S_cv_flag","H2S_QAQC_flag","Dilution","Analysis_rundate","Run_notes","Field_notes","Type"
"68","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202211_TR_LYSB_20CM",2022,"November",13,NA,NA,12.8816099267596,0.531808232410952,4.12842987355331,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"69","COMPASS: Synoptic","CB","MSM","TR","B",45,"MSM_202211_TR_LYSB_45CM",2022,"November",13,NA,NA,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"70","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_1",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"71","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_10",2022,"November",NA,NA,NA,4.76928981717142,0.165735117322028,3.4750481450155,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"72","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_11",2022,"November",NA,NA,NA,7.77722873420973,0.541288626532371,6.95991650793814,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"73","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_12",2022,"November",NA,NA,NA,2.26918474326944,0.607695430180776,26.7803417938201,"Within Range","High CV","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"74","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_2",2022,"November",NA,NA,NA,2.73795444462606,0.497205351966089,18.1597379365454,"Within Range","High CV","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"75","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_3",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"76","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_4",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"77","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_5",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"78","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_6",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"79","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_7",2022,"November",NA,NA,NA,0.0603284726924646,0.0853173442789384,141.421356237309,"Within Range","High CV","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"80","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_8",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"81","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_PPR_9",2022,"November",NA,NA,NA,2.98536067589761,0.162636991482328,5.44781716981074,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"82","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_RHZ_SF_1",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"83","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_RHZ_SF_2",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"84","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_RHZ_SF_3",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"85","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_RHZ_SF_4",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"86","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_RHZ_SF_6",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"87","COMPASS: Synoptic","CB","MSM","TR","",NA,"MSM_202211_TR_RHZ_SF_7",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"88","COMPASS: Synoptic","CB","MSM","UP","A",10,"MSM_202211_UP_LYSA_10CM",2022,"November",13,NA,NA,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"89","COMPASS: Synoptic","CB","MSM","UP","A",20,"MSM_202211_UP_LYSA_20CM",2022,"November",13,NA,NA,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"90","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202211_UP_LYSB_10CM",2022,"November",13,NA,NA,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"91","COMPASS: Synoptic","CB","MSM","UP","B",20,"MSM_202211_UP_LYSB_20CM",2022,"November",13,NA,NA,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"92","COMPASS: Synoptic","CB","MSM","UP","B",45,"MSM_202211_UP_LYSB_45CM",2022,"November",13,NA,NA,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"93","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202211_UP_LYSC_10CM",2022,"November",13,NA,NA,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"94","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202211_UP_LYSC_20CM",2022,"November",13,NA,NA,22.582538468723,0.497205351966089,2.20172480899223,"Within Range","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"95","COMPASS: Synoptic","CB","MSM","UP","C",45,"MSM_202211_UP_LYSC_45CM",2022,"November",13,NA,NA,0,0,0,"bdl","Within Range","Std curve r2 low; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
","","Lys"
"96","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_1",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"97","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_10",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"98","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_11",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"99","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_12",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"100","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_2",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"101","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_3",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"102","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_4",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"103","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_5",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"104","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_6",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"105","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_7",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"106","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_8",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"107","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_PPR_9",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"108","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_RHZ_SF_1",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"109","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_RHZ_SF_2",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"110","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_RHZ_SF_3",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"111","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_RHZ_SF_4",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"112","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_RHZ_SF_5",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"113","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_RHZ_SF_6",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"114","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_RHZ_SF_7",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"115","COMPASS: Synoptic","CB","MSM","UP","",NA,"MSM_202211_UP_RHZ_SF_8",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"116","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_1",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"117","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_10",2022,"November",NA,NA,NA,37.1795061137444,1.90468572715953,5.12294520893436,"Within Range","Within Range","Std curve r2 low; MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"118","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_11",2022,"November",NA,NA,NA,31.9969966376351,1.43211509331238,4.47577974123956,"Within Range","Within Range","Std curve r2 low; MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"119","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_12",2022,"November",NA,NA,NA,29.1583356683089,0.66447328166797,2.27884502471847,"Within Range","Within Range","Std curve r2 low; MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"120","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_2",2022,"November",NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"121","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_3",2022,"November",NA,NA,NA,0.550362504961831,0.0552450391073433,10.0379365616803,"Within Range","High CV","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"122","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_4",2022,"November",NA,NA,NA,54.9406692429231,2.50173221697947,4.55351609555014,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"123","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_5",2022,"November",NA,NA,NA,49.1852190207112,4.10675434812463,8.34957011454058,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"124","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_6",2022,"November",NA,NA,NA,52.0759655124104,1.92011284302096,3.68713824914753,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"125","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_7",2022,"November",NA,NA,NA,30.1219178322087,1.4844373876293,4.92809719453528,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"126","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_8",2022,"November",NA,NA,NA,31.4761414139056,0.673596911687163,2.14002378128083,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Dup perc diff out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"127","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_PPR_9",2022,"November",NA,NA,NA,32.5178518613647,0.238685848885395,0.734014811012114,"Within Range","Within Range","Std curve r2 low; MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"PPR"
"128","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_RHZ_COL1",2022,"November",NA,NA,NA,75.6707071473603,3.50882115127724,4.63696096356573,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"129","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_RHZ_COL2",2022,"November",NA,NA,NA,119.266289373526,11.0155338666426,9.23608332623094,"adl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"130","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_RHZ_COL3",2022,"November",NA,NA,NA,163.252513017489,4.37867035998321,2.68214576244479,"adl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"131","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_RHZ_COL4",2022,"November",NA,NA,NA,151.168671826963,13.7506518913788,9.09623120001922,"adl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"132","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_RHZ_COL5",2022,"November",NA,NA,NA,104.395872736047,4.35724269557892,4.17376911690343,"adl","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
"133","COMPASS: Synoptic","CB","MSM","WC","",NA,"MSM_202211_WC_RHZ_SIPA",2022,"November",NA,NA,NA,27.7259838030526,1.90788777883531,6.88122662260682,"Within Range","Within Range","MC 10 out of range; MC 20 out of range; Spk recovery out of range",1,"202211","Used Plate 4 standard curve. 9/15 of the MC's were off. 
A lot of the spks were bad but most of the samples that were spiked were 0 to begin with, 
so probably wouldn't have given a good spike. 
",NA,"RHZ"
